id,Datetime,Rainfall (mm),Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts,Time Period,Est_Tbdt_power_precal,Est_Tbdt_mix_Precal,Est_Tbdt_mix_Postcal,Est_Tbdt_mix_Fullcal
50242,2020-08-22 21:00:00,1.0,108.96,10.5,1.261,82,83,0.949445754163139,0.31155424583686,1.261,0.4191449814126393,0.1885245901639344,0.8554216867469879,Postfire,42.53988665675555,42.23652276930505,27.796103079648027,33.94761488559901
50243,2020-08-22 22:00:00,0.0,105.698,9.6,1.223,82,83,0.957029377676043,0.265970622323957,1.223,0.383828996282528,0.151639344262295,0.8674698795180723,Postfire,41.95832002422635,42.17973846644982,27.71583717113662,33.88020057448151
50244,2020-08-22 23:00:00,0.0,111.547,9.1,1.291,82,83,0.963872776103168,0.327127223896832,1.291,0.4470260223048327,0.1311475409836065,0.8795180722891566,Postfire,42.99224101276912,42.28139296579828,27.859593948924378,34.00090773434799
50245,2020-08-23 00:00:00,0.0,108.505,8.7,1.256,82,83,0.969977556119783,0.286022443880217,1.256,0.4144981412639405,0.1147540983606557,0.891566265060241,Postfire,42.46392077511771,42.2290478767665,27.785531828001123,33.93873883865415
50246,2020-08-23 01:00:00,0.0,104.837,10.7,1.213,82,83,0.975343454753603,0.237656545246397,1.213,0.3745353159851302,0.1967213114754098,0.9036144578313252,Postfire,41.80362925584309,42.16480475005274,27.69474348718641,33.86247666650464
50247,2020-08-23 02:00:00,0.0,125.174,12.7,1.449,82,83,0.979966787214407,0.469033212785593,1.449,0.5938661710037175,0.2786885245901639,0.9156626506024096,Postfire,45.28431863030552,42.51829959491136,28.19577599002456,34.282619610757806
50248,2020-08-23 03:00:00,0.0,124.035,11.6,1.436,82,83,0.983827226816285,0.452172773183715,1.436,0.5817843866171003,0.2336065573770491,0.927710843373494,Postfire,45.101090913960185,42.49876978102673,28.168001165836483,34.259374928141426
50249,2020-08-23 04:00:00,0.5,112.039,11.1,1.297,82,83,0.986889818842055,0.310110181157945,1.297,0.4526022304832713,0.2131147540983606,0.9397590361445785,Postfire,43.08201568730262,42.29037129347926,27.872305163487614,34.011573829156696
50250,2020-08-23 05:00:00,0.0,115.951,11.6,1.342,82,83,0.989124563946585,0.352875436053415,1.342,0.4944237918215614,0.2336065573770491,0.9518072289156626,Postfire,43.748163115843326,42.35775433692129,27.967777972512543,34.09164955041668
50251,2020-08-23 06:00:00,0.0,111.533,12.1,1.291,82,83,0.990510734310306,0.300489265689694,1.291,0.4470260223048327,0.2540983606557377,0.963855421686747,Postfire,42.99224101276912,42.28139296579828,27.859593948924378,34.00090773434799
50252,2020-08-23 07:00:00,0.0,101.59,12.3,1.176,82,83,0.99107429201663,0.18492570798337,1.176,0.3401486988847583,0.2622950819672131,0.9759036144578314,Postfire,41.22508769952918,42.10958447658469,27.61680153123001,33.7969586656318
50253,2020-08-23 08:00:00,0.0,106.986,11.5,1.238,82,83,0.98213233135498,0.25586766864502,1.238,0.3977695167286245,0.2295081967213114,0.9879518072289156,Postfire,42.18905714981136,42.20214647847051,27.7475002869943,33.90679948087078
50254,2020-08-23 09:00:00,0.0,103.08,11.1,1.193,82,83,0.969566999313808,0.223433000686192,1.193,0.3559479553903346,0.2131147540983606,1.0,Postfire,41.49212915076485,42.13494921397878,27.65259224254458,33.82704971343988
50665,2020-09-09 12:00:00,0.0,34.771,8.4,0.402,83,84,0.303555942200307,0.098444057799693,0.402,0.0,0.0,0.0,Postfire,25.43535239454179,40.96682083236559,26.023731484321413,32.448060351745355
50666,2020-09-09 13:00:00,0.0,63.123,18.6,0.731,83,84,0.304551368708289,0.426448631291711,0.731,0.2781065088757397,0.2841225626740947,0.0555555555555555,Postfire,33.28638937162459,41.44968887108892,26.692221754399764,33.01639697455252
