"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"79","FC = 0.94, SFT = 0.2","2020-08-07 14:00:00","2020-08-08 20:00:00",123188.41251722,31,3973.81975861999,"0.94","0.2","storm_79"
"80","FC = 0.94, SFT = 0.2","2020-08-09 19:00:00","2020-08-12 09:00:00",421026.864351706,63,6682.96610082073,"0.94","0.2","storm_80"
"81","FC = 0.94, SFT = 0.2","2020-08-13 03:00:00","2020-08-14 02:00:00",73164.4232268359,24,3048.51763445149,"0.94","0.2","storm_81"
"82","FC = 0.94, SFT = 0.2","2020-08-14 19:00:00","2020-08-16 21:00:00",155376.801376445,51,3046.60394855774,"0.94","0.2","storm_82"
"83","FC = 0.94, SFT = 0.2","2020-08-19 22:00:00","2020-08-20 15:00:00",25139.2641291296,18,1396.62578495164,"0.94","0.2","storm_83"
"84","FC = 0.94, SFT = 0.2","2020-08-22 03:00:00","2020-08-23 09:00:00",40865.9341345526,31,1318.25593982428,"0.94","0.2","storm_84"
"85","FC = 0.94, SFT = 0.2","2020-09-09 12:00:00","2020-09-10 06:00:00",38566.3385868053,19,2029.80729404238,"0.94","0.2","storm_85"
"86","FC = 0.94, SFT = 0.2","2020-09-20 10:00:00","2020-09-20 23:00:00",37205.5323524136,14,2657.5380251724,"0.94","0.2","storm_86"
"87","FC = 0.94, SFT = 0.2","2020-10-24 16:00:00","2020-10-25 10:00:00",45532.1003792644,19,2396.42633575076,"0.94","0.2","storm_87"
"88","FC = 0.94, SFT = 0.2","2020-10-25 17:00:00","2020-10-27 05:00:00",89262.2407550105,37,2412.49299337866,"0.94","0.2","storm_88"
"89","FC = 0.94, SFT = 0.2","2020-11-05 12:00:00","2020-11-06 10:00:00",64929.0294882396,23,2823.00128209737,"0.94","0.2","storm_89"
"90","FC = 0.94, SFT = 0.2","2020-11-13 12:00:00","2020-11-14 02:00:00",24146.8728397944,15,1609.79152265296,"0.94","0.2","storm_90"
"91","FC = 0.94, SFT = 0.2","2020-12-16 18:00:00","2020-12-17 06:00:00",25846.9451426316,13,1988.2265494332,"0.94","0.2","storm_91"
"92","FC = 0.94, SFT = 0.2","2020-12-18 12:00:00","2020-12-19 02:00:00",38117.4507235366,15,2541.1633815691,"0.94","0.2","storm_92"
"93","FC = 0.94, SFT = 0.2","2020-12-21 21:00:00","2020-12-22 15:00:00",52055.5764480721,19,2739.76718147748,"0.94","0.2","storm_93"
"94","FC = 0.94, SFT = 0.2","2020-12-26 17:00:00","2020-12-27 17:00:00",112595.71185803,25,4503.8284743212,"0.94","0.2","storm_94"
"95","FC = 0.94, SFT = 0.2","2020-12-29 08:00:00","2020-12-30 16:00:00",119227.45676491,33,3612.95323530032,"0.94","0.2","storm_95"
"96","FC = 0.94, SFT = 0.2","2021-01-03 15:00:00","2021-01-05 20:00:00",200075.926724289,54,3705.1097541535,"0.94","0.2","storm_96"
"97","FC = 0.94, SFT = 0.2","2021-02-01 23:00:00","2021-02-02 16:00:00",90631.2856553891,18,5035.07142529939,"0.94","0.2","storm_97"
"98","FC = 0.94, SFT = 0.2","2021-02-04 22:00:00","2021-02-05 15:00:00",30084.1822388749,18,1671.34345771527,"0.94","0.2","storm_98"
"99","FC = 0.94, SFT = 0.2","2021-02-13 10:00:00","2021-02-14 03:00:00",54450.8276001275,18,3025.04597778486,"0.94","0.2","storm_99"
"100","FC = 0.94, SFT = 0.2","2021-02-25 09:00:00","2021-02-26 02:00:00",63473.6796447562,18,3526.31553581979,"0.94","0.2","storm_100"
"101","FC = 0.94, SFT = 0.2","2021-03-14 17:00:00","2021-03-15 04:00:00",21572.2299559381,12,1797.68582966151,"0.94","0.2","storm_101"
"102","FC = 0.94, SFT = 0.2","2021-03-18 01:00:00","2021-03-18 19:00:00",24558.327707167,19,1292.5435635351,"0.94","0.2","storm_102"
"103","FC = 0.94, SFT = 0.2","2021-03-18 23:00:00","2021-03-19 22:00:00",107933.51029496,24,4497.22959562333,"0.94","0.2","storm_103"
"104","FC = 0.94, SFT = 0.2","2021-03-20 04:00:00","2021-03-27 19:00:00",2059107.76491413,184,11190.8030701855,"0.94","0.2","storm_104"
"105","FC = 0.94, SFT = 0.2","2021-05-06 10:00:00","2021-05-07 21:00:00",75953.6206209379,36,2109.82279502605,"0.94","0.2","storm_105"
"106","FC = 0.94, SFT = 0.2","2021-06-03 13:00:00","2021-06-04 01:00:00",18589.7547382738,13,1429.98113371337,"0.94","0.2","storm_106"
"107","FC = 0.94, SFT = 0.2","2021-06-17","2021-06-17 12:00:00",21445.7422334906,13,1649.67247949927,"0.94","0.2","storm_107"
"108","FC = 0.94, SFT = 0.2","2021-06-24 20:00:00","2021-06-25 07:00:00",17679.4135396188,12,1473.2844616349,"0.94","0.2","storm_108"
"109","FC = 0.965, SFT = 0.2","2016-01-05 04:00:00","2016-01-07 10:00:00",225009.631907509,55,4091.08421650016,"0.965","0.2","storm_1"
"110","FC = 0.965, SFT = 0.2","2016-01-15 02:00:00","2016-01-16 05:00:00",175126.473321432,28,6254.51690433687,"0.965","0.2","storm_2"
"111","FC = 0.965, SFT = 0.2","2016-01-21 17:00:00","2016-01-22 10:00:00",158143.933639733,18,8785.7740910963,"0.965","0.2","storm_3"
"112","FC = 0.965, SFT = 0.2","2016-01-22 16:00:00","2016-01-24 01:00:00",242155.134784218,34,7122.20984659466,"0.965","0.2","storm_4"
"113","FC = 0.965, SFT = 0.2","2016-01-29 11:00:00","2016-01-30 01:00:00",113946.751897519,15,7596.45012650127,"0.965","0.2","storm_5"
"114","FC = 0.965, SFT = 0.2","2016-02-04 04:00:00","2016-02-04 21:00:00",73446.9693065957,18,4080.38718369976,"0.965","0.2","storm_6"
"115","FC = 0.965, SFT = 0.2","2016-02-11 17:00:00","2016-02-12 04:00:00",29489.6561654471,12,2457.47134712059,"0.965","0.2","storm_7"
"116","FC = 0.965, SFT = 0.2","2016-06-04 12:00:00","2016-06-07 04:00:00",607202.099611452,65,9341.5707632531,"0.965","0.2","storm_8"
"117","FC = 0.965, SFT = 0.2","2016-06-09 09:00:00","2016-06-09 22:00:00",32279.2168972376,14,2305.65834980269,"0.965","0.2","storm_9"
"118","FC = 0.965, SFT = 0.2","2016-06-18 09:00:00","2016-06-18 21:00:00",23765.1824848371,13,1828.09096037209,"0.965","0.2","storm_10"
"119","FC = 0.965, SFT = 0.2","2016-06-19 15:00:00","2016-06-21 17:00:00",504886.25703682,51,9899.73053013372,"0.965","0.2","storm_11"
"120","FC = 0.965, SFT = 0.2","2016-06-22 07:00:00","2016-06-22 22:00:00",17506.8104163608,16,1094.17565102255,"0.965","0.2","storm_12"
"121","FC = 0.965, SFT = 0.2","2016-06-24 14:00:00","2016-06-25 04:00:00",16236.4345943338,15,1082.42897295558,"0.965","0.2","storm_13"
"122","FC = 0.965, SFT = 0.2","2016-07-05 08:00:00","2016-07-06 04:00:00",39907.3836226106,21,1900.3516010767,"0.965","0.2","storm_14"
"123","FC = 0.965, SFT = 0.2","2016-07-08 13:00:00","2016-07-09 17:00:00",111540.827158123,29,3846.2354192456,"0.965","0.2","storm_15"
"124","FC = 0.965, SFT = 0.2","2016-07-11 14:00:00","2016-07-12 12:00:00",47535.1467550741,23,2066.74551109018,"0.965","0.2","storm_16"
"125","FC = 0.965, SFT = 0.2","2016-07-20 05:00:00","2016-07-22 04:00:00",645461.746088187,48,13447.1197101706,"0.965","0.2","storm_17"
"126","FC = 0.965, SFT = 0.2","2016-07-23","2016-07-24 02:00:00",111050.357123904,27,4112.97618977424,"0.965","0.2","storm_18"
"127","FC = 0.965, SFT = 0.2","2016-08-02 16:00:00","2016-08-04 04:00:00",155068.473409809,37,4191.03982188672,"0.965","0.2","storm_19"
"128","FC = 0.965, SFT = 0.2","2016-08-04 21:00:00","2016-08-06 06:00:00",43377.0477498192,34,1275.79552205351,"0.965","0.2","storm_20"
"129","FC = 0.965, SFT = 0.2","2016-08-24 18:00:00","2016-08-25 21:00:00",91126.0371688226,28,3254.50132745795,"0.965","0.2","storm_21"
"130","FC = 0.965, SFT = 0.2","2016-09-02 06:00:00","2016-09-05 03:00:00",1668386.1513783,70,23834.0878768328,"0.965","0.2","storm_22"
"131","FC = 0.965, SFT = 0.2","2016-09-10 04:00:00","2016-09-10 15:00:00",19863.0458492488,12,1655.25382077074,"0.965","0.2","storm_23"
"132","FC = 0.965, SFT = 0.2","2016-09-18 15:00:00","2016-09-19 20:00:00",117225.747646833,30,3907.5249215611,"0.965","0.2","storm_24"
"133","FC = 0.965, SFT = 0.2","2016-09-21 15:00:00","2016-09-22 12:00:00",27588.0393571151,22,1254.00178895978,"0.965","0.2","storm_25"
"134","FC = 0.965, SFT = 0.2","2016-09-29 13:00:00","2016-09-30 01:00:00",14848.8625673976,13,1142.22019749212,"0.965","0.2","storm_26"
"135","FC = 0.965, SFT = 0.2","2016-10-22","2016-10-22 15:00:00",27969.8675228527,16,1748.11672017829,"0.965","0.2","storm_27"
"136","FC = 0.965, SFT = 0.2","2016-11-12 04:00:00","2016-11-12 23:00:00",71623.5759372528,20,3581.17879686264,"0.965","0.2","storm_28"
"137","FC = 0.965, SFT = 0.2","2016-12-16 09:00:00","2016-12-17 06:00:00",139676.187829764,22,6348.91762862565,"0.965","0.2","storm_29"
"138","FC = 0.965, SFT = 0.2","2016-12-24 15:00:00","2016-12-25 07:00:00",158339.793508684,17,9314.10550051079,"0.965","0.2","storm_30"
"139","FC = 0.965, SFT = 0.2","2017-01-09 19:00:00","2017-01-10 08:00:00",38381.8266461941,14,2741.55904615672,"0.965","0.2","storm_31"
"140","FC = 0.965, SFT = 0.2","2017-01-20 15:00:00","2017-01-21 04:00:00",21793.8041980309,14,1556.70029985935,"0.965","0.2","storm_32"
"141","FC = 0.965, SFT = 0.2","2017-02-24 15:00:00","2017-02-25 04:00:00",52854.3843765675,14,3775.31316975482,"0.965","0.2","storm_33"
"142","FC = 0.965, SFT = 0.2","2017-03-14 17:00:00","2017-03-15 07:00:00",20018.4687623697,15,1334.56458415798,"0.965","0.2","storm_34"
"143","FC = 0.965, SFT = 0.2","2017-03-18 05:00:00","2017-03-20 07:00:00",214064.709032188,51,4197.34723592526,"0.965","0.2","storm_35"
"144","FC = 0.965, SFT = 0.2","2017-03-21 17:00:00","2017-03-23 12:00:00",482539.916405667,44,10966.816281947,"0.965","0.2","storm_36"
"145","FC = 0.965, SFT = 0.2","2017-03-30 11:00:00","2017-03-31 21:00:00",97389.8693131416,35,2782.56769466119,"0.965","0.2","storm_37"
"146","FC = 0.965, SFT = 0.2","2017-04-03 14:00:00","2017-04-04 01:00:00",15707.2757164502,12,1308.93964303752,"0.965","0.2","storm_38"
"147","FC = 0.965, SFT = 0.2","2017-05-05 16:00:00","2017-05-06 17:00:00",45979.1215139495,26,1768.42775053652,"0.965","0.2","storm_39"
"148","FC = 0.965, SFT = 0.2","2017-05-20 05:00:00","2017-05-20 20:00:00",48761.0856807818,16,3047.56785504886,"0.965","0.2","storm_40"
"149","FC = 0.965, SFT = 0.2","2017-06-07 18:00:00","2017-06-08 08:00:00",23377.6322009906,15,1558.50881339937,"0.965","0.2","storm_41"
"150","FC = 0.965, SFT = 0.2","2017-06-10 02:00:00","2017-06-11 07:00:00",77252.4998788555,30,2575.08332929518,"0.965","0.2","storm_42"
"151","FC = 0.965, SFT = 0.2","2017-10-20 09:00:00","2017-10-21 06:00:00",110533.840274029,22,5024.2654670013,"0.965","0.2","storm_43"
"152","FC = 0.965, SFT = 0.2","2017-12-02 16:00:00","2017-12-03 08:00:00",61894.7905039523,17,3640.87002964425,"0.965","0.2","storm_44"
"153","FC = 0.965, SFT = 0.2","2017-12-05 19:00:00","2017-12-06 09:00:00",54735.8197664302,15,3649.05465109535,"0.965","0.2","storm_45"
"154","FC = 0.965, SFT = 0.2","2017-12-17 17:00:00","2017-12-18 06:00:00",55537.7788716109,14,3966.98420511506,"0.965","0.2","storm_46"
"155","FC = 0.965, SFT = 0.2","2018-01-09 05:00:00","2018-01-09 21:00:00",75211.1282591401,17,4424.18401524354,"0.965","0.2","storm_47"
"156","FC = 0.965, SFT = 0.2","2018-02-19 17:00:00","2018-02-20 13:00:00",68954.29720469,21,3283.5379621281,"0.965","0.2","storm_48"
"157","FC = 0.965, SFT = 0.2","2018-02-25 15:00:00","2018-02-27 02:00:00",203911.772047049,36,5664.21589019581,"0.965","0.2","storm_49"
"158","FC = 0.965, SFT = 0.2","2018-08-31 21:00:00","2018-09-01 08:00:00",16104.8238295057,12,1342.06865245881,"0.965","0.2","storm_50"
"159","FC = 0.965, SFT = 0.2","2018-10-04 18:00:00","2018-10-05 22:00:00",57661.3182199604,29,1988.32131792967,"0.965","0.2","storm_51"
"160","FC = 0.965, SFT = 0.2","2018-10-10 13:00:00","2018-10-11 12:00:00",121462.621375781,24,5060.9425573242,"0.965","0.2","storm_52"
"161","FC = 0.965, SFT = 0.2","2018-11-28 07:00:00","2018-11-30 12:00:00",761690.783888858,54,14105.3848868307,"0.965","0.2","storm_53"
"162","FC = 0.965, SFT = 0.2","2018-12-13 21:00:00","2018-12-14 08:00:00",23559.5121083444,12,1963.29267569537,"0.965","0.2","storm_54"
"163","FC = 0.965, SFT = 0.2","2018-12-14 14:00:00","2018-12-15 12:00:00",78674.2113812853,23,3420.61788614284,"0.965","0.2","storm_55"
"164","FC = 0.965, SFT = 0.2","2018-12-16 01:00:00","2018-12-16 12:00:00",15042.4010802044,12,1253.53342335037,"0.965","0.2","storm_56"
"165","FC = 0.965, SFT = 0.2","2018-12-19 17:00:00","2018-12-22 08:00:00",684139.018999513,64,10689.6721718674,"0.965","0.2","storm_57"
"166","FC = 0.965, SFT = 0.2","2019-01-11 15:00:00","2019-01-12 09:00:00",82887.2923786414,19,4362.48907256007,"0.965","0.2","storm_58"
"167","FC = 0.965, SFT = 0.2","2019-01-23 13:00:00","2019-01-24 08:00:00",215191.436271296,20,10759.5718135648,"0.965","0.2","storm_59"
"168","FC = 0.965, SFT = 0.2","2019-03-16 14:00:00","2019-03-17 19:00:00",73567.7168535371,30,2452.25722845124,"0.965","0.2","storm_60"
"169","FC = 0.965, SFT = 0.2","2019-03-18 18:00:00","2019-03-19 08:00:00",21496.7692331755,15,1433.11794887837,"0.965","0.2","storm_61"
"170","FC = 0.965, SFT = 0.2","2019-03-22 17:00:00","2019-03-23 05:00:00",27721.4782459888,13,2132.4214035376,"0.965","0.2","storm_62"
"171","FC = 0.965, SFT = 0.2","2019-03-30 04:00:00","2019-03-31",65135.2665166993,21,3101.67935793806,"0.965","0.2","storm_63"
"172","FC = 0.965, SFT = 0.2","2019-05-03 16:00:00","2019-05-04 12:00:00",41860.7292096618,21,1993.36805760294,"0.965","0.2","storm_64"
"173","FC = 0.965, SFT = 0.2","2019-09-17 09:00:00","2019-09-19 05:00:00",116622.128594221,45,2591.60285764935,"0.965","0.2","storm_65"
"174","FC = 0.965, SFT = 0.2","2020-02-08 09:00:00","2020-02-12 06:00:00",2004270.54442895,94,21322.0270683931,"0.965","0.2","storm_66"
"175","FC = 0.965, SFT = 0.2","2020-02-12 21:00:00","2020-02-13 15:00:00",63008.4499866059,19,3316.23420982136,"0.965","0.2","storm_67"
"176","FC = 0.965, SFT = 0.2","2020-02-13 17:00:00","2020-02-14 18:00:00",33277.1505303101,26,1279.89040501193,"0.965","0.2","storm_68"
"177","FC = 0.965, SFT = 0.2","2020-02-15 23:00:00","2020-02-16 13:00:00",35778.243677096,15,2385.21624513973,"0.965","0.2","storm_69"
