"","datetime","smooth_st_flow","total_flow","storm_id","X","Rainfall..mm.","Discharge..ML.d.","conc","q_cms","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"1660",2020-03-06 14:00:00,0.616586892240174,1.715,"storm_144",46179,0,148.195,11.9,1.715,0.983314951144425,29,0.413575927221833,0.123333333333333,0.636363636363636,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1661",2020-03-06 15:00:00,0.536295810443744,1.643,"storm_144",46180,0,141.938,10.9,1.643,0.900683442644894,30,0.388383484954514,0.106666666666667,0.659090909090909,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1662",2020-03-06 16:00:00,0.469775323475314,1.425,"storm_144",46181,0,123.104,10.6,1.425,0.875893990095034,31,0.312106368089573,0.101666666666667,0.681818181818182,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1663",2020-03-06 17:00:00,0.419387980332805,1.407,"storm_144",46182,0,121.562,9.6,1.407,0.793262481595503,32,0.305808257522743,0.085,0.704545454545455,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1664",2020-03-06 18:00:00,0.375882289192788,1.399,"storm_144",46183,0,120.866,8.7,1.399,0.718894123945924,33,0.303009097270819,0.07,0.727272727272727,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1665",2020-03-06 19:00:00,0.341318906151504,1.255,"storm_144",46184,0,108.447,8.8,1.255,0.727157274795877,34,0.252624212736179,0.0716666666666667,0.75,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1666",2020-03-06 20:00:00,0.31784989198761,1.231,"storm_144",46185,0,106.338,8.3,1.231,0.685841520546112,35,0.244226731980406,0.0633333333333333,0.772727272727273,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1667",2020-03-06 21:00:00,0.296516474897917,1.266,"storm_144",46186,0,109.403,7.6,1.266,0.62799946459644,36,0.256473058082575,0.0516666666666667,0.795454545454545,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1668",2020-03-06 22:00:00,0.277489037699391,1.165,"storm_144",46187,0,100.656,6.7,1.165,0.553631106946861,37,0.221133659902029,0.0366666666666667,0.818181818181818,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1669",2020-03-06 23:00:00,0.266730059174124,1.115,"storm_144",46188,0,96.347,6.5,1.115,0.537104805246955,38,0.203638908327502,0.0333333333333333,0.840909090909091,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1670",2020-03-07,0.26093206083671,1.174,"storm_144",46189,0,101.441,6,1.174,0.495789050997189,39,0.224282715185444,0.025,0.863636363636364,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1671",2020-03-07 01:00:00,0.261034748515843,1.106,"storm_144",46190,0,95.543,5.9,1.106,0.487525900147236,40,0.200489853044087,0.0233333333333333,0.886363636363636,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1672",2020-03-07 02:00:00,0.268402176104432,1.063,"storm_144",46191,0,91.804,5.7,1.063,0.47099959844733,41,0.185444366689993,0.02,0.909090909090909,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1673",2020-03-07 03:00:00,0.267160639548611,1.179,"storm_144",46192,0,101.893,5.9,1.179,0.487525900147236,42,0.226032190342897,0.0233333333333333,0.931818181818182,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1674",2020-03-07 04:00:00,0.248414172717848,1.104,"storm_144",46193,0,95.411,5.2,1.104,0.429683844197564,43,0.199790062981106,0.0116666666666667,0.954545454545455,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1675",2020-03-07 05:00:00,0.224293854857445,0.988,"storm_144",46194,0,85.342,5,0.988,0.413157542497658,44,0.159202239328202,0.00833333333333333,0.977272727272727,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1676",2020-03-07 06:00:00,0.201591517508969,1.002,"storm_144",46195,0,86.549,5.3,1.002,0.437946995047517,45,0.164100769769069,0.0133333333333333,1,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1677",2020-03-14 17:00:00,0.356435391177797,0.395,"storm_145",46374,0,34.143,2.7,0.395,0.223105072948735,1,0,0,0,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1678",2020-03-14 18:00:00,0.758307460171827,0.532,"storm_145",46375,0,45.925,10.3,0.532,0.851104537545175,2,0.0671897989210397,0.181818181818182,0.0714285714285714,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1679",2020-03-14 19:00:00,1.15947266091457,1.792,"storm_145",46376,0,154.84,39.8,1.792,3.28873403828135,3,0.685139774399215,0.88755980861244,0.142857142857143,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1680",2020-03-14 20:00:00,1.32366635616711,2.434,"storm_145",46377,0,210.338,44.5,2.434,3.67710212822915,4,1,1,0.214285714285714,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1681",2020-03-14 21:00:00,1.22743281085285,1.81,"storm_145",46378,0.5,156.346,29.8,1.81,2.46241895328604,5,0.693967631191761,0.648325358851675,0.285714285714286,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1682",2020-03-14 22:00:00,1.01859406361609,1.257,"storm_145",46379,0,108.619,24.8,1.257,2.04926141078838,6,0.422756253065228,0.528708133971292,0.357142857142857,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1683",2020-03-14 23:00:00,0.817001002223653,1.059,"storm_145",46380,0,91.502,18.7,1.059,1.54520920894124,7,0.325649828347229,0.382775119617225,0.428571428571429,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1684",2020-03-15,0.656887610880897,0.969,"storm_145",46381,0,83.74,14.1,0.969,1.16510426984339,8,0.281510544384502,0.272727272727273,0.5,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1685",2020-03-15 01:00:00,0.532446453977145,0.909,"storm_145",46382,0,78.527,11.5,0.909,0.950262347744612,9,0.252084355076018,0.210526315789474,0.571428571428571,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1686",2020-03-15 02:00:00,0.437546327588014,0.777,"storm_145",46383,0,67.172,10.1,0.777,0.834578235845268,10,0.187346738597352,0.177033492822967,0.642857142857143,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1687",2020-03-15 03:00:00,0.367642025964802,0.748,"storm_145",46384,0,64.657,9.4,0.748,0.776736179895596,11,0.173124080431584,0.160287081339713,0.714285714285714,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1688",2020-03-15 04:00:00,0.314974812708032,0.722,"storm_145",46385,0,62.396,9.4,0.722,0.776736179895596,12,0.160372731731241,0.160287081339713,0.785714285714286,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1689",2020-03-15 05:00:00,0.275790878946714,0.677,"storm_145",46386,0,58.516,7.8,0.677,0.644525766296346,13,0.138303089749877,0.12200956937799,0.857142857142857,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1690",2020-03-15 06:00:00,0.247250655633734,0.656,"storm_145",46387,0,56.676,6.8,0.656,0.561894257796814,14,0.128003923491908,0.0980861244019139,0.928571428571429,"0.94","0.2","FC = 0.94, SFT = 0.2"
"1691",2020-03-15 07:00:00,0.223173407611313,0.667,"storm_145",46388,0,57.603,6,0.667,0.495789050997189,15,0.13339872486513,0.0789473684210526,1,"0.94","0.2","FC = 0.94, SFT = 0.2"
