id,Datetime,Rainfall (mm),Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
4108,2015-04-20 19:00:00,6.5,859.888,177.6,9.952,21,2
4109,2015-04-20 20:00:00,7.0,1195.333,201.4,13.835,21,2
4110,2015-04-20 21:00:00,4.5,1893.186,267.2,21.912,21,2
4111,2015-04-20 22:00:00,1.5,2633.493,278.3,30.48,21,2
4112,2015-04-20 23:00:00,1.5,3347.465,270.4,38.744,21,2
4113,2015-04-21 00:00:00,0.5,3401.207,235.5,39.366,21,2
4114,2015-04-21 01:00:00,1.5,2991.739,191.9,34.627,21,2
4115,2015-04-21 02:00:00,1.0,2589.684,147.3,29.973,21,2
4116,2015-04-21 03:00:00,1.5,2260.329,101.8,26.161,21,2
4117,2015-04-21 04:00:00,2.0,2024.288,81.8,23.429,21,2
4118,2015-04-21 05:00:00,2.0,1918.591,72.1,22.206,21,2
4119,2015-04-21 06:00:00,2.5,1878.613,63.8,21.743,21,2
4120,2015-04-21 07:00:00,3.0,1877.744,59.7,21.733,21,2
4121,2015-04-21 08:00:00,2.0,2063.554,65.3,23.884,21,2
4122,2015-04-21 09:00:00,1.0,2335.603,70.1,27.032,21,2
4123,2015-04-21 10:00:00,0.0,2674.314,85.5,30.953,21,2
4124,2015-04-21 11:00:00,0.5,2802.923,87.5,32.441,21,2
4125,2015-04-21 12:00:00,0.0,2620.533,83.0,30.33,21,2
4126,2015-04-21 13:00:00,0.0,2359.845,76.5,27.313,21,2
4127,2015-04-21 14:00:00,0.0,2059.457,64.9,23.836,21,2
4128,2015-04-21 15:00:00,0.0,1880.826,55.9,21.769,21,2
4129,2015-04-21 16:00:00,0.0,1670.03,51.1,19.329,21,2
4130,2015-04-21 17:00:00,0.0,1492.029,52.1,17.269,21,2
4131,2015-04-21 18:00:00,2.5,1429.615,47.2,16.546,21,2
4132,2015-04-21 19:00:00,2.0,1292.261,48.6,14.957,21,2
4133,2015-04-21 20:00:00,1.5,1227.742,47.8,14.21,21,2
4134,2015-04-21 21:00:00,0.0,1425.975,46.5,16.504,21,2
4135,2015-04-21 22:00:00,0.0,1412.437,42.8,16.348,21,2
4136,2015-04-21 23:00:00,0.0,1493.063,46.2,17.281,21,2
4137,2015-04-22 00:00:00,0.5,1313.113,42.4,15.198,21,2
4138,2015-04-22 01:00:00,0.5,1244.193,42.5,14.4,21,2
4139,2015-04-22 02:00:00,1.5,1204.474,39.7,13.941,21,2
4140,2015-04-22 03:00:00,0.5,1241.613,35.3,14.371,21,2
4141,2015-04-22 04:00:00,3.5,1227.211,32.7,14.204,21,2
4142,2015-04-22 05:00:00,1.0,1478.94,38.4,17.117,21,2
4143,2015-04-22 06:00:00,0.0,1764.987,45.3,20.428,21,2
4144,2015-04-22 07:00:00,0.0,2054.844,57.0,23.783,21,2
4145,2015-04-22 08:00:00,0.5,2044.359,50.3,23.662,21,2
4146,2015-04-22 09:00:00,0.5,1828.531,43.4,21.164,21,2
4147,2015-04-22 10:00:00,1.0,1658.071,36.5,19.191,21,2
4148,2015-04-22 11:00:00,0.5,1552.773,34.3,17.972,21,2
4149,2015-04-22 12:00:00,0.5,1463.67,30.0,16.941,21,2
4150,2015-04-22 13:00:00,0.0,1585.107,30.1,18.346,21,2
4151,2015-04-22 14:00:00,0.5,1625.002,29.5,18.808,21,2
4152,2015-04-22 15:00:00,0.5,1926.803,38.5,22.301,21,2
4153,2015-04-22 16:00:00,1.0,2163.284,49.3,25.038,21,2
4154,2015-04-22 17:00:00,0.0,2207.215,49.1,25.546,21,2
4155,2015-04-22 18:00:00,0.0,2147.057,50.4,24.85,21,2
4156,2015-04-22 19:00:00,0.5,1843.97,42.2,21.342,21,2
4157,2015-04-22 20:00:00,2.5,1768.196,35.4,20.465,21,2
4158,2015-04-22 21:00:00,3.0,1669.02,31.9,19.317,21,2
4159,2015-04-22 22:00:00,2.0,1644.628,32.0,19.035,21,2
4160,2015-04-22 23:00:00,2.5,1860.377,34.7,21.532,21,2
4161,2015-04-23 00:00:00,1.0,2215.141,45.5,25.638,21,2
4162,2015-04-23 01:00:00,2.5,2508.038,60.5,29.028,21,2
4163,2015-04-23 02:00:00,0.0,2733.434,66.0,31.637,21,2
4164,2015-04-23 03:00:00,0.0,2727.638,54.6,31.57,21,2
4165,2015-04-23 04:00:00,1.0,2600.784,48.0,30.102,21,2
4166,2015-04-23 05:00:00,0.5,2390.793,39.9,27.671,21,2
4167,2015-04-23 06:00:00,1.0,2179.316,38.8,25.224,21,2
4168,2015-04-23 07:00:00,0.0,2044.637,35.1,23.665,21,2
4169,2015-04-23 08:00:00,0.0,2022.123,31.3,23.404,21,2
4170,2015-04-23 09:00:00,0.0,1831.157,30.2,21.194,21,2
4171,2015-04-23 10:00:00,0.0,1697.251,29.6,19.644,21,2
4172,2015-04-23 11:00:00,0.0,1528.438,28.8,17.69,21,2
4173,2015-04-23 12:00:00,0.0,1332.639,28.0,15.424,21,2
4174,2015-04-23 13:00:00,0.0,1226.764,27.5,14.199,21,2
4175,2015-04-23 14:00:00,0.0,1047.178,28.4,12.12,21,2
4176,2015-04-23 15:00:00,0.0,975.653,28.6,11.292,21,2
4177,2015-04-23 16:00:00,0.0,929.562,26.8,10.759,21,2
4178,2015-04-23 17:00:00,0.0,767.174,26.2,8.879,21,2
4179,2015-04-23 18:00:00,0.0,757.186,26.9,8.764,21,2
4180,2015-04-23 19:00:00,0.0,706.087,25.4,8.172,21,2
4181,2015-04-23 20:00:00,0.0,614.422,25.4,7.111,21,2
4182,2015-04-23 21:00:00,0.0,640.278,24.5,7.411,21,2
4183,2015-04-23 22:00:00,0.0,536.358,22.7,6.208,21,2
4184,2015-04-23 23:00:00,0.0,508.656,21.1,5.887,21,2
4185,2015-04-24 00:00:00,0.0,515.037,21.5,5.961,21,2
4186,2015-04-24 01:00:00,0.0,454.441,20.5,5.26,21,2
4187,2015-04-24 02:00:00,0.0,442.684,19.3,5.124,21,2
4188,2015-04-24 03:00:00,0.0,433.422,19.8,5.016,21,2
4189,2015-04-24 04:00:00,0.0,407.303,17.7,4.714,21,2
4190,2015-04-24 05:00:00,0.0,374.409,16.8,4.333,21,2
4191,2015-04-24 06:00:00,0.0,382.175,16.4,4.423,21,2
4192,2015-04-24 07:00:00,0.0,368.482,16.1,4.265,21,2
4193,2015-04-24 08:00:00,0.0,332.515,15.7,3.849,21,2
4194,2015-04-24 09:00:00,0.0,358.994,15.8,4.155,21,2
4195,2015-04-24 10:00:00,0.0,301.848,15.4,3.494,21,2
4196,2015-04-24 11:00:00,0.0,294.201,14.1,3.405,21,2
4197,2015-04-24 12:00:00,0.0,284.209,14.2,3.289,21,2
4198,2015-04-24 13:00:00,0.0,272.377,14.3,3.153,21,2
4199,2015-04-24 14:00:00,0.0,273.677,13.5,3.168,21,2
4200,2015-04-24 15:00:00,0.0,252.474,13.5,2.922,21,2
4201,2015-04-24 16:00:00,0.0,250.93,13.1,2.904,21,2
4202,2015-04-24 17:00:00,0.0,249.351,12.8,2.886,21,2
4203,2015-04-24 18:00:00,0.0,219.077,14.6,2.536,21,2
4204,2015-04-24 19:00:00,0.0,217.473,14.6,2.517,21,2
4205,2015-04-24 20:00:00,0.0,208.56,13.5,2.414,21,2
4206,2015-04-24 21:00:00,0.0,185.693,13.3,2.149,21,2
4207,2015-04-24 22:00:00,0.0,197.569,12.4,2.287,21,2
4208,2015-04-24 23:00:00,0.0,193.918,11.9,2.244,21,2
4209,2015-04-25 00:00:00,0.0,174.364,12.1,2.018,21,2
4210,2015-05-14 15:00:00,0.0,33.336,3.8,0.386,21,2
4211,2015-05-14 16:00:00,0.0,34.916,4.1,0.404,21,2
4212,2015-05-14 17:00:00,0.0,35.34,3.8,0.409,21,2
4213,2015-05-14 18:00:00,0.0,34.27,3.1,0.397,21,2
15646,2016-09-02 03:00:00,1.0,31.613,4.7,0.366,69,3
15647,2016-09-02 04:00:00,0.5,37.477,6.5,0.434,69,3
15648,2016-09-02 05:00:00,0.5,43.982,8.9,0.509,69,3
15649,2016-09-02 06:00:00,1.0,49.271,9.1,0.57,69,3
15650,2016-09-02 07:00:00,2.0,50.035,9.1,0.579,69,3
15651,2016-09-02 08:00:00,1.5,49.499,9.0,0.573,69,3
15652,2016-09-02 09:00:00,1.5,55.676,10.5,0.644,69,3
15653,2016-09-02 10:00:00,2.5,64.815,14.6,0.75,69,3
15654,2016-09-02 11:00:00,1.0,89.01,28.8,1.03,69,3
15655,2016-09-02 12:00:00,2.0,134.015,43.1,1.551,69,3
15656,2016-09-02 13:00:00,2.0,191.04,57.6,2.211,69,3
15657,2016-09-02 14:00:00,2.0,215.475,56.7,2.494,69,3
15658,2016-09-02 15:00:00,2.5,194.952,55.1,2.256,69,3
15659,2016-09-02 16:00:00,1.5,794.294,62.1,9.193,69,3
15660,2016-09-02 17:00:00,1.0,1599.421,75.2,18.512,69,3
15661,2016-09-02 18:00:00,2.5,2462.987,63.8,28.507,69,3
15662,2016-09-02 19:00:00,0.0,2875.709,62.8,33.284,69,3
15663,2016-09-02 20:00:00,0.5,4071.455,65.0,47.123,69,3
15664,2016-09-02 21:00:00,1.0,5192.558,62.2,60.099,69,3
15665,2016-09-02 22:00:00,0.5,5333.833,57.1,61.734,69,3
15666,2016-09-02 23:00:00,2.5,4360.223,52.1,50.466,69,3
15667,2016-09-03 00:00:00,1.5,3583.42,43.0,41.475,69,3
15668,2016-09-03 01:00:00,0.0,2579.515,35.6,29.855,69,3
15669,2016-09-03 02:00:00,4.0,1708.219,33.8,19.771,69,3
15670,2016-09-03 03:00:00,0.5,1142.829,38.9,13.227,69,3
15671,2016-09-03 04:00:00,0.0,752.435,40.2,8.709,69,3
15672,2016-09-03 05:00:00,1.0,559.058,81.0,6.471,69,3
15673,2016-09-03 06:00:00,0.0,428.953,80.8,4.965,69,3
15674,2016-09-03 07:00:00,0.0,331.722,62.0,3.839,69,3
15675,2016-09-03 08:00:00,0.0,326.864,55.1,3.783,69,3
15676,2016-09-03 09:00:00,0.0,334.67,50.5,3.873,69,3
15677,2016-09-03 10:00:00,0.0,306.062,39.5,3.542,69,3
15678,2016-09-03 11:00:00,0.0,286.699,33.8,3.318,69,3
15679,2016-09-03 12:00:00,0.0,269.517,29.2,3.119,69,3
15680,2016-09-03 13:00:00,0.0,243.937,25.0,2.823,69,3
15681,2016-09-03 14:00:00,0.0,235.453,21.9,2.725,69,3
15682,2016-09-03 15:00:00,0.0,219.698,20.0,2.543,69,3
15683,2016-09-03 16:00:00,0.0,204.842,19.0,2.371,69,3
15684,2016-09-03 17:00:00,0.0,182.649,17.9,2.114,69,3
15685,2016-09-03 18:00:00,0.0,177.966,16.8,2.06,69,3
15686,2016-09-03 19:00:00,0.0,171.211,16.6,1.982,69,3
15687,2016-09-03 20:00:00,0.0,153.149,16.1,1.773,69,3
15688,2016-09-03 21:00:00,0.0,144.86,14.5,1.677,69,3
15689,2016-09-03 22:00:00,0.0,132.1,13.8,1.529,69,3
15690,2016-09-03 23:00:00,0.0,122.708,14.0,1.42,69,3
15691,2016-09-04 00:00:00,0.0,124.186,13.0,1.437,69,3
15692,2016-09-04 01:00:00,0.0,116.85,12.6,1.352,69,3
15693,2016-09-04 02:00:00,0.0,104.95,12.4,1.215,69,3
15694,2016-09-04 03:00:00,0.0,113.687,11.4,1.316,69,3
15695,2016-09-04 04:00:00,0.0,100.038,11.1,1.158,69,3
15696,2016-09-04 05:00:00,0.0,92.177,10.9,1.067,69,3
15697,2016-09-04 06:00:00,0.0,95.23,10.7,1.102,69,3
15698,2016-09-04 07:00:00,0.0,89.526,10.2,1.036,69,3
15699,2016-09-04 08:00:00,0.0,85.871,10.2,0.994,69,3
15700,2016-09-04 09:00:00,0.0,90.64,9.0,1.049,69,3
15701,2016-09-04 10:00:00,0.0,95.988,7.7,1.111,69,3
15702,2016-09-04 11:00:00,0.0,84.712,7.6,0.98,69,3
15703,2016-09-04 12:00:00,0.0,82.629,7.6,0.956,69,3
15704,2016-09-04 13:00:00,0.0,84.114,7.5,0.974,69,3
15705,2016-09-04 14:00:00,0.0,83.089,7.3,0.962,69,3
15706,2016-09-04 15:00:00,0.0,84.063,7.2,0.973,69,3
15707,2016-09-04 16:00:00,0.0,83.219,7.4,0.963,69,3
15708,2016-09-04 17:00:00,0.0,80.696,7.5,0.934,69,3
15709,2016-09-04 18:00:00,0.0,81.576,8.2,0.944,69,3
15710,2016-09-04 19:00:00,0.0,79.827,8.0,0.924,69,3
15711,2016-09-04 20:00:00,0.0,78.102,7.9,0.904,69,3
15712,2016-09-04 21:00:00,0.0,76.401,7.9,0.884,69,3
15713,2016-09-04 22:00:00,0.0,74.723,7.9,0.865,69,3
15714,2016-09-04 23:00:00,0.0,73.068,8.1,0.846,69,3
15715,2016-09-05 00:00:00,0.0,71.437,7.8,0.827,69,3
15716,2016-09-05 01:00:00,0.0,69.829,7.5,0.808,69,3
15717,2016-09-05 02:00:00,0.0,67.601,7.4,0.782,69,3
15718,2016-09-05 03:00:00,0.0,68.395,7.5,0.792,69,3
15719,2016-09-05 04:00:00,0.0,70.004,7.4,0.81,69,3
15720,2016-09-05 05:00:00,0.0,67.403,7.4,0.78,69,3
15721,2016-09-05 06:00:00,0.0,62.578,7.4,0.724,69,3
15722,2016-09-05 07:00:00,0.0,59.802,7.4,0.692,69,3
15723,2016-09-05 08:00:00,0.0,59.067,6.4,0.684,69,3
15724,2016-09-05 09:00:00,0.0,58.482,6.3,0.677,69,3
15725,2016-09-05 10:00:00,0.0,58.748,5.6,0.68,69,3
15726,2016-09-05 11:00:00,0.0,58.851,5.6,0.681,69,3
15727,2016-09-05 12:00:00,0.0,59.368,4.9,0.687,69,3
15728,2016-09-05 13:00:00,0.0,59.24,5.4,0.686,69,3
15729,2016-09-05 14:00:00,0.0,60.496,6.4,0.7,69,3
15730,2016-09-05 15:00:00,0.0,63.017,5.2,0.729,69,3
15731,2016-09-05 16:00:00,0.0,60.286,7.5,0.698,69,3
15732,2016-09-05 17:00:00,0.0,57.543,7.4,0.666,69,3
15733,2016-09-05 18:00:00,0.0,55.403,5.8,0.641,69,3
15734,2016-09-05 19:00:00,0.0,53.949,7.4,0.624,69,3
15735,2016-09-05 20:00:00,0.0,53.303,12.9,0.617,69,3
15736,2016-09-05 21:00:00,0.0,53.989,9.6,0.625,69,3
15737,2016-09-05 22:00:00,0.0,53.298,7.2,0.617,69,3
15738,2016-09-05 23:00:00,0.0,53.22,6.4,0.616,69,3
15739,2016-09-06 00:00:00,0.0,50.854,6.6,0.589,69,3
15740,2016-09-06 01:00:00,0.0,50.332,6.5,0.583,69,3
15741,2016-09-06 02:00:00,0.0,50.468,6.4,0.584,69,3
35057,2018-11-28 06:00:00,6.5,8.024,6.4,0.093,131,4
35058,2018-11-28 07:00:00,12.0,9.717,10.2,0.112,131,4
35059,2018-11-28 08:00:00,6.0,14.193,24.9,0.164,131,4
35060,2018-11-28 09:00:00,6.5,238.235,145.1,2.757,131,4
35061,2018-11-28 10:00:00,6.5,571.961,196.2,6.62,131,4
35062,2018-11-28 11:00:00,3.5,1097.964,192.4,12.708,131,4
35063,2018-11-28 12:00:00,0.0,1040.486,132.8,12.043,131,4
35064,2018-11-28 13:00:00,5.0,974.154,131.5,11.275,131,4
35065,2018-11-28 14:00:00,12.5,922.509,118.5,10.677,131,4
35066,2018-11-28 15:00:00,4.5,655.321,111.5,7.585,131,4
35067,2018-11-28 16:00:00,2.5,923.849,174.0,10.693,131,4
35068,2018-11-28 17:00:00,1.0,1669.483,290.1,19.323,131,4
35069,2018-11-28 18:00:00,0.5,1933.173,176.7,22.375,131,4
35070,2018-11-28 19:00:00,1.0,1544.388,110.5,17.875,131,4
35071,2018-11-28 20:00:00,0.0,1293.352,92.7,14.969,131,4
35072,2018-11-28 21:00:00,0.0,1227.457,120.6,14.207,131,4
35073,2018-11-28 22:00:00,0.0,1076.796,113.7,12.463,131,4
35074,2018-11-28 23:00:00,0.0,779.898,88.3,9.027,131,4
35075,2018-11-29 00:00:00,0.0,513.825,67.5,5.947,131,4
35076,2018-11-29 01:00:00,0.0,379.272,55.0,4.39,131,4
35077,2018-11-29 02:00:00,0.0,303.855,43.8,3.517,131,4
35078,2018-11-29 03:00:00,0.0,250.907,37.1,2.904,131,4
35079,2018-11-29 04:00:00,0.0,218.997,33.5,2.535,131,4
35080,2018-11-29 05:00:00,0.0,190.239,29.2,2.202,131,4
35081,2018-11-29 06:00:00,0.0,170.815,26.4,1.977,131,4
35082,2018-11-29 07:00:00,0.0,154.993,23.1,1.794,131,4
35083,2018-11-29 08:00:00,0.0,141.83,20.6,1.642,131,4
35084,2018-11-29 09:00:00,0.0,130.247,18.1,1.507,131,4
35085,2018-11-29 10:00:00,0.0,121.788,17.3,1.41,131,4
35086,2018-11-29 11:00:00,0.0,113.782,16.0,1.317,131,4
35087,2018-11-29 12:00:00,0.0,108.679,15.5,1.258,131,4
35088,2018-11-29 13:00:00,0.0,104.118,13.6,1.205,131,4
35089,2018-11-29 14:00:00,0.0,102.324,12.7,1.184,131,4
35090,2018-11-29 15:00:00,0.0,101.818,12.4,1.178,131,4
35091,2018-11-29 16:00:00,0.0,98.996,11.8,1.146,131,4
35092,2018-11-29 17:00:00,0.0,94.499,10.7,1.094,131,4
35093,2018-11-29 18:00:00,0.0,89.135,10.1,1.032,131,4
35094,2018-11-29 19:00:00,0.0,84.145,9.8,0.974,131,4
35095,2018-11-29 20:00:00,0.0,79.813,9.6,0.924,131,4
35096,2018-11-29 21:00:00,0.0,75.793,9.3,0.877,131,4
35097,2018-11-29 22:00:00,0.0,73.261,8.8,0.848,131,4
35098,2018-11-29 23:00:00,0.0,71.108,8.0,0.823,131,4
35099,2018-11-30 00:00:00,0.0,69.364,7.9,0.803,131,4
35100,2018-11-30 01:00:00,0.0,66.99,8.3,0.775,131,4
35101,2018-11-30 02:00:00,0.0,64.022,8.0,0.741,131,4
35102,2018-11-30 03:00:00,0.0,61.332,7.8,0.71,131,4
35103,2018-11-30 04:00:00,0.0,59.146,6.9,0.685,131,4
35104,2018-11-30 05:00:00,0.0,57.859,6.7,0.67,131,4
35105,2018-11-30 06:00:00,0.0,56.927,6.2,0.659,131,4
35106,2018-11-30 07:00:00,0.0,55.63,5.9,0.644,131,4
35107,2018-11-30 08:00:00,0.0,54.108,5.4,0.626,131,4
35108,2018-11-30 09:00:00,0.0,52.252,5.5,0.605,131,4
35109,2018-11-30 10:00:00,0.0,50.086,5.2,0.58,131,4
35110,2018-11-30 11:00:00,0.0,48.813,4.9,0.565,131,4
35111,2018-11-30 12:00:00,0.0,47.902,4.6,0.554,131,4
35112,2018-11-30 13:00:00,0.0,46.592,4.2,0.539,131,4
35113,2018-11-30 14:00:00,0.0,46.073,4.1,0.533,131,4
35114,2018-11-30 15:00:00,0.0,44.847,4.2,0.519,131,4
35115,2018-11-30 16:00:00,0.0,44.111,4.1,0.511,131,4
35116,2018-11-30 17:00:00,0.0,43.157,4.1,0.5,131,4
35117,2018-11-30 18:00:00,0.0,42.143,4.2,0.488,131,4
35118,2018-11-30 19:00:00,0.0,40.414,4.7,0.468,131,4
35119,2018-11-30 20:00:00,0.0,38.839,4.8,0.45,131,4
35120,2018-11-30 21:00:00,0.0,37.372,4.5,0.433,131,4
35121,2018-11-30 22:00:00,0.0,36.045,4.2,0.417,131,4
35122,2018-11-30 23:00:00,0.0,34.782,4.3,0.403,131,4
35123,2018-12-01 00:00:00,0.0,33.644,4.0,0.389,131,4
35124,2018-12-01 01:00:00,0.0,32.657,4.2,0.378,131,4
35125,2018-12-01 02:00:00,0.0,32.342,4.1,0.374,131,4
35126,2018-12-01 03:00:00,0.0,32.03,3.9,0.371,131,4
35127,2018-12-01 04:00:00,0.0,31.751,4.0,0.367,131,4
35128,2018-12-01 05:00:00,0.0,31.046,3.9,0.359,131,4
35129,2018-12-01 06:00:00,0.0,30.26,3.9,0.35,131,4
35130,2018-12-01 07:00:00,0.0,29.842,3.4,0.345,131,4
35131,2018-12-01 08:00:00,0.0,29.487,3.0,0.341,131,4
35132,2018-12-01 09:00:00,0.0,29.315,2.8,0.339,131,4
35133,2018-12-01 10:00:00,0.0,28.907,2.4,0.335,131,4
35134,2018-12-01 11:00:00,0.0,28.415,2.6,0.329,131,4
35135,2018-12-01 12:00:00,0.0,27.663,2.6,0.32,131,4
35136,2018-12-01 13:00:00,0.0,26.97,2.4,0.312,131,4
35572,2018-12-19 17:00:00,9.0,15.416,2.5,0.178,133,5
35573,2018-12-19 18:00:00,16.0,23.167,17.5,0.268,133,5
35574,2018-12-19 19:00:00,10.0,57.012,79.2,0.66,133,5
35575,2018-12-19 20:00:00,0.0,822.322,369.6,9.518,133,5
35576,2018-12-19 21:00:00,0.0,3248.342,314.6,37.597,133,5
35577,2018-12-19 22:00:00,0.0,2155.052,192.0,24.943,133,5
35578,2018-12-19 23:00:00,0.0,1456.164,146.9,16.854,133,5
35579,2018-12-20 00:00:00,0.0,1159.191,169.2,13.417,133,5
35580,2018-12-20 01:00:00,0.0,912.891,140.5,10.566,133,5
35581,2018-12-20 02:00:00,0.0,687.079,95.5,7.952,133,5
35582,2018-12-20 03:00:00,0.0,547.976,72.2,6.342,133,5
35583,2018-12-20 04:00:00,0.0,449.74,56.5,5.205,133,5
35584,2018-12-20 05:00:00,0.0,337.916,47.5,3.911,133,5
35585,2018-12-20 06:00:00,0.0,311.485,41.6,3.605,133,5
35586,2018-12-20 07:00:00,0.0,276.05,33.8,3.195,133,5
35587,2018-12-20 08:00:00,0.0,230.024,30.2,2.662,133,5
35588,2018-12-20 09:00:00,0.0,232.038,27.9,2.686,133,5
35589,2018-12-20 10:00:00,0.0,191.357,26.4,2.215,133,5
35590,2018-12-20 11:00:00,0.0,188.939,22.8,2.187,133,5
35591,2018-12-20 12:00:00,0.0,164.562,21.5,1.905,133,5
35592,2018-12-20 13:00:00,0.0,147.368,19.1,1.706,133,5
35593,2018-12-20 14:00:00,0.0,151.954,17.1,1.759,133,5
35594,2018-12-20 15:00:00,0.0,127.601,16.9,1.477,133,5
35595,2018-12-20 16:00:00,0.0,115.763,15.1,1.34,133,5
35596,2018-12-20 17:00:00,14.5,117.557,16.3,1.361,133,5
35597,2018-12-20 18:00:00,0.0,112.179,17.9,1.298,133,5
35598,2018-12-20 19:00:00,0.0,208.67,55.9,2.415,133,5
35599,2018-12-20 20:00:00,0.0,517.846,173.7,5.994,133,5
35600,2018-12-20 21:00:00,0.0,785.29,119.9,9.089,133,5
35601,2018-12-20 22:00:00,0.0,354.477,102.5,4.103,133,5
35602,2018-12-20 23:00:00,0.0,233.185,96.6,2.699,133,5
35603,2018-12-21 00:00:00,0.0,197.454,80.5,2.285,133,5
35604,2018-12-21 01:00:00,0.0,200.126,56.5,2.316,133,5
35605,2018-12-21 02:00:00,0.0,183.149,48.7,2.12,133,5
