"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"52",0.51,0.215260590500642,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"53",0.52,0.219481386392811,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"54",0.53,0.223702182284981,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"55",0.54,0.22792297817715,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"56",0.55,0.23214377406932,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"57",0.56,0.236364569961489,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"58",0.57,0.240585365853659,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"59",0.58,0.244806161745828,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"60",0.59,0.249026957637997,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
"61",0.6,0.253247753530167,NA,NA,0.31219512195122,"FC = 0.98, SFT = 0.1","storm_1","2014-11-01 20:00:00","2014-11-02 04:00:00",6542.13070750533,9,726.903411945037,"0.98","0.1"
