id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
3435,2019-05-30,44.479,3.5,0.515,219,220
3440,2019-06-04,24.049,2.8,0.278,220,221
3441,2019-06-05,37.653,2.9,0.436,220,221
3442,2019-06-06,41.304,2.4,0.478,221,222
3443,2019-06-07,61.863,3.1,0.716,221,222
3450,2019-06-14,55.168,3.1,0.639,222,223
3451,2019-06-15,70.0,2.7,0.81,222,223
3452,2019-06-16,93.569,3.1,1.083,222,223
3453,2019-06-17,101.141,3.3,1.171,222,223
3465,2019-06-29,88.983,2.7,1.03,223,224
3466,2019-06-30,95.964,3.5,1.111,223,224
3471,2019-07-05,56.081,2.8,0.649,224,225
3472,2019-07-06,70.247,2.6,0.813,224,225
3473,2019-07-07,86.019,2.9,0.996,224,225
3477,2019-07-11,80.429,2.7,0.931,225,226
3478,2019-07-12,100.33,3.6,1.161,225,226
3478,2019-07-12,100.33,3.6,1.161,226,227
3479,2019-07-13,80.595,2.9,0.933,226,227
3480,2019-07-14,65.427,2.8,0.757,227,228
3481,2019-07-15,67.494,2.6,0.781,227,228
3482,2019-07-16,46.727,2.4,0.541,228,229
3483,2019-07-17,33.833,2.4,0.392,228,229
3484,2019-07-18,62.546,2.1,0.724,228,229
3487,2019-07-21,70.698,2.4,0.818,229,230
3488,2019-07-22,88.118,3.3,1.02,229,230
3488,2019-07-22,88.118,3.3,1.02,230,231
3489,2019-07-23,54.35,2.7,0.629,230,231
3506,2019-08-09,68.07,3.2,0.788,231,232
3507,2019-08-10,90.858,3.8,1.052,231,232
3507,2019-08-10,90.858,3.8,1.052,232,233
3508,2019-08-11,55.789,3.4,0.646,232,233
3509,2019-08-12,81.207,3.8,0.94,232,233
3513,2019-08-16,23.169,3.1,0.268,233,234
3514,2019-08-17,47.907,4.2,0.554,233,234
3515,2019-08-18,64.392,4.4,0.745,233,234
3516,2019-08-19,86.832,4.6,1.005,233,234
3521,2019-08-24,75.502,4.8,0.874,234,235
3522,2019-08-25,91.359,4.5,1.057,234,235
3522,2019-08-25,91.359,4.5,1.057,235,236
3523,2019-08-26,61.13,3.4,0.708,235,236
3534,2019-09-06,75.107,2.8,0.869,236,237
3535,2019-09-07,117.722,5.8,1.363,236,237
3535,2019-09-07,117.722,5.8,1.363,237,238
3536,2019-09-08,73.506,3.9,0.851,237,238
3536,2019-09-08,73.506,3.9,0.851,238,239
3537,2019-09-09,41.837,3.4,0.484,238,239
3538,2019-09-10,56.924,2.7,0.659,238,239
3542,2019-09-14,15.451,2.6,0.179,239,240
3543,2019-09-15,13.061,2.7,0.151,239,240
3544,2019-09-16,34.388,2.8,0.398,239,240
3545,2019-09-17,58.183,3.1,0.673,239,240
3545,2019-09-17,58.183,3.1,0.673,240,241
3546,2019-09-18,73.354,5.3,0.849,240,241
3547,2019-09-19,115.875,4.6,1.341,240,241
3690,2020-02-09,14.939,5.0,0.173,241,242
3691,2020-02-10,433.137,90.7,5.013,241,242
3692,2020-02-11,201.419,45.1,2.331,241,242
3700,2020-02-19,28.073,7.1,0.325,242,243
3701,2020-02-20,64.038,32.5,0.741,242,243
3704,2020-02-23,14.623,13.0,0.169,243,244
3705,2020-02-24,36.06,11.2,0.417,243,244
3715,2020-03-05,10.489,4.9,0.121,244,245
3716,2020-03-06,19.913,6.2,0.23,244,245
3717,2020-03-07,127.349,14.9,1.474,244,245
3736,2020-03-26,10.864,4.3,0.126,245,246
3737,2020-03-27,34.538,9.5,0.4,245,246
3744,2020-04-03,22.365,3.0,0.259,246,247
3745,2020-04-04,38.345,4.4,0.444,246,247
3746,2020-04-05,255.527,,2.957,246,247
3747,2020-04-06,213.571,,2.472,246,247
3748,2020-04-07,96.826,,1.121,246,247
3749,2020-04-08,52.473,,0.607,246,247
3750,2020-04-09,40.27,,0.466,246,247
3751,2020-04-10,34.177,,0.396,246,247
3752,2020-04-11,45.753,,0.53,246,247
3753,2020-04-12,76.633,,0.887,246,247
3754,2020-04-13,33.773,,0.391,246,247
3755,2020-04-14,20.018,,0.232,246,247
3756,2020-04-15,20.098,,0.233,246,247
3757,2020-04-16,18.142,,0.21,246,247
3770,2020-04-29,11.123,1.9,0.129,247,248
3771,2020-04-30,16.285,2.2,0.188,247,248
3772,2020-05-01,147.733,18.0,1.71,247,248
3773,2020-05-02,264.049,14.3,3.056,247,248
3774,2020-05-03,140.206,6.7,1.623,247,248
3816,2020-06-14,16.628,1.4,0.192,248,249
3817,2020-06-15,35.385,3.7,0.41,248,249
3823,2020-06-21,17.185,2.0,0.199,249,250
3824,2020-06-22,53.446,5.7,0.619,249,250
3834,2020-07-02,20.041,1.7,0.232,250,251
3835,2020-07-03,45.815,3.2,0.53,250,251
3858,2020-07-26,13.326,2.3,0.154,251,252
3859,2020-07-27,20.537,10.3,0.238,251,252
3860,2020-07-28,626.673,50.5,7.253,251,252
3861,2020-07-29,934.938,25.3,10.821,251,252
3862,2020-07-30,453.138,8.2,5.245,251,252
3863,2020-07-31,269.512,6.0,3.119,251,252
3864,2020-08-01,184.038,6.1,2.13,251,252
3865,2020-08-02,139.398,7.3,1.613,251,252
3870,2020-08-07,50.846,3.0,0.588,252,253
3871,2020-08-08,78.646,4.0,0.91,252,253
3872,2020-08-09,328.428,10.2,3.801,252,253
3872,2020-08-09,328.428,10.2,3.801,253,254
3873,2020-08-10,227.351,6.2,2.631,253,254
3874,2020-08-11,879.933,27.4,10.184,253,254
3875,2020-08-12,614.901,8.9,7.117,253,254
3876,2020-08-13,347.959,7.3,4.027,254,255
3877,2020-08-14,431.057,12.2,4.989,254,255
3877,2020-08-14,431.057,12.2,4.989,255,256
3878,2020-08-15,378.926,8.6,4.386,255,256
3879,2020-08-16,829.028,16.6,9.595,255,256
3880,2020-08-17,493.077,8.5,5.707,255,256
3881,2020-08-18,327.635,6.6,3.792,255,256
3883,2020-08-20,227.014,6.9,2.627,256,257
3884,2020-08-21,264.958,7.3,3.067,256,257
3885,2020-08-22,274.936,6.3,3.182,257,258
3886,2020-08-23,292.618,9.0,3.387,257,258
3887,2020-08-24,538.359,10.2,6.231,257,258
3888,2020-08-25,382.064,6.9,4.422,257,258
3889,2020-08-26,260.579,5.6,3.016,257,258
3890,2020-08-27,198.977,5.0,2.303,257,258
3896,2020-09-02,86.754,4.0,1.004,258,259
3897,2020-09-03,95.614,3.9,1.107,258,259
3897,2020-09-03,95.614,3.9,1.107,259,260
3898,2020-09-04,81.374,4.5,0.942,259,260
3899,2020-09-05,68.646,3.7,0.795,260,261
3900,2020-09-06,64.791,4.1,0.75,260,261
3903,2020-09-09,58.276,2.9,0.674,261,262
3904,2020-09-10,76.71,4.2,0.888,261,262
3905,2020-09-11,220.314,5.5,2.55,261,262
3906,2020-09-12,169.577,3.8,1.963,261,262
3914,2020-09-20,41.399,2.4,0.479,262,263
3915,2020-09-21,94.924,5.4,1.099,262,263
3916,2020-09-22,194.926,4.2,2.256,262,263
3917,2020-09-23,185.625,6.2,2.148,262,263
3918,2020-09-24,168.587,3.3,1.951,262,263
3919,2020-09-25,86.728,3.3,1.004,263,264
3920,2020-09-26,104.058,3.3,1.204,263,264
3941,2020-10-17,20.85,1.2,0.241,264,265
3942,2020-10-18,49.827,2.6,0.577,264,265
3948,2020-10-24,22.002,0.9,0.255,265,266
3949,2020-10-25,37.406,2.4,0.433,265,266
3950,2020-10-26,127.253,5.9,1.473,265,266
3951,2020-10-27,216.748,8.5,2.509,265,266
3952,2020-10-28,165.882,4.9,1.92,265,266
3955,2020-10-31,70.092,1.8,0.811,266,267
3956,2020-11-01,150.525,22.2,1.742,266,267
3957,2020-11-02,186.079,15.5,2.154,266,267
3960,2020-11-05,45.938,2.5,0.532,267,268
3961,2020-11-06,83.777,3.4,0.97,267,268
3962,2020-11-07,139.788,16.1,1.618,267,268
3977,2020-11-22,19.718,2.2,0.228,268,269
3978,2020-11-23,137.317,5.4,1.589,268,269
3978,2020-11-23,137.317,5.4,1.589,269,270
3979,2020-11-24,84.33,2.5,0.976,269,270
3980,2020-11-25,105.021,3.5,1.216,269,270
3984,2020-11-29,37.251,2.1,0.431,270,271
3985,2020-11-30,65.655,2.2,0.76,270,271
3991,2020-12-06,11.076,1.8,0.128,271,272
3992,2020-12-07,31.638,2.6,0.366,271,272
4007,2020-12-22,25.499,1.2,0.295,272,273
4008,2020-12-23,94.031,2.8,1.088,272,273
4013,2020-12-28,40.796,1.4,0.472,273,274
4014,2020-12-29,45.424,1.5,0.526,273,274
4014,2020-12-29,45.424,1.5,0.526,274,275
4015,2020-12-30,43.287,6.2,0.501,274,275
4016,2020-12-31,83.781,5.6,0.97,274,275
4019,2021-01-03,50.122,2.0,0.58,275,276
4020,2021-01-04,52.172,2.4,0.604,275,276
4021,2021-01-05,231.147,26.4,2.675,275,276
4022,2021-01-06,689.164,34.2,7.976,275,276
4023,2021-01-07,294.816,5.1,3.412,275,276
4024,2021-01-08,148.233,3.4,1.716,275,276
4048,2021-02-01,37.073,1.8,0.429,276,277
4049,2021-02-02,43.79,2.1,0.507,276,277
4050,2021-02-03,156.883,7.2,1.816,276,277
4051,2021-02-04,109.772,3.8,1.271,276,277
4052,2021-02-05,60.051,2.4,0.695,277,278
4053,2021-02-06,86.847,76.4,1.005,277,278
4053,2021-02-06,86.847,76.4,1.005,278,279
4054,2021-02-07,55.076,37.5,0.637,278,279
4060,2021-02-13,27.425,4.0,0.317,279,280
4061,2021-02-14,47.016,5.0,0.544,279,280
4087,2021-03-12,9.105,3.8,0.105,280,281
4088,2021-03-13,52.458,6.0,0.607,280,281
4089,2021-03-14,72.994,5.7,0.845,280,281
4089,2021-03-14,72.994,5.7,0.845,281,282
4090,2021-03-15,62.356,5.2,0.722,281,282
4094,2021-03-19,45.208,1.6,0.523,282,283
4095,2021-03-20,104.124,4.9,1.205,282,283
4142,2021-05-06,49.769,1.6,0.576,283,284
4143,2021-05-07,65.416,1.4,0.757,283,284
4144,2021-05-08,115.973,1.8,1.342,283,284
4170,2021-06-03,24.44,1.7,0.283,284,285
4171,2021-06-04,34.635,1.9,0.401,284,285
4175,2021-06-08,32.867,1.8,0.38,285,286
4176,2021-06-09,47.35,1.9,0.548,285,286
4176,2021-06-09,47.35,1.9,0.548,286,287
4177,2021-06-10,31.185,1.9,0.361,286,287
4178,2021-06-11,69.927,2.1,0.809,286,287
4179,2021-06-12,121.407,2.3,1.405,286,287
4184,2021-06-17,103.408,2.7,1.197,287,288
4185,2021-06-18,139.93,2.6,1.62,287,288
4190,2021-06-23,113.564,2.0,1.314,288,289
4191,2021-06-24,99.613,1.9,1.153,289,290
4192,2021-06-25,108.944,2.0,1.261,289,290
4192,2021-06-25,108.944,2.0,1.261,290,291
4193,2021-06-26,65.311,2.3,0.756,290,291
4193,2021-06-26,65.311,2.3,0.756,291,292
4194,2021-06-27,63.522,2.3,0.735,291,292
4199,2021-07-02,50.979,1.7,0.59,292,293
4200,2021-07-03,89.901,1.9,1.041,292,293
4201,2021-07-04,105.899,1.9,1.226,292,293
4212,2021-07-15,58.871,1.0,0.681,293,294
4213,2021-07-16,71.743,1.2,0.83,294,295
4214,2021-07-17,68.483,1.5,0.793,294,295
4215,2021-07-18,134.385,2.8,1.555,294,295
4216,2021-07-19,240.24,7.6,2.781,294,295
4217,2021-07-20,206.172,2.8,2.386,294,295
4218,2021-07-21,136.626,2.2,1.581,294,295
4218,2021-07-21,136.626,2.2,1.581,295,296
4219,2021-07-22,104.952,2.2,1.215,295,296
4222,2021-07-25,111.244,1.9,1.288,296,297
4223,2021-07-26,156.05,2.7,1.806,296,297
4224,2021-07-27,196.654,2.7,2.276,296,297
4225,2021-07-28,143.067,2.4,1.656,296,297
4225,2021-07-28,143.067,2.4,1.656,297,298
4226,2021-07-29,124.903,2.2,1.446,297,298
4226,2021-07-29,124.903,2.2,1.446,298,299
4227,2021-07-30,102.1,1.9,1.182,298,299
4228,2021-07-31,110.965,1.8,1.284,299,300
4229,2021-08-01,108.618,1.7,1.257,299,300
4229,2021-08-01,108.618,1.7,1.257,300,301
4231,2021-08-03,81.68,1.6,0.945,301,302
4232,2021-08-04,115.177,1.9,1.333,301,302
4233,2021-08-05,175.53,2.3,2.032,301,302
4234,2021-08-06,160.345,2.3,1.856,301,302
4239,2021-08-11,102.416,2.0,1.185,302,303
4240,2021-08-12,103.141,2.0,1.194,302,303
4240,2021-08-12,103.141,2.0,1.194,303,304
4241,2021-08-13,105.366,2.1,1.22,303,304
4242,2021-08-14,120.143,2.2,1.391,303,304
4250,2021-08-22,80.386,2.6,0.93,304,305
4251,2021-08-23,78.483,2.8,0.908,304,305
4251,2021-08-23,78.483,2.8,0.908,305,306
4252,2021-08-24,106.105,3.2,1.228,306,307
4253,2021-08-25,704.324,74.6,8.152,306,307
4254,2021-08-26,1291.646,21.6,14.95,306,307
4255,2021-08-27,497.968,12.4,5.764,306,307
4256,2021-08-28,322.217,9.5,3.729,306,307
4257,2021-08-29,259.549,8.4,3.004,306,307
4257,2021-08-29,259.549,8.4,3.004,307,308
4264,2021-09-05,159.28,4.0,1.844,308,309
4265,2021-09-06,271.75,6.2,3.145,308,309
4266,2021-09-07,278.709,5.9,3.226,308,309
4269,2021-09-10,148.864,3.7,1.723,309,310
4270,2021-09-11,136.122,3.5,1.575,309,310
4271,2021-09-12,135.047,4.8,1.563,309,310
4271,2021-09-12,135.047,4.8,1.563,310,311
4272,2021-09-13,91.248,4.2,1.056,310,311
4273,2021-09-14,26.554,3.6,0.307,311,312
4274,2021-09-15,57.814,3.5,0.669,311,312
4278,2021-09-19,65.854,3.2,0.762,312,313
4279,2021-09-20,45.402,3.1,0.525,312,313
4279,2021-09-20,45.402,3.1,0.525,313,314
4280,2021-09-21,76.302,3.1,0.883,313,314
4288,2021-09-29,32.25,2.5,0.373,314,315
4289,2021-09-30,30.687,2.6,0.355,314,315
4290,2021-10-01,82.523,3.4,0.955,314,315
4291,2021-10-02,257.023,7.1,2.975,314,315
4292,2021-10-03,235.794,5.5,2.729,314,315
4293,2021-10-04,140.478,4.3,1.626,314,315
4294,2021-10-05,88.734,3.8,1.027,314,315
4296,2021-10-07,40.362,3.8,0.467,315,316
4297,2021-10-08,60.503,4.1,0.7,315,316
4301,2021-10-12,24.054,3.3,0.278,316,317
4302,2021-10-13,36.125,3.7,0.418,316,317
4303,2021-10-14,59.964,4.0,0.694,316,317
4304,2021-10-15,83.99,4.4,0.972,316,317
4304,2021-10-15,83.99,4.4,0.972,317,318
4305,2021-10-16,82.747,4.5,0.958,317,318
4306,2021-10-17,125.88,5.1,1.457,317,318
4306,2021-10-17,125.88,5.1,1.457,318,319
4324,2021-11-04,12.353,1.0,0.143,319,320
4325,2021-11-05,20.91,1.4,0.242,319,320
4326,2021-11-06,59.373,2.0,0.687,319,320
4327,2021-11-07,70.526,2.4,0.816,319,320
4327,2021-11-07,70.526,2.4,0.816,320,321
4328,2021-11-08,76.839,3.0,0.889,320,321
4329,2021-11-09,442.135,25.7,5.117,320,321
4330,2021-11-10,286.439,5.1,3.315,320,321
4330,2021-11-10,286.439,5.1,3.315,321,322
4331,2021-11-11,171.898,6.4,1.99,321,322
4332,2021-11-12,434.28,14.0,5.026,321,322
4333,2021-11-13,1538.305,275.0,17.804,321,322
4334,2021-11-14,685.333,13.1,7.932,321,322
4335,2021-11-15,407.809,14.2,4.72,321,322
4336,2021-11-16,321.446,12.3,3.72,321,322
4337,2021-11-17,239.219,,2.769,321,322
4338,2021-11-18,167.645,,1.94,321,322
4339,2021-11-19,130.526,,1.511,321,322
4340,2021-11-20,108.244,,1.253,322,323
4341,2021-11-21,92.112,54.6,1.066,323,324
4342,2021-11-22,106.844,11.1,1.237,323,324
4343,2021-11-23,144.721,23.4,1.675,323,324
4345,2021-11-25,108.591,6.3,1.257,324,325
4346,2021-11-26,123.945,8.1,1.435,324,325
4347,2021-11-27,939.001,25.4,10.868,324,325
4348,2021-11-28,787.81,8.5,9.118,324,325
4349,2021-11-29,451.367,22.3,5.224,324,325
4350,2021-11-30,310.071,5.5,3.589,324,325
4351,2021-12-01,245.986,5.0,2.847,325,326
4352,2021-12-02,235.206,4.6,2.722,325,326
4353,2021-12-03,313.64,5.4,3.63,325,326
4354,2021-12-04,243.133,51.4,2.814,325,326
4357,2021-12-07,105.352,5.5,1.219,326,327
4358,2021-12-08,126.398,4.7,1.463,326,327
4359,2021-12-09,199.864,6.1,2.313,326,327
4360,2021-12-10,476.587,13.7,5.516,326,327
4361,2021-12-11,499.18,11.7,5.778,326,327
4362,2021-12-12,288.714,7.8,3.342,326,327
4363,2021-12-13,192.992,5.3,2.234,326,327
4364,2021-12-14,149.618,3.9,1.732,327,328
4368,2021-12-18,67.525,2.0,0.782,328,329
4369,2021-12-19,72.415,2.0,0.838,328,329
4369,2021-12-19,72.415,2.0,0.838,329,330
4370,2021-12-20,89.478,2.2,1.036,329,330
4370,2021-12-20,89.478,2.2,1.036,330,331
4371,2021-12-21,81.053,2.1,0.938,330,331
4371,2021-12-21,81.053,2.1,0.938,331,332
4376,2021-12-26,51.455,1.9,0.596,332,333
4377,2021-12-27,176.507,60.3,2.043,332,333
4378,2021-12-28,224.525,66.0,2.599,332,333
4379,2021-12-29,131.838,12.2,1.526,332,333
4379,2021-12-29,131.838,12.2,1.526,333,334
4383,2022-01-02,45.493,3.7,0.527,334,335
4384,2022-01-03,47.884,3.1,0.554,334,335
4388,2022-01-07,47.214,2.9,0.546,335,336
4389,2022-01-08,325.589,28.7,3.768,335,336
4390,2022-01-09,708.701,20.4,8.203,335,336
4391,2022-01-10,382.668,6.8,4.429,335,336
4391,2022-01-10,382.668,6.8,4.429,336,337
4392,2022-01-11,429.471,10.9,4.971,336,337
4393,2022-01-12,991.387,20.5,11.474,336,337
4394,2022-01-13,556.7,9.6,6.443,336,337
4395,2022-01-14,372.751,3.4,4.314,336,337
4396,2022-01-15,310.216,2.2,3.59,336,337
4397,2022-01-16,236.374,1.7,2.736,336,337
4397,2022-01-16,236.374,1.7,2.736,337,338
4398,2022-01-17,193.318,1.5,2.237,337,338
4399,2022-01-18,160.534,1.1,1.858,338,339
4400,2022-01-19,138.527,0.9,1.603,338,339
4401,2022-01-20,255.957,1.4,2.962,338,339
4402,2022-01-21,281.549,1.8,3.259,338,339
4407,2022-01-26,133.605,0.4,1.546,339,340
4409,2022-01-28,112.139,1.1,1.298,340,341
4410,2022-01-29,137.533,0.5,1.592,340,341
4411,2022-01-30,611.495,14.6,7.077,340,341
4412,2022-01-31,697.208,12.9,8.07,340,341
4413,2022-02-01,344.298,3.0,3.985,340,341
4414,2022-02-02,235.629,1.3,2.727,341,342
4415,2022-02-03,224.358,0.9,2.597,341,342
4416,2022-02-04,377.952,0.9,4.374,341,342
4417,2022-02-05,235.891,0.6,2.73,341,342
4433,2022-02-21,59.706,0.7,0.691,342,343
4434,2022-02-22,98.633,1.0,1.142,342,343
4435,2022-02-23,386.224,2.3,4.47,342,343
4436,2022-02-24,213.326,0.5,2.469,342,343
4437,2022-02-25,139.552,0.3,1.615,343,344
4438,2022-02-26,161.687,1.0,1.871,343,344
4439,2022-02-27,168.603,2.7,1.951,343,344
4455,2022-03-15,318.703,4.3,3.689,344,345
4458,2022-03-18,240.19,3.8,2.78,345,346
4459,2022-03-19,249.452,3.7,2.887,345,346
4460,2022-03-20,236.698,3.9,2.74,345,346
4464,2022-03-24,150.578,2.7,1.743,346,347
4465,2022-03-25,157.762,2.7,1.826,346,347
4468,2022-03-28,150.515,5.4,1.742,347,348
4469,2022-03-29,153.46,5.2,1.776,347,348
4470,2022-03-30,236.638,7.1,2.739,347,348
4471,2022-03-31,301.771,12.8,3.493,347,348
4472,2022-04-01,230.429,7.6,2.667,347,348
4478,2022-04-07,109.027,5.6,1.262,348,349
4479,2022-04-08,112.972,2.1,1.308,348,349
4480,2022-04-09,252.148,9.3,2.918,348,349
4481,2022-04-10,222.361,5.5,2.574,348,349
4481,2022-04-10,222.361,5.5,2.574,349,350
4482,2022-04-11,188.369,3.5,2.18,349,350
4491,2022-04-20,95.02,2.7,1.1,350,351
4492,2022-04-21,145.696,4.1,1.686,350,351
4498,2022-04-27,86.465,3.0,1.001,351,352
4499,2022-04-28,111.673,3.5,1.293,351,352
4500,2022-04-29,319.011,13.3,3.692,351,352
4501,2022-04-30,376.784,8.1,4.361,351,352
4501,2022-04-30,376.784,8.1,4.361,352,353
4502,2022-05-01,299.959,7.3,3.472,352,353
4503,2022-05-02,316.723,5.8,3.666,352,353
4504,2022-05-03,217.407,4.1,2.516,352,353
4506,2022-05-05,146.843,3.2,1.7,353,354
4507,2022-05-06,228.636,4.8,2.646,353,354
4508,2022-05-07,261.076,4.3,3.022,353,354
4512,2022-05-11,131.464,3.0,1.522,354,355
4513,2022-05-12,152.63,3.2,1.767,354,355
4514,2022-05-13,355.299,13.2,4.112,354,355
4515,2022-05-14,777.081,16.5,8.994,354,355
4516,2022-05-15,443.663,6.7,5.135,354,355
4517,2022-05-16,321.501,5.5,3.721,354,355
4518,2022-05-17,271.757,4.4,3.145,354,355
4519,2022-05-18,225.303,4.0,2.608,355,356
4520,2022-05-19,197.157,3.6,2.282,355,356
4522,2022-05-21,159.882,3.3,1.85,356,357
4523,2022-05-22,175.382,4.5,2.03,356,357
4531,2022-05-30,130.982,3.9,1.516,357,358
4532,2022-05-31,140.713,4.1,1.629,357,358
4533,2022-06-01,244.377,6.5,2.828,357,358
4534,2022-06-02,333.499,9.0,3.86,357,358
4535,2022-06-03,284.511,6.2,3.293,357,358
4537,2022-06-05,163.419,4.6,1.891,358,359
4538,2022-06-06,164.696,4.2,1.906,359,360
4539,2022-06-07,143.67,4.4,1.663,359,360
4540,2022-06-08,151.658,4.2,1.755,359,360
4541,2022-06-09,191.96,4.2,2.222,359,360
4572,2022-07-10,423.551,25.5,4.902,360,361
4573,2022-07-11,361.507,24.0,4.184,360,361
4574,2022-07-12,340.845,22.6,3.945,360,361
4575,2022-07-13,315.73,21.4,3.654,360,361
4576,2022-07-14,278.828,20.0,3.227,360,361
4577,2022-07-15,243.687,18.8,2.82,360,361
4579,2022-07-17,196.451,18.0,2.274,361,362
4584,2022-07-22,150.336,14.1,1.74,362,363
4585,2022-07-23,245.686,16.2,2.844,362,363
4586,2022-07-24,241.974,17.0,2.801,362,363
4588,2022-07-26,168.868,13.1,1.954,363,364
4589,2022-07-27,198.416,13.3,2.296,363,364
4590,2022-07-28,241.518,14.0,2.795,363,364
4591,2022-07-29,187.014,11.8,2.165,363,364
4594,2022-08-01,123.149,9.6,1.425,364,365
4595,2022-08-02,151.175,10.1,1.75,364,365
4596,2022-08-03,172.077,10.0,1.992,364,365
4597,2022-08-04,162.013,9.7,1.875,365,366
4598,2022-08-05,550.034,35.8,6.366,365,366
4599,2022-08-06,1495.219,45.2,17.306,365,366
4600,2022-08-07,503.118,49.5,5.823,365,366
4601,2022-08-08,353.786,25.6,4.095,365,366
4602,2022-08-09,297.948,23.2,3.448,365,366
4605,2022-08-12,215.46,13.7,2.494,366,367
4606,2022-08-13,216.738,12.0,2.509,366,367
4607,2022-08-14,421.837,18.1,4.882,366,367
4608,2022-08-15,429.272,15.4,4.968,366,367
4609,2022-08-16,325.2,12.8,3.764,366,367
4610,2022-08-17,289.247,11.3,3.348,366,367
4611,2022-08-18,242.218,10.2,2.803,366,367
4613,2022-08-20,194.633,8.5,2.253,367,368
4614,2022-08-21,206.291,8.4,2.388,367,368
4615,2022-08-22,184.083,8.0,2.131,367,368
4617,2022-08-24,140.915,7.4,1.631,368,369
4618,2022-08-25,198.164,7.7,2.294,368,369
4619,2022-08-26,190.435,7.6,2.204,368,369
4623,2022-08-30,116.354,6.3,1.347,369,370
4624,2022-08-31,141.782,6.7,1.641,370,371
4625,2022-09-01,105.653,6.3,1.223,370,371
4627,2022-09-03,102.277,5.7,1.184,371,372
4628,2022-09-04,106.109,5.7,1.228,371,372
4629,2022-09-05,146.642,6.0,1.697,371,372
4633,2022-09-09,103.654,4.8,1.2,372,373
4634,2022-09-10,147.372,5.7,1.706,372,373
4635,2022-09-11,287.449,8.0,3.327,372,373
4636,2022-09-12,261.831,6.3,3.03,372,373
4639,2022-09-15,107.059,3.8,1.239,373,374
4640,2022-09-16,291.847,19.4,3.378,373,374
4641,2022-09-17,1821.606,25.2,21.083,373,374
4642,2022-09-18,533.471,14.8,6.174,373,374
4643,2022-09-19,352.281,17.6,4.077,373,374
4644,2022-09-20,283.077,16.3,3.276,373,374
4645,2022-09-21,235.232,14.7,2.723,374,375
4646,2022-09-22,208.958,12.6,2.418,374,375
4647,2022-09-23,264.828,12.1,3.065,374,375
4648,2022-09-24,308.603,13.7,3.572,374,375
4649,2022-09-25,431.06,15.9,4.989,374,375
4650,2022-09-26,308.168,11.4,3.567,374,375
4651,2022-09-27,228.045,9.2,2.639,375,376
4652,2022-09-28,230.043,19.4,2.663,375,376
4653,2022-09-29,1581.798,45.2,18.308,375,376
4654,2022-09-30,553.338,25.3,6.404,375,376
4655,2022-10-01,370.628,30.9,4.29,375,376
4656,2022-10-02,312.01,20.6,3.611,375,376
4657,2022-10-03,282.475,17.0,3.269,375,376
4658,2022-10-04,244.694,14.0,2.832,375,376
4659,2022-10-05,209.081,11.7,2.42,376,377
4660,2022-10-06,217.195,11.5,2.514,376,377
4661,2022-10-07,647.32,18.8,7.492,376,377
4662,2022-10-08,575.153,15.9,6.657,376,377
4663,2022-10-09,1168.804,38.3,13.528,376,377
4664,2022-10-10,2653.287,52.4,30.709,376,377
4665,2022-10-11,969.908,41.6,11.226,376,377
4666,2022-10-12,586.841,31.7,6.792,376,377
4667,2022-10-13,471.805,27.3,5.461,376,377
4668,2022-10-14,402.106,25.6,4.654,377,378
4669,2022-10-15,385.086,22.6,4.457,377,378
4670,2022-10-16,358.904,21.1,4.154,377,378
4671,2022-10-17,291.566,17.7,3.375,377,378
4674,2022-10-20,230.461,21.6,2.667,378,379
4675,2022-10-21,242.474,27.9,2.806,378,379
4676,2022-10-22,272.913,18.3,3.159,378,379
4676,2022-10-22,272.913,18.3,3.159,379,380
4677,2022-10-23,252.854,18.1,2.927,379,380
4678,2022-10-24,506.172,85.8,5.858,379,380
4679,2022-10-25,436.916,26.6,5.057,379,380
4680,2022-10-26,626.64,65.9,7.253,379,380
4681,2022-10-27,426.287,29.3,4.934,379,380
4682,2022-10-28,341.194,21.8,3.949,379,380
4683,2022-10-29,306.769,20.6,3.551,379,380
4684,2022-10-30,229.721,26.1,2.659,379,380
4685,2022-10-31,190.312,24.8,2.203,380,381
4686,2022-11-01,222.898,43.1,2.58,380,381
4687,2022-11-02,1172.435,53.6,13.57,380,381
4688,2022-11-03,1100.286,47.2,12.735,380,381
4689,2022-11-04,527.97,38.1,6.111,380,381
4690,2022-11-05,358.727,28.2,4.152,380,381
4690,2022-11-05,358.727,28.2,4.152,381,382
4691,2022-11-06,307.557,30.4,3.56,381,382
4692,2022-11-07,294.32,30.9,3.406,381,382
4693,2022-11-08,260.445,24.6,3.014,381,382
4694,2022-11-09,223.746,24.9,2.59,381,382
4697,2022-11-12,161.398,42.7,1.868,382,383
4698,2022-11-13,165.201,32.4,1.912,382,383
4699,2022-11-14,233.731,71.1,2.705,382,383
4700,2022-11-15,3459.543,678.8,40.041,382,383
4701,2022-11-16,903.79,1425.2,10.461,382,383
4702,2022-11-17,568.218,1492.7,6.577,382,383
4703,2022-11-18,461.376,495.7,5.34,382,383
4705,2022-11-20,355.488,263.5,4.114,383,384
4706,2022-11-21,373.191,238.2,4.319,383,384
4713,2022-11-28,252.771,61.3,2.926,384,385
4719,2022-12-04,221.683,2.0,2.566,385,386
4720,2022-12-05,217.673,1.6,2.519,385,386
4721,2022-12-06,213.238,1.3,2.468,385,386
4727,2022-12-12,69.253,1.0,0.802,386,387
