"","datetime","smooth_st_flow","total_flow","storm_id","X","Discharge..ML.d.","conc","q_cms","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"19",2020-02-09 21:00:00,10.4261489959131,10.365,"storm_1",50186,895.553,231.8,10.365,3.93504381818182,19,0.578624669391681,1,0.439024390243902,"0.98","0.8","FC = 0.98, SFT = 0.8"
"20",2020-02-09 22:00:00,8.56282503321101,8.045,"storm_1",50187,695.11,226.9,8.045,3.85168145454545,20,0.439168069247415,0.977747502270663,0.463414634146341,"0.98","0.8","FC = 0.98, SFT = 0.8"
"21",2020-02-09 23:00:00,7.01624005967312,6.603,"storm_1",50188,570.542,227.9,6.603,3.86869418181818,21,0.352488578985333,0.982288828337875,0.48780487804878,"0.98","0.8","FC = 0.98, SFT = 0.8"
"22",2020-02-10,5.83048097010595,5.637,"storm_1",50189,487.014,205.7,5.637,3.49101163636364,22,0.294421735994229,0.881471389645776,0.51219512195122,"0.98","0.8","FC = 0.98, SFT = 0.8"
"23",2020-02-10 01:00:00,4.94788640604158,4.87,"storm_1",50190,420.749,186,4.87,3.15586090909091,23,0.248316903101707,0.792007266121707,0.536585365853659,"0.98","0.8","FC = 0.98, SFT = 0.8"
"24",2020-02-10 02:00:00,4.29999530934846,4.31,"storm_1",50191,372.353,149.8,4.31,2.54000018181818,24,0.21465496513585,0.627611262488647,0.560975609756098,"0.98","0.8","FC = 0.98, SFT = 0.8"
"25",2020-02-10 03:00:00,3.82508994608368,3.932,"storm_1",50192,339.713,120.1,3.932,2.03472218181818,25,0.191933157008896,0.492733878292461,0.585365853658537,"0.98","0.8","FC = 0.98, SFT = 0.8"
"26",2020-02-10 04:00:00,3.4708241887708,3.651,"storm_1",50193,315.421,96.3,3.651,1.62981927272727,26,0.175042077422457,0.384650317892825,0.609756097560976,"0.98","0.8","FC = 0.98, SFT = 0.8"
"27",2020-02-10 05:00:00,3.19563537530764,3.427,"storm_1",50194,296.103,77.5,3.427,1.30998,27,0.161577302236114,0.299273387829246,0.634146341463415,"0.98","0.8","FC = 0.98, SFT = 0.8"
"28",2020-02-10 06:00:00,2.96616967755061,3.252,"storm_1",50195,280.943,58.4,3.252,0.985036909090909,28,0.151057946621784,0.212534059945504,0.658536585365854,"0.98","0.8","FC = 0.98, SFT = 0.8"
"29",2020-02-10 07:00:00,2.75726207542531,3.082,"storm_1",50196,266.299,52.1,3.082,0.877856727272727,29,0.140839144025006,0.183923705722071,0.682926829268293,"0.98","0.8","FC = 0.98, SFT = 0.8"
"30",2020-02-10 08:00:00,2.5551079325017,2.894,"storm_1",50197,250.048,41,2.894,0.689015454545455,30,0.12953835056504,0.133514986376022,0.707317073170732,"0.98","0.8","FC = 0.98, SFT = 0.8"
"31",2020-02-10 09:00:00,2.35665329135201,2.697,"storm_1",50198,233.045,34.9,2.697,0.585237818181818,31,0.117696561673479,0.105812897366031,0.731707317073171,"0.98","0.8","FC = 0.98, SFT = 0.8"
"32",2020-02-10 10:00:00,2.16386070634316,2.502,"storm_1",50199,216.209,29.6,2.502,0.495070363636364,32,0.10597499398894,0.0817438692098093,0.75609756097561,"0.98","0.8","FC = 0.98, SFT = 0.8"
"33",2020-02-10 11:00:00,1.97731003233845,2.327,"storm_1",50200,201.051,26.7,2.327,0.445733454545455,33,0.0954556383746093,0.0685740236148955,0.780487804878049,"0.98","0.8","FC = 0.98, SFT = 0.8"
"34",2020-02-10 12:00:00,1.79680615527541,2.163,"storm_1",50201,186.874,23.6,2.163,0.392994,34,0.085597499398894,0.0544959128065395,0.804878048780488,"0.98","0.8","FC = 0.98, SFT = 0.8"
"35",2020-02-10 13:00:00,1.62801878121871,1.983,"storm_1",50202,171.298,21.3,1.983,0.353864727272727,35,0.0747775907670113,0.0440508628519528,0.829268292682927,"0.98","0.8","FC = 0.98, SFT = 0.8"
"36",2020-02-10 14:00:00,1.47891135214934,1.797,"storm_1",50203,155.232,19.7,1.797,0.326644363636364,36,0.0635970185140659,0.0367847411444142,0.853658536585366,"0.98","0.8","FC = 0.98, SFT = 0.8"
"37",2020-02-10 15:00:00,1.34802910689112,1.725,"storm_1",50204,149.011,18.4,1.725,0.304527818181818,37,0.0592690550613128,0.030881017257039,0.878048780487805,"0.98","0.8","FC = 0.98, SFT = 0.8"
"38",2020-02-10 16:00:00,1.22901788738299,1.605,"storm_1",50205,138.638,17.3,1.605,0.285813818181818,38,0.0520557826400577,0.0258855585831063,0.902439024390244,"0.98","0.8","FC = 0.98, SFT = 0.8"
"39",2020-02-10 17:00:00,1.1211600581849,1.493,"storm_1",50206,129.022,16.2,1.493,0.267099818181818,39,0.0453233950468863,0.0208900999091735,0.926829268292683,"0.98","0.8","FC = 0.98, SFT = 0.8"
"40",2020-02-10 18:00:00,1.0252445541835,1.395,"storm_1",50207,120.552,15.8,1.395,0.260294727272727,40,0.0394325559028613,0.0190735694822888,0.951219512195122,"0.98","0.8","FC = 0.98, SFT = 0.8"
"41",2020-02-10 19:00:00,0.938790692027291,1.324,"storm_1",50208,114.413,14.5,1.324,0.238178181818182,41,0.0351647030536187,0.0131698455949137,0.975609756097561,"0.98","0.8","FC = 0.98, SFT = 0.8"
"42",2020-02-10 20:00:00,0.857382547641966,1.255,"storm_1",50209,108.449,13.9,1.255,0.227970545454545,42,0.031017071411397,0.0104450499545867,1,"0.98","0.8","FC = 0.98, SFT = 0.8"
"43",2020-03-06,0.807361332626429,1.011,"storm_3",50789,87.347,19.8,1.011,0.328345636363636,1,0,1,0,"0.98","0.8","FC = 0.98, SFT = 0.8"
"44",2020-03-06 01:00:00,0.970375051163608,1.243,"storm_3",50790,107.408,18,1.243,0.297722727272727,2,0.256921373200443,0.766233766233766,0.0333333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"45",2020-03-06 02:00:00,1.05208096937248,1.286,"storm_3",50791,111.107,13.8,1.286,0.226269272727273,3,0.304540420819491,0.220779220779221,0.0666666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"46",2020-03-06 03:00:00,1.06815028280369,1.244,"storm_3",50792,107.455,13.1,1.244,0.214360363636364,4,0.258028792912514,0.12987012987013,0.1,"0.98","0.8","FC = 0.98, SFT = 0.8"
"47",2020-03-06 04:00:00,1.0493116502948,1.182,"storm_3",50793,102.109,12.6,1.182,0.205854,5,0.18936877076412,0.0649350649350649,0.133333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"48",2020-03-06 05:00:00,1.0278740626385,1.123,"storm_3",50794,97.025,12.2,1.123,0.199048909090909,6,0.124031007751938,0.0129870129870129,0.166666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"49",2020-03-06 06:00:00,1.03258724418134,1.09,"storm_3",50795,94.191,12.1,1.09,0.197347636363636,7,0.0874861572535993,0,0.2,"0.98","0.8","FC = 0.98, SFT = 0.8"
"50",2020-03-06 07:00:00,1.08356546315103,1.127,"storm_3",50796,97.351,12.8,1.127,0.209256545454545,8,0.128460686600222,0.090909090909091,0.233333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"51",2020-03-06 08:00:00,1.18790841880041,1.243,"storm_3",50797,107.39,12.9,1.243,0.210957818181818,9,0.256921373200443,0.103896103896104,0.266666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"52",2020-03-06 09:00:00,1.33413123549923,1.403,"storm_3",50798,121.191,13.8,1.403,0.226269272727273,10,0.434108527131783,0.220779220779221,0.3,"0.98","0.8","FC = 0.98, SFT = 0.8"
"53",2020-03-06 10:00:00,1.48686281680448,1.66,"storm_3",50799,143.384,15.2,1.66,0.250087090909091,11,0.718715393133998,0.402597402597403,0.333333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"54",2020-03-06 11:00:00,1.60118313068818,1.854,"storm_3",50800,160.22,16.9,1.854,0.279008727272727,12,0.933554817275748,0.623376623376623,0.366666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"55",2020-03-06 12:00:00,1.65171153359521,1.914,"storm_3",50801,165.373,17.5,1.914,0.289216363636364,13,1,0.701298701298701,0.4,"0.98","0.8","FC = 0.98, SFT = 0.8"
"56",2020-03-06 13:00:00,1.64365633887508,1.862,"storm_3",50802,160.861,18.1,1.862,0.299424,14,0.942414174972315,0.779220779220779,0.433333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"57",2020-03-06 14:00:00,1.60216676247651,1.776,"storm_3",50803,153.41,17,1.776,0.28071,15,0.847176079734219,0.636363636363636,0.466666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"58",2020-03-06 15:00:00,1.55493674324914,1.698,"storm_3",50804,146.697,16.6,1.698,0.273904909090909,16,0.760797342192691,0.584415584415585,0.5,"0.98","0.8","FC = 0.98, SFT = 0.8"
"59",2020-03-06 16:00:00,1.51682234189,1.649,"storm_3",50805,142.49,16.6,1.649,0.273904909090909,17,0.706533776301218,0.584415584415585,0.533333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"60",2020-03-06 17:00:00,1.48322970734095,1.675,"storm_3",50806,144.756,14.8,1.675,0.243282,18,0.735326688815061,0.350649350649351,0.566666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"61",2020-03-06 18:00:00,1.44230757874809,1.658,"storm_3",50807,143.275,14.1,1.658,0.231373090909091,19,0.716500553709856,0.25974025974026,0.6,"0.98","0.8","FC = 0.98, SFT = 0.8"
"62",2020-03-06 19:00:00,1.39052690439796,1.596,"storm_3",50808,137.862,16.3,1.596,0.268801090909091,20,0.647840531561462,0.545454545454546,0.633333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"63",2020-03-06 20:00:00,1.33157263119927,1.533,"storm_3",50809,132.483,15.4,1.533,0.253489636363636,21,0.578073089700997,0.428571428571429,0.666666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"64",2020-03-06 21:00:00,1.26969664772632,1.475,"storm_3",50810,127.455,14.6,1.475,0.239879454545455,22,0.513842746400886,0.324675324675325,0.7,"0.98","0.8","FC = 0.98, SFT = 0.8"
"65",2020-03-06 22:00:00,1.20728350534763,1.416,"storm_3",50811,122.313,14.7,1.416,0.241580727272727,23,0.448504983388704,0.337662337662338,0.733333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"66",2020-03-06 23:00:00,1.14513023502488,1.363,"storm_3",50812,117.769,14.9,1.363,0.244983272727273,24,0.389811738648948,0.363636363636364,0.766666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"67",2020-03-07,1.08389588175998,1.305,"storm_3",50813,112.793,14.8,1.305,0.243282,25,0.325581395348837,0.350649350649351,0.8,"0.98","0.8","FC = 0.98, SFT = 0.8"
"68",2020-03-07 01:00:00,1.02530821963269,1.249,"storm_3",50814,107.929,14.7,1.249,0.241580727272727,26,0.263565891472868,0.337662337662338,0.833333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"69",2020-03-07 02:00:00,0.97149062110387,1.195,"storm_3",50815,103.259,14.3,1.195,0.234775636363636,27,0.203765227021041,0.285714285714286,0.866666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"70",2020-03-07 03:00:00,0.923464992343159,1.154,"storm_3",50816,99.744,14.2,1.154,0.233074363636364,28,0.158361018826135,0.272727272727273,0.9,"0.98","0.8","FC = 0.98, SFT = 0.8"
"71",2020-03-07 04:00:00,0.880879253036735,1.119,"storm_3",50817,96.705,14.1,1.119,0.231373090909091,29,0.119601328903655,0.25974025974026,0.933333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"72",2020-03-07 05:00:00,0.843292415835614,1.086,"storm_3",50818,93.804,14.3,1.086,0.234775636363636,30,0.0830564784053158,0.285714285714286,0.966666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"73",2020-03-07 06:00:00,0.810541249948415,1.057,"storm_3",50819,91.343,14.4,1.057,0.236476909090909,31,0.0509413067552603,0.298701298701299,1,"0.98","0.8","FC = 0.98, SFT = 0.8"
"74",2020-04-04 03:00:00,0.887803761893743,1.171,"storm_4",51488,101.203,10.9,1.171,0.176932363636364,1,0.171622934888241,0.162835249042146,0,"0.98","0.8","FC = 0.98, SFT = 0.8"
"75",2020-04-04 04:00:00,0.977896271786198,1.154,"storm_4",51489,99.745,10.3,1.154,0.166724727272727,2,0.168318756073858,0.151340996168582,0.0555555555555556,"0.98","0.8","FC = 0.98, SFT = 0.8"
"76",2020-04-04 05:00:00,1.06112165354377,1.304,"storm_4",51490,112.708,11.7,1.304,0.190542545454545,3,0.197473275024295,0.17816091954023,0.111111111111111,"0.98","0.8","FC = 0.98, SFT = 0.8"
"77",2020-04-04 06:00:00,1.14428948999986,1.393,"storm_4",51491,120.387,12.5,1.393,0.204152727272727,4,0.214771622934888,0.193486590038314,0.166666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"78",2020-04-04 07:00:00,1.25487530823923,1.398,"storm_4",51492,120.781,14.8,1.398,0.243282,5,0.215743440233236,0.237547892720307,0.222222222222222,"0.98","0.8","FC = 0.98, SFT = 0.8"
"79",2020-04-04 08:00:00,1.42176939003272,1.519,"storm_4",51493,131.237,20.4,1.519,0.338553272727273,6,0.239261418853256,0.344827586206897,0.277777777777778,"0.98","0.8","FC = 0.98, SFT = 0.8"
"80",2020-04-04 09:00:00,1.64834126756693,1.825,"storm_4",51494,157.675,29.7,1.825,0.496771636363636,7,0.298736637512148,0.522988505747126,0.333333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"81",2020-04-04 10:00:00,1.92246571486724,2.101,"storm_4",51495,181.521,32.6,2.101,0.546108545454546,8,0.352380952380952,0.578544061302682,0.388888888888889,"0.98","0.8","FC = 0.98, SFT = 0.8"
"82",2020-04-04 11:00:00,2.23003506008355,2.423,"storm_4",51496,209.368,33.9,2.423,0.568225090909091,9,0.414965986394558,0.603448275862069,0.444444444444444,"0.98","0.8","FC = 0.98, SFT = 0.8"
"83",2020-04-04 12:00:00,2.56149024366231,2.797,"storm_4",51497,241.624,30.8,2.797,0.515485636363636,10,0.487657920310982,0.544061302681992,0.5,"0.98","0.8","FC = 0.98, SFT = 0.8"
"84",2020-04-04 13:00:00,2.94180962832923,3.132,"storm_4",51498,270.615,31.5,3.132,0.527394545454545,11,0.552769679300292,0.557471264367816,0.555555555555556,"0.98","0.8","FC = 0.98, SFT = 0.8"
"85",2020-04-04 14:00:00,3.4240534095296,3.393,"storm_4",51499,293.127,34.7,3.393,0.581835272727273,12,0.603498542274053,0.618773946360153,0.611111111111111,"0.98","0.8","FC = 0.98, SFT = 0.8"
"86",2020-04-04 15:00:00,3.98478087920828,4.016,"storm_4",51500,346.978,52,4.016,0.876155454545455,13,0.724586977648202,0.950191570881226,0.666666666666667,"0.98","0.8","FC = 0.98, SFT = 0.8"
"87",2020-04-04 16:00:00,4.45497181091193,5.143,"storm_4",51501,444.373,54.6,5.143,0.920388545454546,14,0.943634596695821,1,0.722222222222222,"0.98","0.8","FC = 0.98, SFT = 0.8"
"88",2020-04-04 17:00:00,4.57385579153045,5.433,"storm_4",51502,469.404,41.4,5.433,0.695820545454545,15,1,0.747126436781609,0.777777777777778,"0.98","0.8","FC = 0.98, SFT = 0.8"
"89",2020-04-04 18:00:00,4.06564893869032,5.297,"storm_4",51503,457.668,31.2,5.297,0.522290727272727,16,0.973566569484937,0.551724137931034,0.833333333333333,"0.98","0.8","FC = 0.98, SFT = 0.8"
"90",2020-04-04 19:00:00,2.93053879296075,5.056,"storm_4",51504,436.804,28.8,5.056,0.481460181818182,17,0.926724975704568,0.505747126436782,0.888888888888889,"0.98","0.8","FC = 0.98, SFT = 0.8"
"91",2020-04-16 13:00:00,1.69372086573824,0.291,"storm_4",51505,25.177,2.4,0.291,0.0323241818181818,18,0.000583090379008747,0,0.944444444444444,"0.98","0.8","FC = 0.98, SFT = 0.8"
"92",2020-04-16 14:00:00,0.849556663462054,0.288,"storm_4",51506,24.857,2.5,0.288,0.0340254545454545,19,0,0.00191570881226054,1,"0.98","0.8","FC = 0.98, SFT = 0.8"
"93",2020-04-30 07:00:00,1.09855841749765,0.987,"storm_5",51835,85.294,13.7,0.987,0.224568,1,0,0.178654292343387,0,"0.98","0.8","FC = 0.98, SFT = 0.8"
"94",2020-04-30 08:00:00,1.45183124050266,2.177,"storm_5",51836,188.097,17.7,2.177,0.292618909090909,2,0.415793151642208,0.271461716937355,0.0188679245283019,"0.98","0.8","FC = 0.98, SFT = 0.8"
"95",2020-04-30 09:00:00,1.59964858162629,2.105,"storm_5",51837,181.87,13.9,2.105,0.227970545454545,3,0.390635918937806,0.183294663573086,0.0377358490566038,"0.98","0.8","FC = 0.98, SFT = 0.8"
"96",2020-04-30 10:00:00,1.58554511565136,1.834,"storm_5",51838,158.437,11.4,1.834,0.185438727272727,4,0.295946890286513,0.125290023201856,0.0566037735849057,"0.98","0.8","FC = 0.98, SFT = 0.8"
"97",2020-04-30 11:00:00,1.51910861329986,1.609,"storm_5",51839,139.007,9.4,1.609,0.151413272727273,5,0.217330538085255,0.0788863109048724,0.0754716981132075,"0.98","0.8","FC = 0.98, SFT = 0.8"
"98",2020-04-30 12:00:00,1.48385346833739,1.472,"storm_5",51840,127.206,8.1,1.472,0.129296727272727,6,0.169461914744934,0.0487238979118329,0.0943396226415094,"0.98","0.8","FC = 0.98, SFT = 0.8"
"99",2020-04-30 13:00:00,1.49849722078121,1.591,"storm_5",51841,137.488,9.7,1.591,0.156517090909091,7,0.211041229909154,0.0858468677494199,0.113207547169811,"0.98","0.8","FC = 0.98, SFT = 0.8"
"100",2020-04-30 14:00:00,1.53294782171051,1.709,"storm_5",51842,147.667,14.4,1.709,0.236476909090909,8,0.252271139063592,0.194895591647332,0.132075471698113,"0.98","0.8","FC = 0.98, SFT = 0.8"
"101",2020-04-30 15:00:00,1.55198867091906,1.773,"storm_5",51843,153.226,18.9,1.773,0.313034181818182,9,0.274633123689727,0.299303944315545,0.150943396226415,"0.98","0.8","FC = 0.98, SFT = 0.8"
"102",2020-04-30 16:00:00,1.54750706733036,1.779,"storm_5",51844,153.681,21.2,1.779,0.352163454545455,10,0.276729559748428,0.352668213457077,0.169811320754717,"0.98","0.8","FC = 0.98, SFT = 0.8"
"103",2020-04-30 17:00:00,1.56025407931359,1.668,"storm_5",51845,144.073,22.4,1.668,0.372578727272727,11,0.237945492662474,0.380510440835267,0.188679245283019,"0.98","0.8","FC = 0.98, SFT = 0.8"
"104",2020-04-30 18:00:00,1.67250170063155,1.629,"storm_5",51846,140.765,23.6,1.629,0.392994,12,0.224318658280922,0.408352668213457,0.207547169811321,"0.98","0.8","FC = 0.98, SFT = 0.8"
"105",2020-04-30 19:00:00,1.95309090026036,1.8,"storm_5",51847,155.563,26.7,1.8,0.445733454545455,13,0.284067085953878,0.480278422273782,0.226415094339623,"0.98","0.8","FC = 0.98, SFT = 0.8"
"106",2020-04-30 20:00:00,2.37474016991169,2.325,"storm_5",51848,200.896,32.6,2.325,0.546108545454546,14,0.467505241090147,0.617169373549884,0.245283018867925,"0.98","0.8","FC = 0.98, SFT = 0.8"
"107",2020-04-30 21:00:00,2.80227600389781,3.263,"storm_5",51849,281.939,48,3.263,0.808104545454546,15,0.795248078266946,0.974477958236659,0.264150943396226,"0.98","0.8","FC = 0.98, SFT = 0.8"
"108",2020-04-30 22:00:00,3.11842426021106,3.632,"storm_5",51850,313.78,49.1,3.632,0.826818545454545,16,0.924178895877009,1,0.283018867924528,"0.98","0.8","FC = 0.98, SFT = 0.8"
"109",2020-04-30 23:00:00,3.31673419821867,3.633,"storm_5",51851,313.883,40.8,3.633,0.685612909090909,17,0.924528301886792,0.807424593967517,0.30188679245283,"0.98","0.8","FC = 0.98, SFT = 0.8"
"110",2020-05-01,3.43542301297758,3.679,"storm_5",51852,317.886,30.8,3.679,0.515485636363636,18,0.940600978336827,0.575406032482599,0.320754716981132,"0.98","0.8","FC = 0.98, SFT = 0.8"
"111",2020-05-01 01:00:00,3.48431091415793,3.849,"storm_5",51853,332.541,26.2,3.849,0.437227090909091,19,1,0.468677494199536,0.339622641509434,"0.98","0.8","FC = 0.98, SFT = 0.8"
"112",2020-05-01 02:00:00,3.45932738682271,3.831,"storm_5",51854,330.993,24.4,3.831,0.406604181818182,20,0.993710691823899,0.426914153132251,0.358490566037736,"0.98","0.8","FC = 0.98, SFT = 0.8"
"113",2020-05-01 03:00:00,3.37608545562015,3.694,"storm_5",51855,319.184,24.4,3.694,0.406604181818182,21,0.945842068483578,0.426914153132251,0.377358490566038,"0.98","0.8","FC = 0.98, SFT = 0.8"
"114",2020-05-01 04:00:00,3.26353811844952,3.549,"storm_5",51856,306.626,24,3.549,0.399799090909091,22,0.895178197064989,0.417633410672854,0.39622641509434,"0.98","0.8","FC = 0.98, SFT = 0.8"
"115",2020-05-01 05:00:00,3.14699120861119,3.422,"storm_5",51857,295.67,22.3,3.422,0.370877454545455,23,0.850803633822502,0.378190255220418,0.415094339622642,"0.98","0.8","FC = 0.98, SFT = 0.8"
"116",2020-05-01 06:00:00,3.03792615832821,3.319,"storm_5",51858,286.76,19.8,3.319,0.328345636363636,24,0.814814814814815,0.320185614849188,0.433962264150943,"0.98","0.8","FC = 0.98, SFT = 0.8"
"117",2020-05-01 07:00:00,2.93118243209156,3.266,"storm_5",51859,282.152,18.1,3.266,0.299424,25,0.796296296296296,0.280742459396752,0.452830188679245,"0.98","0.8","FC = 0.98, SFT = 0.8"
"118",2020-05-01 08:00:00,2.81554202674611,3.189,"storm_5",51860,275.554,16.7,3.189,0.275606181818182,26,0.769392033542977,0.248259860788863,0.471698113207547,"0.98","0.8","FC = 0.98, SFT = 0.8"
"119",2020-05-01 09:00:00,2.69005091097701,3.059,"storm_5",51861,264.3,15,3.059,0.246684545454545,27,0.723969252271139,0.208816705336427,0.490566037735849,"0.98","0.8","FC = 0.98, SFT = 0.8"
"120",2020-05-01 10:00:00,2.56821426187325,2.916,"storm_5",51862,251.937,13.6,2.916,0.222866727272727,28,0.674004192872117,0.176334106728538,0.509433962264151,"0.98","0.8","FC = 0.98, SFT = 0.8"
"121",2020-05-01 11:00:00,2.46972030709529,2.797,"storm_5",51863,241.668,12.6,2.797,0.205854,29,0.632424877707897,0.153132250580046,0.528301886792453,"0.98","0.8","FC = 0.98, SFT = 0.8"
"122",2020-05-01 12:00:00,2.407644019579,2.731,"storm_5",51864,235.986,12,2.731,0.195646363636364,30,0.609364081062194,0.139211136890951,0.547169811320755,"0.98","0.8","FC = 0.98, SFT = 0.8"
"123",2020-05-01 13:00:00,2.38164043821179,2.755,"storm_5",51865,238.06,11.3,2.755,0.183737454545455,31,0.617749825296995,0.122969837587007,0.566037735849057,"0.98","0.8","FC = 0.98, SFT = 0.8"
"124",2020-05-01 14:00:00,2.38344601851754,2.771,"storm_5",51866,239.449,10.5,2.771,0.170127272727273,32,0.623340321453529,0.104408352668213,0.584905660377358,"0.98","0.8","FC = 0.98, SFT = 0.8"
"125",2020-05-01 15:00:00,2.40324322719938,2.82,"storm_5",51867,243.648,9.9,2.82,0.159919636363636,33,0.640461215932914,0.0904872389791183,0.60377358490566,"0.98","0.8","FC = 0.98, SFT = 0.8"
"126",2020-05-01 16:00:00,2.43301250439094,2.885,"storm_5",51868,249.302,9.4,2.885,0.151413272727273,34,0.663172606568833,0.0788863109048724,0.622641509433962,"0.98","0.8","FC = 0.98, SFT = 0.8"
"127",2020-05-01 17:00:00,2.47022340602143,2.899,"storm_5",51869,250.494,9.3,2.899,0.149712,35,0.6680642907058,0.0765661252900232,0.641509433962264,"0.98","0.8","FC = 0.98, SFT = 0.8"
