id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
2018,2015-07-13,108.739,5.7,1.259,42,20
2019,2015-07-14,111.511,5.5,1.291,42,20
2022,2015-07-17,84.668,2.5,0.98,43,21
2023,2015-07-18,117.978,3.5,1.365,43,21
2024,2015-07-19,156.563,5.2,1.812,43,21
2029,2015-07-24,82.795,2.8,0.958,44,22
2030,2015-07-25,91.414,2.0,1.058,44,22
2059,2015-08-23,51.687,2.0,0.598,48,23
2060,2015-08-24,37.517,2.1,0.434,48,23
2061,2015-08-25,63.505,2.3,0.735,48,23
2062,2015-08-26,116.755,4.4,1.351,48,23
2063,2015-08-27,129.857,4.2,1.503,48,23
2064,2015-08-28,116.02,2.9,1.343,48,23
2082,2015-09-15,40.653,1.4,0.471,49,24
2083,2015-09-16,87.987,3.5,1.018,49,24
2118,2015-10-21,110.557,8.1,1.28,51,25
2133,2015-11-05,55.927,6.3,0.647,53,26
2134,2015-11-06,64.429,7.6,0.746,53,26
2135,2015-11-07,131.294,10.6,1.52,53,26
2136,2015-11-08,123.15,5.7,1.425,53,26
2194,2016-01-05,31.833,2.1,0.368,59,27
2195,2016-01-06,49.42,3.6,0.572,59,27
2196,2016-01-07,109.047,6.1,1.262,59,27
2204,2016-01-15,38.419,2.6,0.445,60,28
2205,2016-01-16,102.192,7.1,1.183,60,28
2210,2016-01-21,40.833,2.6,0.473,61,29
2211,2016-01-22,44.972,6.7,0.521,61,29
2212,2016-01-23,114.515,17.6,1.325,61,29
2213,2016-01-24,240.311,15.3,2.781,61,29
2214,2016-01-25,125.996,6.1,1.458,61,29
2259,2016-03-10,25.395,1.3,0.294,64,30
2260,2016-03-11,71.586,15.9,0.829,64,30
2261,2016-03-12,165.173,9.4,1.912,64,30
2262,2016-03-13,124.115,5.6,1.437,64,30
2345,2016-06-04,32.351,1.4,0.374,71,31
2346,2016-06-05,72.142,5.7,0.835,71,31
2347,2016-06-06,295.823,17.2,3.424,71,31
2348,2016-06-07,398.343,11.4,4.61,71,31
2349,2016-06-08,173.536,3.7,2.009,71,31
2350,2016-06-09,106.583,3.0,1.234,72,32
2351,2016-06-10,128.473,5.6,1.487,72,32
2352,2016-06-11,125.556,6.8,1.453,72,32
2359,2016-06-18,54.471,1.8,0.63,73,33
2360,2016-06-19,73.125,2.9,0.846,73,33
2361,2016-06-20,134.028,12.0,1.551,73,33
2362,2016-06-21,574.074,16.6,6.644,73,33
2363,2016-06-22,328.407,4.5,3.801,73,33
2363,2016-06-22,328.407,4.5,3.801,74,34
2364,2016-06-23,216.733,4.3,2.508,74,34
2365,2016-06-24,192.814,3.5,2.232,74,34
2365,2016-06-24,192.814,3.5,2.232,75,35
2366,2016-06-25,156.619,3.3,1.813,75,35
2367,2016-06-26,173.054,4.7,2.003,75,35
2371,2016-06-30,97.419,2.8,1.128,76,36
2372,2016-07-01,102.657,2.8,1.188,76,36
2376,2016-07-05,71.094,4.2,0.823,77,37
2377,2016-07-06,91.222,3.5,1.056,77,37
2378,2016-07-07,139.722,4.3,1.617,77,37
2379,2016-07-08,144.163,3.0,1.669,78,38
2380,2016-07-09,171.411,10.9,1.984,78,38
2381,2016-07-10,487.188,9.9,5.639,78,38
2382,2016-07-11,261.332,6.3,3.025,79,39
2383,2016-07-12,204.951,7.6,2.372,79,39
2384,2016-07-13,355.585,7.4,4.116,79,39
2385,2016-07-14,210.351,6.5,2.435,79,39
2391,2016-07-20,93.047,2.9,1.077,80,40
2392,2016-07-21,647.123,34.0,7.49,80,40
2393,2016-07-22,1006.742,16.3,11.652,80,40
2394,2016-07-23,448.598,17.9,5.192,80,40
2395,2016-07-24,464.758,23.9,5.379,80,40
2396,2016-07-25,344.121,9.9,3.983,80,40
2397,2016-07-26,237.49,7.8,2.749,80,40
2404,2016-08-02,107.311,4.2,1.242,81,41
2405,2016-08-03,131.333,5.6,1.52,81,41
2406,2016-08-04,494.472,12.7,5.723,81,41
2407,2016-08-05,327.424,6.4,3.79,81,41
2407,2016-08-05,327.424,6.4,3.79,82,42
2408,2016-08-06,261.205,6.0,3.023,82,42
2409,2016-08-07,220.3,5.9,2.55,82,42
2412,2016-08-10,136.468,4.0,1.579,83,43
2413,2016-08-11,141.128,3.7,1.633,83,43
2421,2016-08-19,79.596,2.0,0.921,84,44
2422,2016-08-20,97.823,2.1,1.132,84,44
2422,2016-08-20,97.823,2.1,1.132,85,45
2423,2016-08-21,74.97,2.8,0.868,85,45
2424,2016-08-22,69.943,1.9,0.81,86,46
2425,2016-08-23,81.527,1.6,0.944,86,46
2426,2016-08-24,109.693,1.4,1.27,86,46
2426,2016-08-24,109.693,1.4,1.27,87,47
2427,2016-08-25,126.741,2.7,1.467,87,47
2428,2016-08-26,513.713,14.3,5.946,87,47
2429,2016-08-27,268.379,3.9,3.106,87,47
2433,2016-08-31,94.945,1.0,1.099,88,48
2434,2016-09-01,115.203,1.1,1.333,88,48
2434,2016-09-01,115.203,1.1,1.333,89,49
2435,2016-09-02,91.842,2.3,1.063,89,49
2436,2016-09-03,457.427,15.0,5.294,89,49
2437,2016-09-04,1949.998,26.0,22.569,89,49
2438,2016-09-05,692.935,16.6,8.02,89,49
2439,2016-09-06,375.52,15.2,4.346,89,49
2440,2016-09-07,264.851,16.6,3.065,89,49
2441,2016-09-08,212.177,13.2,2.456,89,49
2443,2016-09-10,164.53,7.3,1.904,90,50
2444,2016-09-11,241.354,7.5,2.793,90,50
2445,2016-09-12,247.325,6.3,2.863,90,50
2448,2016-09-15,142.999,3.3,1.655,91,51
2449,2016-09-16,145.937,3.3,1.689,91,51
2451,2016-09-18,117.976,3.5,1.365,92,52
2452,2016-09-19,192.898,12.0,2.233,92,52
2453,2016-09-20,988.933,12.3,11.446,92,52
2454,2016-09-21,390.011,4.7,4.514,92,52
2454,2016-09-21,390.011,4.7,4.514,93,53
2455,2016-09-22,299.5,4.9,3.466,93,53
2456,2016-09-23,594.982,6.6,6.886,93,53
2457,2016-09-24,373.951,4.1,4.328,93,53
2458,2016-09-25,266.535,2.9,3.085,93,53
2459,2016-09-26,216.59,2.3,2.507,94,54
2460,2016-09-27,205.193,1.9,2.375,94,54
2462,2016-09-29,144.078,1.3,1.668,95,55
2463,2016-09-30,172.799,1.7,2.0,95,55
2464,2016-10-01,287.995,2.4,3.333,95,55
2465,2016-10-02,231.634,2.3,2.681,95,55
2466,2016-10-03,197.082,2.2,2.281,95,55
2467,2016-10-04,162.322,1.6,1.879,96,56
2468,2016-10-05,139.848,1.7,1.619,96,56
2468,2016-10-05,139.848,1.7,1.619,97,57
2469,2016-10-06,132.507,1.8,1.534,97,57
2474,2016-10-11,95.866,1.5,1.11,99,58
2475,2016-10-12,67.19,2.9,0.778,99,58
2481,2016-10-18,77.118,2.4,0.893,101,59
2482,2016-10-19,96.387,2.3,1.116,101,59
2485,2016-10-22,74.449,1.8,0.862,102,60
2486,2016-10-23,107.36,2.9,1.243,102,60
2487,2016-10-24,131.855,3.0,1.526,102,60
2493,2016-10-30,56.416,1.7,0.653,104,61
2494,2016-10-31,104.678,2.9,1.212,104,61
2495,2016-11-01,164.622,3.0,1.905,104,61
2496,2016-11-02,144.696,2.1,1.675,104,61
2506,2016-11-12,48.91,1.4,0.566,105,62
2507,2016-11-13,187.601,9.7,2.171,105,62
2508,2016-11-14,226.593,4.2,2.623,105,62
2540,2016-12-16,16.322,1.5,0.189,109,63
2541,2016-12-17,123.789,6.9,1.433,109,63
2542,2016-12-18,233.239,4.3,2.7,109,63
2543,2016-12-19,125.884,2.5,1.457,109,63
2632,2017-03-18,40.727,2.8,0.471,114,64
2633,2017-03-19,50.752,3.6,0.587,114,64
2634,2017-03-20,108.041,6.5,1.25,114,64
2635,2017-03-21,70.981,3.9,0.822,115,65
2636,2017-03-22,62.681,5.4,0.725,115,65
2637,2017-03-23,318.855,24.8,3.69,115,65
2638,2017-03-24,155.146,5.1,1.796,115,65
2644,2017-03-30,52.536,2.9,0.608,116,66
2645,2017-03-31,50.978,3.4,0.59,116,66
2646,2017-04-01,113.168,4.2,1.31,116,66
2839,2017-10-11,75.803,0.6,0.877,135,67
2840,2017-10-12,313.539,0.5,3.629,135,67
2846,2017-10-18,64.631,0.7,0.748,136,68
2847,2017-10-19,72.128,0.9,0.835,136,68
2848,2017-10-20,87.776,1.2,1.016,136,68
2848,2017-10-20,87.776,1.2,1.016,137,69
2849,2017-10-21,202.843,7.5,2.348,137,69
2850,2017-10-22,251.538,3.2,2.911,137,69
2851,2017-10-23,142.132,1.3,1.645,138,70
2853,2017-10-25,113.066,0.8,1.309,139,71
2854,2017-10-26,116.095,0.6,1.344,139,71
2854,2017-10-26,116.095,0.6,1.344,140,72
2855,2017-10-27,95.66,0.7,1.107,140,72
2858,2017-10-30,50.59,0.7,0.586,141,73
2859,2017-10-31,90.134,1.6,1.043,141,73
2859,2017-10-31,90.134,1.6,1.043,142,74
2860,2017-11-01,40.912,1.0,0.474,142,74
2861,2017-11-02,68.844,0.8,0.797,142,74
2865,2017-11-06,79.139,1.0,0.916,144,75
2866,2017-11-07,91.812,1.2,1.063,144,75
2866,2017-11-07,91.812,1.2,1.063,145,76
2867,2017-11-08,38.486,1.0,0.445,145,76
2868,2017-11-09,65.626,1.6,0.76,145,76
2869,2017-11-10,82.897,1.8,0.959,145,76
2894,2017-12-05,49.025,2.4,0.567,152,77
2895,2017-12-06,50.791,3.2,0.588,152,77
2896,2017-12-07,164.802,6.5,1.907,152,77
2897,2017-12-08,81.125,3.5,0.939,152,77
2905,2017-12-16,17.599,1.6,0.204,153,78
2906,2017-12-17,38.187,1.7,0.442,153,78
2907,2017-12-18,112.612,158.7,1.303,153,78
2908,2017-12-19,161.25,17.4,1.866,153,78
2908,2017-12-19,161.25,17.4,1.866,154,79
2909,2017-12-20,76.258,4.6,0.883,154,79
2976,2018-02-25,33.035,3.4,0.382,157,80
2977,2018-02-26,51.909,11.3,0.601,157,80
2978,2018-02-27,203.142,15.8,2.351,157,80
2979,2018-02-28,105.171,5.0,1.217,157,80
3009,2018-03-30,29.858,4.9,0.346,162,81
3010,2018-03-31,57.302,6.4,0.663,162,81
3011,2018-04-01,99.163,8.0,1.148,162,81
3022,2018-04-12,79.56,9.7,0.921,164,82
3023,2018-04-13,82.585,9.0,0.956,164,82
3024,2018-04-14,123.711,11.6,1.432,164,82
3025,2018-04-15,167.166,14.1,1.935,164,82
3025,2018-04-15,167.166,14.1,1.935,165,83
3026,2018-04-16,100.579,13.0,1.164,165,83
3029,2018-04-19,38.559,7.9,0.446,166,84
3030,2018-04-20,67.521,8.4,0.781,166,84
3031,2018-04-21,105.53,10.3,1.221,166,84
3040,2018-04-30,92.487,13.2,1.07,167,85
3041,2018-05-01,93.053,12.6,1.077,167,85
3042,2018-05-02,80.996,12.3,0.937,168,86
3043,2018-05-03,84.955,12.6,0.983,168,86
3044,2018-05-04,100.348,14.6,1.161,168,86
3044,2018-05-04,100.348,14.6,1.161,169,87
3045,2018-05-05,101.933,14.3,1.18,169,87
3050,2018-05-10,74.12,10.7,0.858,172,88
3051,2018-05-11,104.13,12.1,1.205,172,88
3051,2018-05-11,104.13,12.1,1.205,173,89
3052,2018-05-12,84.479,12.3,0.978,173,89
3170,2018-09-07,44.109,3.5,0.511,189,90
3171,2018-09-08,65.311,3.6,0.756,189,90
3172,2018-09-09,87.381,7.4,1.011,189,90
3197,2018-10-04,30.266,3.7,0.35,193,91
3198,2018-10-05,39.179,4.9,0.453,193,91
3199,2018-10-06,87.713,9.5,1.015,193,91
3203,2018-10-10,40.933,3.9,0.474,194,92
3204,2018-10-11,71.977,11.6,0.833,194,92
3205,2018-10-12,127.519,12.1,1.476,194,92
3252,2018-11-28,35.077,2.6,0.406,200,93
3253,2018-11-29,353.365,85.9,4.09,200,93
3254,2018-11-30,480.492,12.7,5.561,200,93
3255,2018-12-01,175.064,6.3,2.026,200,93
3256,2018-12-02,89.793,5.2,1.039,201,94
3257,2018-12-03,86.8,5.1,1.005,201,94
3268,2018-12-14,59.382,3.6,0.687,203,95
3269,2018-12-15,36.988,4.3,0.428,203,95
3270,2018-12-16,134.706,6.4,1.559,203,95
3270,2018-12-16,134.706,6.4,1.559,204,96
3271,2018-12-17,119.739,7.1,1.386,204,96
3273,2018-12-19,40.193,3.8,0.465,205,97
3274,2018-12-20,151.954,73.4,1.759,205,97
3275,2018-12-21,407.082,28.1,4.712,205,97
3276,2018-12-22,216.858,12.5,2.51,205,97
3277,2018-12-23,113.315,7.5,1.312,205,97
3296,2019-01-11,44.223,,0.512,206,98
3297,2019-01-12,67.566,,0.782,206,98
3298,2019-01-13,224.536,13.0,2.599,206,98
3299,2019-01-14,121.818,9.2,1.41,206,98
3306,2019-01-21,32.51,9.2,0.376,207,99
3307,2019-01-22,100.072,8.2,1.158,207,99
3308,2019-01-23,118.9,7.0,1.376,207,99
3408,2019-05-03,14.63,1.8,0.169,217,100
3409,2019-05-04,32.442,2.9,0.375,217,100
3410,2019-05-05,89.24,6.7,1.033,217,100
3450,2019-06-14,55.168,3.1,0.639,222,101
3451,2019-06-15,70.0,2.7,0.81,222,101
3452,2019-06-16,93.569,3.1,1.083,222,101
3453,2019-06-17,101.141,3.3,1.171,222,101
3465,2019-06-29,88.983,2.7,1.03,223,102
3466,2019-06-30,95.964,3.5,1.111,223,102
3477,2019-07-11,80.429,2.7,0.931,225,103
3478,2019-07-12,100.33,3.6,1.161,225,103
3478,2019-07-12,100.33,3.6,1.161,226,104
3479,2019-07-13,80.595,2.9,0.933,226,104
3487,2019-07-21,70.698,2.4,0.818,229,105
3488,2019-07-22,88.118,3.3,1.02,229,105
3488,2019-07-22,88.118,3.3,1.02,230,106
3489,2019-07-23,54.35,2.7,0.629,230,106
3506,2019-08-09,68.07,3.2,0.788,231,107
3507,2019-08-10,90.858,3.8,1.052,231,107
3507,2019-08-10,90.858,3.8,1.052,232,108
3508,2019-08-11,55.789,3.4,0.646,232,108
3509,2019-08-12,81.207,3.8,0.94,232,108
3513,2019-08-16,23.169,3.1,0.268,233,109
3514,2019-08-17,47.907,4.2,0.554,233,109
3515,2019-08-18,64.392,4.4,0.745,233,109
3516,2019-08-19,86.832,4.6,1.005,233,109
3521,2019-08-24,75.502,4.8,0.874,234,110
3522,2019-08-25,91.359,4.5,1.057,234,110
3522,2019-08-25,91.359,4.5,1.057,235,111
3523,2019-08-26,61.13,3.4,0.708,235,111
3534,2019-09-06,75.107,2.8,0.869,236,112
3535,2019-09-07,117.722,5.8,1.363,236,112
3535,2019-09-07,117.722,5.8,1.363,237,113
3536,2019-09-08,73.506,3.9,0.851,237,113
3545,2019-09-17,58.183,3.1,0.673,240,114
3546,2019-09-18,73.354,5.3,0.849,240,114
3547,2019-09-19,115.875,4.6,1.341,240,114
3690,2020-02-09,14.939,5.0,0.173,241,115
3691,2020-02-10,433.137,90.7,5.013,241,115
3692,2020-02-11,201.419,45.1,2.331,241,115
3715,2020-03-05,10.489,4.9,0.121,244,116
3716,2020-03-06,19.913,6.2,0.23,244,116
3717,2020-03-07,127.349,14.9,1.474,244,116
3744,2020-04-03,22.365,3.0,0.259,246,117
3745,2020-04-04,38.345,4.4,0.444,246,117
3746,2020-04-05,255.527,,2.957,246,117
3747,2020-04-06,213.571,,2.472,246,117
3748,2020-04-07,96.826,,1.121,246,117
3749,2020-04-08,52.473,,0.607,246,117
3750,2020-04-09,40.27,,0.466,246,117
3751,2020-04-10,34.177,,0.396,246,117
3752,2020-04-11,45.753,,0.53,246,117
3753,2020-04-12,76.633,,0.887,246,117
3754,2020-04-13,33.773,,0.391,246,117
3755,2020-04-14,20.018,,0.232,246,117
3756,2020-04-15,20.098,,0.233,246,117
3757,2020-04-16,18.142,,0.21,246,117
3770,2020-04-29,11.123,1.9,0.129,247,118
3771,2020-04-30,16.285,2.2,0.188,247,118
3772,2020-05-01,147.733,18.0,1.71,247,118
3773,2020-05-02,264.049,14.3,3.056,247,118
3774,2020-05-03,140.206,6.7,1.623,247,118
3858,2020-07-26,13.326,2.3,0.154,251,119
3859,2020-07-27,20.537,10.3,0.238,251,119
3860,2020-07-28,626.673,50.5,7.253,251,119
3861,2020-07-29,934.938,25.3,10.821,251,119
3862,2020-07-30,453.138,8.2,5.245,251,119
3863,2020-07-31,269.512,6.0,3.119,251,119
3864,2020-08-01,184.038,6.1,2.13,251,119
3865,2020-08-02,139.398,7.3,1.613,251,119
3870,2020-08-07,50.846,3.0,0.588,252,120
3871,2020-08-08,78.646,4.0,0.91,252,120
3872,2020-08-09,328.428,10.2,3.801,252,120
3872,2020-08-09,328.428,10.2,3.801,253,121
3873,2020-08-10,227.351,6.2,2.631,253,121
3874,2020-08-11,879.933,27.4,10.184,253,121
3875,2020-08-12,614.901,8.9,7.117,253,121
3876,2020-08-13,347.959,7.3,4.027,254,122
3877,2020-08-14,431.057,12.2,4.989,254,122
3877,2020-08-14,431.057,12.2,4.989,255,123
3878,2020-08-15,378.926,8.6,4.386,255,123
3879,2020-08-16,829.028,16.6,9.595,255,123
3880,2020-08-17,493.077,8.5,5.707,255,123
3881,2020-08-18,327.635,6.6,3.792,255,123
3883,2020-08-20,227.014,6.9,2.627,256,124
3884,2020-08-21,264.958,7.3,3.067,256,124
3885,2020-08-22,274.936,6.3,3.182,257,125
3886,2020-08-23,292.618,9.0,3.387,257,125
3887,2020-08-24,538.359,10.2,6.231,257,125
3888,2020-08-25,382.064,6.9,4.422,257,125
3889,2020-08-26,260.579,5.6,3.016,257,125
3890,2020-08-27,198.977,5.0,2.303,257,125
3896,2020-09-02,86.754,4.0,1.004,258,126
3897,2020-09-03,95.614,3.9,1.107,258,126
3897,2020-09-03,95.614,3.9,1.107,259,127
3898,2020-09-04,81.374,4.5,0.942,259,127
3903,2020-09-09,58.276,2.9,0.674,261,128
3904,2020-09-10,76.71,4.2,0.888,261,128
3905,2020-09-11,220.314,5.5,2.55,261,128
3906,2020-09-12,169.577,3.8,1.963,261,128
3914,2020-09-20,41.399,2.4,0.479,262,129
3915,2020-09-21,94.924,5.4,1.099,262,129
3916,2020-09-22,194.926,4.2,2.256,262,129
3917,2020-09-23,185.625,6.2,2.148,262,129
3918,2020-09-24,168.587,3.3,1.951,262,129
3919,2020-09-25,86.728,3.3,1.004,263,130
3920,2020-09-26,104.058,3.3,1.204,263,130
3948,2020-10-24,22.002,0.9,0.255,265,131
3949,2020-10-25,37.406,2.4,0.433,265,131
3950,2020-10-26,127.253,5.9,1.473,265,131
3951,2020-10-27,216.748,8.5,2.509,265,131
3952,2020-10-28,165.882,4.9,1.92,265,131
3955,2020-10-31,70.092,1.8,0.811,266,132
3956,2020-11-01,150.525,22.2,1.742,266,132
3957,2020-11-02,186.079,15.5,2.154,266,132
3960,2020-11-05,45.938,2.5,0.532,267,133
3961,2020-11-06,83.777,3.4,0.97,267,133
3962,2020-11-07,139.788,16.1,1.618,267,133
3977,2020-11-22,19.718,2.2,0.228,268,134
3978,2020-11-23,137.317,5.4,1.589,268,134
3978,2020-11-23,137.317,5.4,1.589,269,135
3979,2020-11-24,84.33,2.5,0.976,269,135
3980,2020-11-25,105.021,3.5,1.216,269,135
4007,2020-12-22,25.499,1.2,0.295,272,136
4008,2020-12-23,94.031,2.8,1.088,272,136
4019,2021-01-03,50.122,2.0,0.58,275,137
4020,2021-01-04,52.172,2.4,0.604,275,137
4021,2021-01-05,231.147,26.4,2.675,275,137
4022,2021-01-06,689.164,34.2,7.976,275,137
4023,2021-01-07,294.816,5.1,3.412,275,137
4024,2021-01-08,148.233,3.4,1.716,275,137
4048,2021-02-01,37.073,1.8,0.429,276,138
4049,2021-02-02,43.79,2.1,0.507,276,138
4050,2021-02-03,156.883,7.2,1.816,276,138
4051,2021-02-04,109.772,3.8,1.271,276,138
4052,2021-02-05,60.051,2.4,0.695,277,139
4053,2021-02-06,86.847,76.4,1.005,277,139
4053,2021-02-06,86.847,76.4,1.005,278,140
4054,2021-02-07,55.076,37.5,0.637,278,140
4094,2021-03-19,45.208,1.6,0.523,282,141
4095,2021-03-20,104.124,4.9,1.205,282,141
4142,2021-05-06,49.769,1.6,0.576,283,142
4143,2021-05-07,65.416,1.4,0.757,283,142
4144,2021-05-08,115.973,1.8,1.342,283,142
4176,2021-06-09,47.35,1.9,0.548,286,143
4177,2021-06-10,31.185,1.9,0.361,286,143
4178,2021-06-11,69.927,2.1,0.809,286,143
4179,2021-06-12,121.407,2.3,1.405,286,143
4184,2021-06-17,103.408,2.7,1.197,287,144
4185,2021-06-18,139.93,2.6,1.62,287,144
4190,2021-06-23,113.564,2.0,1.314,288,145
4191,2021-06-24,99.613,1.9,1.153,289,146
4192,2021-06-25,108.944,2.0,1.261,289,146
4192,2021-06-25,108.944,2.0,1.261,290,147
4193,2021-06-26,65.311,2.3,0.756,290,147
4199,2021-07-02,50.979,1.7,0.59,292,148
4200,2021-07-03,89.901,1.9,1.041,292,148
4201,2021-07-04,105.899,1.9,1.226,292,148
4213,2021-07-16,71.743,1.2,0.83,294,149
4214,2021-07-17,68.483,1.5,0.793,294,149
4215,2021-07-18,134.385,2.8,1.555,294,149
4216,2021-07-19,240.24,7.6,2.781,294,149
4217,2021-07-20,206.172,2.8,2.386,294,149
4218,2021-07-21,136.626,2.2,1.581,294,149
4218,2021-07-21,136.626,2.2,1.581,295,150
4219,2021-07-22,104.952,2.2,1.215,295,150
4222,2021-07-25,111.244,1.9,1.288,296,151
4223,2021-07-26,156.05,2.7,1.806,296,151
4224,2021-07-27,196.654,2.7,2.276,296,151
4225,2021-07-28,143.067,2.4,1.656,296,151
4225,2021-07-28,143.067,2.4,1.656,297,152
4226,2021-07-29,124.903,2.2,1.446,297,152
4226,2021-07-29,124.903,2.2,1.446,298,153
4227,2021-07-30,102.1,1.9,1.182,298,153
4228,2021-07-31,110.965,1.8,1.284,299,154
4229,2021-08-01,108.618,1.7,1.257,299,154
4229,2021-08-01,108.618,1.7,1.257,300,155
4231,2021-08-03,81.68,1.6,0.945,301,156
4232,2021-08-04,115.177,1.9,1.333,301,156
4233,2021-08-05,175.53,2.3,2.032,301,156
4234,2021-08-06,160.345,2.3,1.856,301,156
4239,2021-08-11,102.416,2.0,1.185,302,157
4240,2021-08-12,103.141,2.0,1.194,302,157
4240,2021-08-12,103.141,2.0,1.194,303,158
4241,2021-08-13,105.366,2.1,1.22,303,158
4242,2021-08-14,120.143,2.2,1.391,303,158
4252,2021-08-24,106.105,3.2,1.228,306,159
4253,2021-08-25,704.324,74.6,8.152,306,159
4254,2021-08-26,1291.646,21.6,14.95,306,159
4255,2021-08-27,497.968,12.4,5.764,306,159
4256,2021-08-28,322.217,9.5,3.729,306,159
4257,2021-08-29,259.549,8.4,3.004,306,159
4257,2021-08-29,259.549,8.4,3.004,307,160
4264,2021-09-05,159.28,4.0,1.844,308,161
4265,2021-09-06,271.75,6.2,3.145,308,161
4266,2021-09-07,278.709,5.9,3.226,308,161
4269,2021-09-10,148.864,3.7,1.723,309,162
4270,2021-09-11,136.122,3.5,1.575,309,162
4271,2021-09-12,135.047,4.8,1.563,309,162
4271,2021-09-12,135.047,4.8,1.563,310,163
4272,2021-09-13,91.248,4.2,1.056,310,163
4288,2021-09-29,32.25,2.5,0.373,314,164
4289,2021-09-30,30.687,2.6,0.355,314,164
4290,2021-10-01,82.523,3.4,0.955,314,164
4291,2021-10-02,257.023,7.1,2.975,314,164
4292,2021-10-03,235.794,5.5,2.729,314,164
4293,2021-10-04,140.478,4.3,1.626,314,164
4294,2021-10-05,88.734,3.8,1.027,314,164
4304,2021-10-15,83.99,4.4,0.972,317,165
4305,2021-10-16,82.747,4.5,0.958,317,165
4306,2021-10-17,125.88,5.1,1.457,317,165
4306,2021-10-17,125.88,5.1,1.457,318,166
4327,2021-11-07,70.526,2.4,0.816,320,167
4328,2021-11-08,76.839,3.0,0.889,320,167
4329,2021-11-09,442.135,25.7,5.117,320,167
4330,2021-11-10,286.439,5.1,3.315,320,167
4330,2021-11-10,286.439,5.1,3.315,321,168
4331,2021-11-11,171.898,6.4,1.99,321,168
4332,2021-11-12,434.28,14.0,5.026,321,168
4333,2021-11-13,1538.305,275.0,17.804,321,168
4334,2021-11-14,685.333,13.1,7.932,321,168
4335,2021-11-15,407.809,14.2,4.72,321,168
4336,2021-11-16,321.446,12.3,3.72,321,168
4337,2021-11-17,239.219,,2.769,321,168
