id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount,base_flow,storm_flow,total_flow,norm_tot_q,norm_c,norm_ts,Est_Tbdt_power_precal,Est_Tbdt_mix_Precal,Est_Tbdt_mix_Postcal,Est_Tbdt_mix_Fullcal,Time Period
36642,2014-03-07 19:00:00,108.192,20.2,1.252,0,1,0.296611496,0.955388504,1.252,0.023183926,0.004118993,0.0,,,,,
36643,2014-03-07 20:00:00,134.534,19.3,1.557,0,1,0.298677123,1.258322877,1.557,0.180319423,0.0,0.071428571,,,,,
36644,2014-03-07 21:00:00,236.066,126.1,2.732,0,1,0.301948912,2.430051088,2.732,0.785677486,0.488787185,0.142857143,,,,,
36645,2014-03-07 22:00:00,269.34,133.9,3.117,0,1,0.307036634,2.809963366,3.117,0.984028851,0.524485126,0.214285714,,,,,
36646,2014-03-07 23:00:00,271.996,84.4,3.148,0,1,0.314272989,2.833727011,3.148,1.0,0.297940503,0.285714286,,,,,
36647,2014-03-08 00:00:00,269.846,81.2,3.123,0,1,0.323218128,2.799781872,3.123,0.987120041,0.283295195,0.357142857,,,,,
36648,2014-03-08 01:00:00,251.487,96.0,2.911,0,1,0.332611381,2.578388619,2.911,0.877897991,0.351029748,0.428571429,,,,,
36649,2014-03-08 02:00:00,222.826,131.2,2.579,0,1,0.341634012,2.237365988,2.579,0.706852138,0.512128146,0.5,,,,,
36650,2014-03-08 03:00:00,196.103,188.4,2.27,0,1,0.350238701,1.919761299,2.27,0.547655848,0.773913043,0.571428571,,,,,
36651,2014-03-08 04:00:00,172.782,228.6,2.0,0,1,0.358387777,1.641612223,2.0,0.408552293,0.957894737,0.642857143,,,,,
36652,2014-03-08 05:00:00,154.473,237.8,1.788,0,1,0.366052452,1.421947548,1.788,0.299330242,1.0,0.714285714,,,,,
36653,2014-03-08 06:00:00,138.664,233.8,1.605,0,1,0.373211324,1.231788676,1.605,0.205048944,0.981693364,0.785714286,,,,,
36654,2014-03-08 07:00:00,124.669,196.0,1.443,0,1,0.373564465,1.069435535,1.443,0.121586811,0.808695652,0.857142857,,,,,
36655,2014-03-08 08:00:00,113.825,195.0,1.317,0,1,0.373275675,0.943724325,1.317,0.056671819,0.804118993,0.928571429,,,,,
36656,2014-03-08 09:00:00,104.271,160.8,1.207,0,1,0.372797426,0.834202574,1.207,0.0,0.647597254,1.0,,,,,
36815,2014-03-15 00:00:00,139.214,42.1,1.611,1,2,0.309602104,1.301397896,1.611,0.279527559,1.0,0.0,,,,,
36816,2014-03-15 01:00:00,173.35,37.9,2.006,1,2,0.311898526,1.694101474,2.006,0.797900262,0.87195122,0.041666667,,,,,
36817,2014-03-15 02:00:00,184.441,28.9,2.135,1,2,0.31552407,1.81947593,2.135,0.967191601,0.597560976,0.083333333,,,,,
36818,2014-03-15 03:00:00,186.624,30.0,2.16,1,2,0.320549473,1.839450527,2.16,1.0,0.631097561,0.125,,,,,
36819,2014-03-15 04:00:00,184.726,32.4,2.138,1,2,0.326922806,1.811077194,2.138,0.971128609,0.704268293,0.166666667,,,,,
36820,2014-03-15 05:00:00,181.593,29.6,2.102,1,2,0.334546294,1.767453706,2.102,0.923884514,0.618902439,0.208333333,,,,,
36821,2014-03-15 06:00:00,179.222,27.1,2.074,1,2,0.343311742,1.730688258,2.074,0.887139108,0.542682927,0.25,,,,,
36822,2014-03-15 07:00:00,177.233,23.9,2.051,1,2,0.353117896,1.697882104,2.051,0.856955381,0.445121951,0.291666667,,,,,
36823,2014-03-15 08:00:00,175.244,21.8,2.028,1,2,0.363872601,1.664127399,2.028,0.826771654,0.381097561,0.333333333,,,,,
36824,2014-03-15 09:00:00,173.539,18.2,2.009,1,2,0.375490317,1.633509683,2.009,0.80183727,0.271341463,0.375,,,,,
36825,2014-03-15 10:00:00,170.034,15.6,1.968,1,2,0.387886635,1.580113365,1.968,0.748031496,0.192073171,0.416666667,,,,,
36826,2014-03-15 11:00:00,165.583,15.4,1.916,1,2,0.400969958,1.515030042,1.916,0.679790026,0.18597561,0.458333333,,,,,
36827,2014-03-15 12:00:00,161.225,13.2,1.866,1,2,0.414644033,1.451355967,1.866,0.614173228,0.118902439,0.5,,,,,
36828,2014-03-15 13:00:00,156.06,11.0,1.806,1,2,0.428813941,1.377186059,1.806,0.535433071,0.051829268,0.541666667,,,,,
36829,2014-03-15 14:00:00,152.243,9.3,1.762,1,2,0.443389475,1.318610525,1.762,0.477690289,0.0,0.583333333,,,,,
36830,2014-03-15 15:00:00,149.364,12.2,1.729,1,2,0.458292819,1.270707181,1.729,0.434383202,0.088414634,0.625,,,,,
36831,2014-03-15 16:00:00,150.628,13.2,1.743,1,2,0.473145257,1.269854743,1.743,0.452755906,0.118902439,0.666666667,,,,,
36832,2014-03-15 17:00:00,151.471,16.3,1.753,1,2,0.487564995,1.265435005,1.753,0.465879265,0.213414634,0.708333333,,,,,
36833,2014-03-15 18:00:00,148.732,11.7,1.721,1,2,0.50151035,1.21948965,1.721,0.423884514,0.073170732,0.75,,,,,
36834,2014-03-15 19:00:00,148.802,15.0,1.722,1,2,0.514973746,1.207026254,1.722,0.42519685,0.173780488,0.791666667,,,,,
36835,2014-03-15 20:00:00,150.768,11.6,1.745,1,2,0.527947984,1.217052016,1.745,0.455380577,0.070121951,0.833333333,,,,,
36836,2014-03-15 21:00:00,142.55,10.8,1.65,1,2,0.540426192,1.109573808,1.65,0.330708661,0.045731707,0.875,,,,,
36837,2014-03-15 22:00:00,129.163,10.2,1.495,1,2,0.552402894,0.942597106,1.495,0.127296588,0.027439024,0.916666667,,,,,
36838,2014-03-15 23:00:00,124.839,10.5,1.445,1,2,0.563875364,0.881124636,1.445,0.06167979,0.036585366,0.958333333,,,,,
36839,2014-03-16 00:00:00,120.788,10.1,1.398,1,2,0.574843455,0.823156545,1.398,0.0,0.024390244,1.0,,,,,
37106,2014-03-27 03:00:00,131.408,11.8,1.521,2,3,0.502670277,1.018329723,1.521,0.0,0.248962656,0.0,,,,,
37107,2014-03-27 04:00:00,136.242,11.3,1.577,2,3,0.507006879,1.069993121,1.577,0.019907572,0.228215768,0.014705882,,,,,
37108,2014-03-27 05:00:00,137.602,12.7,1.593,2,3,0.512041182,1.080958818,1.593,0.02559545,0.286307054,0.029411765,,,,,
37109,2014-03-27 06:00:00,161.84,19.0,1.873,2,3,0.517810221,1.355189779,1.873,0.12513331,0.547717842,0.044117647,,,,,
37110,2014-03-27 07:00:00,207.968,26.6,2.407,2,3,0.52451513,1.88248487,2.407,0.314966228,0.863070539,0.058823529,,,,,
37111,2014-03-27 08:00:00,232.032,29.9,2.686,2,3,0.53246064,2.15353936,2.686,0.414148596,1.0,0.073529412,,,,,
37112,2014-03-27 09:00:00,243.739,25.0,2.821,2,3,0.541842356,2.279157644,2.821,0.462140064,0.796680498,0.088235294,,,,,
37113,2014-03-27 10:00:00,244.815,19.8,2.834,2,3,0.552693405,2.281306595,2.834,0.466761465,0.580912863,0.102941176,,,,,
37114,2014-03-27 11:00:00,249.234,16.9,2.885,2,3,0.564964883,2.320035117,2.885,0.484891575,0.460580913,0.117647059,,,,,
37115,2014-03-27 12:00:00,277.232,19.6,3.209,2,3,0.578660573,2.630339427,3.209,0.600071098,0.572614108,0.132352941,,,,,
37116,2014-03-27 13:00:00,319.474,21.6,3.698,2,3,0.593951278,3.104048722,3.698,0.773906861,0.65560166,0.147058824,,,,,
37117,2014-03-27 14:00:00,344.066,24.7,3.982,2,3,0.611085821,3.370914179,3.982,0.87486669,0.784232365,0.161764706,,,,,
37118,2014-03-27 15:00:00,343.423,21.2,3.975,2,3,0.63017606,3.34482394,3.975,0.872378244,0.639004149,0.176470588,,,,,
37119,2014-03-27 16:00:00,327.993,18.2,3.796,2,3,0.651109708,3.144890292,3.796,0.808745112,0.514522822,0.191176471,,,,,
37120,2014-03-27 17:00:00,309.991,15.9,3.588,2,3,0.673630054,2.914369946,3.588,0.734802702,0.419087137,0.205882353,,,,,
37121,2014-03-27 18:00:00,294.079,14.6,3.404,2,3,0.69744778,2.70655222,3.404,0.669392108,0.365145228,0.220588235,,,,,
37122,2014-03-27 19:00:00,282.385,13.9,3.268,2,3,0.722304575,2.545695425,3.268,0.621045148,0.336099585,0.235294118,,,,,
37123,2014-03-27 20:00:00,270.984,12.8,3.136,2,3,0.74798436,2.38801564,3.136,0.574120156,0.290456432,0.25,,,,,
37124,2014-03-27 21:00:00,260.235,11.7,3.012,2,3,0.774297484,2.237702516,3.012,0.530039104,0.244813278,0.264705882,,,,,
37125,2014-03-27 22:00:00,252.016,11.1,2.917,2,3,0.801075959,2.115924041,2.917,0.49626733,0.219917012,0.279411765,,,,,
37126,2014-03-27 23:00:00,242.812,10.3,2.81,2,3,0.828173458,1.981826542,2.81,0.458229648,0.186721992,0.294117647,,,,,
37127,2014-03-28 00:00:00,233.566,9.7,2.703,2,3,0.855453139,1.847546861,2.703,0.420191966,0.161825726,0.308823529,,,,,
37128,2014-03-28 01:00:00,225.068,9.4,2.605,2,3,0.882785407,1.722214593,2.605,0.385353715,0.149377593,0.323529412,,,,,
37129,2014-03-28 02:00:00,217.042,9.2,2.512,2,3,0.910053457,1.601946543,2.512,0.352292926,0.141078838,0.338235294,,,,,
37130,2014-03-28 03:00:00,211.023,8.6,2.442,2,3,0.937156892,1.504843108,2.442,0.327408461,0.116182573,0.352941176,,,,,
37131,2014-03-28 04:00:00,207.09,8.3,2.397,2,3,0.964018498,1.432981502,2.397,0.311411305,0.10373444,0.367647059,,,,,
37132,2014-03-28 05:00:00,202.382,7.9,2.342,2,3,0.990580016,1.351419984,2.342,0.291859225,0.087136929,0.382352941,,,,,
37133,2014-03-28 06:00:00,196.402,7.7,2.273,2,3,1.016784876,1.256215124,2.273,0.267330252,0.078838174,0.397058824,,,,,
37134,2014-03-28 07:00:00,191.75,7.9,2.219,2,3,1.042574998,1.176425002,2.219,0.248133665,0.087136929,0.411764706,,,,,
37135,2014-03-28 08:00:00,187.669,7.6,2.172,2,3,1.067901281,1.104098719,2.172,0.231425524,0.074688797,0.426470588,,,,,
37136,2014-03-28 09:00:00,185.295,7.1,2.145,2,3,1.09272897,1.05227103,2.145,0.221827231,0.053941909,0.441176471,,,,,
37137,2014-03-28 10:00:00,182.543,6.5,2.113,2,3,1.117035261,0.995964739,2.113,0.210451475,0.029045643,0.455882353,,,,,
37138,2014-03-28 11:00:00,179.886,6.2,2.082,2,3,1.140801643,0.941198357,2.082,0.199431212,0.01659751,0.470588235,,,,,
37139,2014-03-28 12:00:00,177.328,5.9,2.052,2,3,1.164010736,0.887989264,2.052,0.188766442,0.004149378,0.485294118,,,,,
37140,2014-03-28 13:00:00,174.202,5.8,2.016,2,3,1.186646012,0.829353988,2.016,0.175968717,0.0,0.5,,,,,
37141,2014-03-28 14:00:00,173.255,7.2,2.005,2,3,1.208695587,0.796304413,2.005,0.172058301,0.058091286,0.514705882,,,,,
37142,2014-03-28 15:00:00,178.086,8.7,2.061,2,3,1.230173781,0.830826219,2.061,0.191965873,0.12033195,0.529411765,,,,,
37143,2014-03-28 16:00:00,188.143,8.0,2.178,2,3,1.251144082,0.926855918,2.178,0.233558478,0.091286307,0.544117647,,,,,
37144,2014-03-28 17:00:00,208.201,9.2,2.41,2,3,1.271735083,1.138264917,2.41,0.316032705,0.141078838,0.558823529,,,,,
37145,2014-03-28 18:00:00,264.215,10.5,3.058,2,3,1.292227195,1.765772805,3.058,0.546391753,0.195020747,0.573529412,,,,,
37146,2014-03-28 19:00:00,310.795,13.9,3.597,2,3,1.313072894,2.283927106,3.597,0.738002133,0.336099585,0.588235294,,,,,
37147,2014-03-28 20:00:00,338.119,21.2,3.913,2,3,1.334691971,2.578308029,3.913,0.850337718,0.639004149,0.602941176,,,,,
37148,2014-03-28 21:00:00,356.442,24.6,4.125,2,3,1.344943293,2.780056707,4.125,0.925702097,0.780082988,0.617647059,,,,,
37149,2014-03-28 22:00:00,368.015,26.4,4.259,2,3,1.344235557,2.914764443,4.259,0.973338073,0.854771784,0.632352941,,,,,
37150,2014-03-28 23:00:00,371.872,28.9,4.304,2,3,1.342839834,2.961160166,4.304,0.989335229,0.958506224,0.647058824,,,,,
37151,2014-03-29 00:00:00,372.837,26.0,4.315,2,3,1.340758465,2.974241535,4.315,0.993245645,0.838174274,0.661764706,,,,,
37152,2014-03-29 01:00:00,374.444,23.0,4.334,2,3,1.337995049,2.996004951,4.334,1.0,0.713692946,0.676470588,,,,,
37153,2014-03-29 02:00:00,372.033,17.5,4.306,2,3,1.33455448,2.97144552,4.306,0.990046214,0.485477178,0.691176471,,,,,
37154,2014-03-29 03:00:00,365.604,15.1,4.232,2,3,1.330442958,2.901557042,4.232,0.96373978,0.385892116,0.705882353,,,,,
37155,2014-03-29 04:00:00,358.532,13.9,4.15,2,3,1.325667977,2.824332023,4.15,0.934589406,0.336099585,0.720588235,,,,,
37156,2014-03-29 05:00:00,348.888,12.4,4.038,2,3,1.32023829,2.71776171,4.038,0.894774262,0.273858921,0.735294118,,,,,
37157,2014-03-29 06:00:00,338.601,11.6,3.919,2,3,1.314163858,2.604836142,3.919,0.852470672,0.2406639,0.75,,,,,
37158,2014-03-29 07:00:00,328.314,11.3,3.8,2,3,1.307455781,2.492544219,3.8,0.810167081,0.228215768,0.764705882,,,,,
37159,2014-03-29 08:00:00,317.224,10.6,3.672,2,3,1.300126225,2.371873775,3.672,0.76466406,0.199170124,0.779411765,,,,,
37160,2014-03-29 09:00:00,304.526,9.9,3.525,2,3,1.292188342,2.232811658,3.525,0.712406683,0.170124481,0.794117647,,,,,
37161,2014-03-29 10:00:00,294.079,10.0,3.404,2,3,1.283656196,2.120343804,3.404,0.669392108,0.174273859,0.808823529,,,,,
37162,2014-03-29 11:00:00,284.47,10.6,3.292,2,3,1.274544674,2.017455326,3.292,0.629576964,0.199170124,0.823529412,,,,,
37163,2014-03-29 12:00:00,276.295,11.1,3.198,2,3,1.264869422,1.933130578,3.198,0.596160683,0.219917012,0.838235294,,,,,
37164,2014-03-29 13:00:00,268.581,9.2,3.109,2,3,1.254646781,1.854353219,3.109,0.564521863,0.141078838,0.852941176,,,,,
37165,2014-03-29 14:00:00,262.132,8.3,3.034,2,3,1.243893745,1.790106255,3.034,0.537859936,0.10373444,0.867647059,,,,,
37166,2014-03-29 15:00:00,255.177,8.2,2.953,2,3,1.232627924,1.720372076,2.953,0.509065055,0.099585062,0.882352941,,,,,
37167,2014-03-29 16:00:00,248.096,8.0,2.871,2,3,1.220867517,1.650132483,2.871,0.479914682,0.091286307,0.897058824,,,,,
37168,2014-03-29 17:00:00,241.714,7.6,2.798,2,3,1.208631267,1.589368733,2.798,0.45396374,0.074688797,0.911764706,,,,,
37169,2014-03-29 18:00:00,234.864,7.3,2.718,2,3,1.19593812,1.52206188,2.718,0.425524351,0.062240664,0.926470588,,,,,
37170,2014-03-29 19:00:00,229.081,7.1,2.651,2,3,1.182806404,1.468193596,2.651,0.401706363,0.053941909,0.941176471,,,,,
37171,2014-03-29 20:00:00,222.236,7.1,2.572,2,3,1.169474387,1.402525613,2.572,0.373622467,0.053941909,0.955882353,,,,,
37172,2014-03-29 21:00:00,214.682,6.8,2.485,2,3,1.156391825,1.328608175,2.485,0.342694632,0.041493776,0.970588235,,,,,
37173,2014-03-29 22:00:00,207.798,6.7,2.405,2,3,1.143760047,1.261239953,2.405,0.314255244,0.037344398,0.985294118,,,,,
37174,2014-03-29 23:00:00,202.382,6.5,2.342,2,3,1.13154532,1.21045468,2.342,0.291859225,0.029045643,1.0,,,,,
37304,2014-04-04 09:00:00,153.114,8.7,1.772,3,4,0.754354162,1.017645838,1.772,0.0,0.048913043,0.0,,,,,
37305,2014-04-04 10:00:00,167.761,9.7,1.942,3,4,0.756980793,1.185019207,1.942,0.025392084,0.0625,0.019230769,,,,,
37306,2014-04-04 11:00:00,175.149,13.3,2.027,3,4,0.760499583,1.266500417,2.027,0.038088125,0.111413043,0.038461538,,,,,
37307,2014-04-04 12:00:00,174.865,16.5,2.024,3,4,0.764930463,1.259069537,2.024,0.03764003,0.154891304,0.057692308,,,,,
37308,2014-04-04 13:00:00,173.16,17.2,2.004,3,4,0.770228815,1.233771185,2.004,0.034652726,0.164402174,0.076923077,,,,,
37309,2014-04-04 14:00:00,179.512,16.1,2.078,3,4,0.776345579,1.301654421,2.078,0.045705751,0.149456522,0.096153846,,,,,
37310,2014-04-04 15:00:00,202.317,25.5,2.342,3,4,0.783315081,1.558684919,2.342,0.085138163,0.277173913,0.115384615,,,,,
37311,2014-04-04 16:00:00,226.13,26.4,2.617,3,4,0.791277977,1.825722023,2.617,0.126213592,0.289402174,0.134615385,,,,,
37312,2014-04-04 17:00:00,258.661,25.5,2.994,3,4,0.800436366,2.193563634,2.994,0.182524272,0.277173913,0.153846154,,,,,
37313,2014-04-04 18:00:00,376.855,27.3,4.362,3,4,0.811250676,3.550749324,4.362,0.386855863,0.301630435,0.173076923,,,,,
37314,2014-04-04 19:00:00,500.509,53.9,5.793,3,4,0.824635709,4.968364291,5.793,0.600597461,0.663043478,0.192307692,,,,,
37315,2014-04-04 20:00:00,537.628,78.7,6.223,3,4,0.841475991,5.381524009,6.223,0.664824496,1.0,0.211538462,,,,,
37316,2014-04-04 21:00:00,592.303,67.3,6.855,3,4,0.862209833,5.992790167,6.855,0.759223301,0.845108696,0.230769231,,,,,
37317,2014-04-04 22:00:00,660.386,51.6,7.643,3,4,0.887146916,6.755853084,7.643,0.876923077,0.631793478,0.25,,,,,
37318,2014-04-04 23:00:00,700.96,41.6,8.113,3,4,0.916618935,7.196381065,8.113,0.94712472,0.495923913,0.269230769,,,,,
37319,2014-04-05 00:00:00,731.538,36.8,8.467,3,4,0.950799801,7.516200199,8.467,1.0,0.430706522,0.288461538,,,,,
37320,2014-04-05 01:00:00,726.05,32.1,8.403,3,4,0.989631108,7.413368892,8.403,0.990440627,0.366847826,0.307692308,,,,,
37321,2014-04-05 02:00:00,694.492,27.5,8.038,3,4,1.032771792,7.005228208,8.038,0.93592233,0.304347826,0.326923077,,,,,
37322,2014-04-05 03:00:00,653.329,25.7,7.562,3,4,1.079642592,6.482357408,7.562,0.864824496,0.279891304,0.346153846,,,,,
37323,2014-04-05 04:00:00,621.584,23.1,7.194,3,4,1.128574284,6.065425716,7.194,0.809858103,0.244565217,0.365384615,,,,,
37324,2014-04-05 05:00:00,597.765,19.7,6.919,3,4,1.177065896,5.741934104,6.919,0.768782674,0.198369565,0.384615385,,,,,
37325,2014-04-05 06:00:00,571.344,17.8,6.613,3,4,1.223922167,5.389077833,6.613,0.723076923,0.172554348,0.403846154,,,,,
37326,2014-04-05 07:00:00,550.272,15.9,6.369,3,4,1.269079958,5.099920042,6.369,0.686631815,0.14673913,0.423076923,,,,,
37327,2014-04-05 08:00:00,530.983,14.4,6.146,3,4,1.312485223,4.833514777,6.146,0.653323376,0.126358696,0.442307692,,,,,
37328,2014-04-05 09:00:00,513.314,13.0,5.941,3,4,1.354091822,4.586908178,5.941,0.62270351,0.107336957,0.461538462,,,,,
37329,2014-04-05 10:00:00,496.456,12.8,5.746,3,4,1.393860534,4.352139466,5.746,0.593577296,0.104619565,0.480769231,,,,,
37330,2014-04-05 11:00:00,482.841,11.2,5.588,3,4,1.431758268,4.156241732,5.588,0.569977595,0.082880435,0.5,,,,,
37331,2014-04-05 12:00:00,468.09,10.4,5.418,3,4,1.467757286,3.950242714,5.418,0.544585512,0.07201087,0.519230769,,,,,
37332,2014-04-05 13:00:00,451.921,9.8,5.231,3,4,1.501834729,3.729165271,5.231,0.51665422,0.063858696,0.538461538,,,,,
37333,2014-04-05 14:00:00,437.451,10.2,5.063,3,4,1.512552284,3.550447716,5.063,0.491560866,0.069293478,0.557692308,,,,,
37334,2014-04-05 15:00:00,423.145,9.5,4.898,3,4,1.511423031,3.386576969,4.898,0.466915609,0.059782609,0.576923077,,,,,
37335,2014-04-05 16:00:00,410.126,9.1,4.747,3,4,1.509355659,3.237644341,4.747,0.444361464,0.054347826,0.596153846,,,,,
37336,2014-04-05 17:00:00,396.786,9.8,4.592,3,4,1.50638194,3.08561806,4.592,0.421209858,0.063858696,0.615384615,,,,,
37337,2014-04-05 18:00:00,384.731,8.7,4.453,3,4,1.502534751,2.950465249,4.453,0.400448096,0.048913043,0.634615385,,,,,
37338,2014-04-05 19:00:00,374.283,8.3,4.332,3,4,1.497848014,2.834151986,4.332,0.382374907,0.043478261,0.653846154,,,,,
37339,2014-04-05 20:00:00,362.068,8.0,4.191,3,4,1.492356633,2.698643367,4.191,0.361314414,0.039402174,0.673076923,,,,,
37340,2014-04-05 21:00:00,348.888,7.8,4.038,3,4,1.486096458,2.551903542,4.038,0.338461538,0.036684783,0.692307692,,,,,
37341,2014-04-05 22:00:00,336.512,7.6,3.895,3,4,1.479104227,2.415895773,3.895,0.317102315,0.033967391,0.711538462,,,,,
37342,2014-04-05 23:00:00,325.743,7.2,3.77,3,4,1.471417363,2.298582637,3.77,0.298431665,0.028532609,0.730769231,,,,,
37343,2014-04-06 00:00:00,314.331,6.9,3.638,3,4,1.463073133,2.174926867,3.638,0.278715459,0.024456522,0.75,,,,,
37344,2014-04-06 01:00:00,303.883,6.8,3.517,3,4,1.454107255,2.062892745,3.517,0.26064227,0.023097826,0.769230769,,,,,
37345,2014-04-06 02:00:00,291.507,6.6,3.374,3,4,1.444552821,1.929447179,3.374,0.239283047,0.020380435,0.788461538,,,,,
37346,2014-04-06 03:00:00,280.747,6.4,3.249,3,4,1.434439894,1.814560106,3.249,0.220612397,0.017663043,0.807692308,,,,,
37347,2014-04-06 04:00:00,272.375,6.3,3.152,3,4,1.423795555,1.728204445,3.152,0.206123973,0.016304348,0.826923077,,,,,
37348,2014-04-06 05:00:00,265.041,6.0,3.068,3,4,1.41264432,1.65535568,3.068,0.193577296,0.012228261,0.846153846,,,,,
37349,2014-04-06 06:00:00,257.959,6.0,2.986,3,4,1.401008605,1.584991395,2.986,0.18132935,0.012228261,0.865384615,,,,,
37350,2014-04-06 07:00:00,251.131,5.9,2.907,3,4,1.388908974,1.518091026,2.907,0.1695295,0.010869565,0.884615385,,,,,
37351,2014-04-06 08:00:00,245.713,5.9,2.844,3,4,1.37636427,1.46763573,2.844,0.160119492,0.010869565,0.903846154,,,,,
37352,2014-04-06 09:00:00,239.585,5.6,2.773,3,4,1.363391776,1.409608224,2.773,0.149514563,0.006793478,0.923076923,,,,,
37353,2014-04-06 10:00:00,234.156,5.2,2.71,3,4,1.350284029,1.359715971,2.71,0.140104556,0.001358696,0.942307692,,,,,
37354,2014-04-06 11:00:00,229.199,5.1,2.653,3,4,1.337481253,1.315518747,2.653,0.131590739,0.0,0.961538462,,,,,
37355,2014-04-06 12:00:00,223.77,5.2,2.59,3,4,1.325131207,1.264868793,2.59,0.122180732,0.001358696,0.980769231,,,,,
37356,2014-04-06 13:00:00,217.751,8.6,2.52,3,4,1.313213639,1.206786361,2.52,0.111725168,0.047554348,1.0,,,,,
40546,2014-08-17 11:00:00,101.953,7.4,1.18,4,5,0.261627598,0.918372402,1.18,0.080485116,0.129230769,0.0,,,,,
40547,2014-08-17 12:00:00,104.584,5.1,1.21,4,5,0.264741117,0.945258883,1.21,0.097023153,0.058461538,0.017857143,,,,,
40548,2014-08-17 13:00:00,105.28,5.2,1.219,4,5,0.268516634,0.950483366,1.219,0.101984564,0.061538462,0.035714286,,,,,
40549,2014-08-17 14:00:00,111.167,4.9,1.287,4,5,0.272937729,1.014062271,1.287,0.139470783,0.052307692,0.053571429,,,,,
40550,2014-08-17 15:00:00,117.75,6.1,1.363,4,5,0.278011993,1.084988007,1.363,0.181367144,0.089230769,0.071428571,,,,,
40551,2014-08-17 16:00:00,122.117,6.2,1.413,4,5,0.283757007,1.129242993,1.413,0.20893054,0.092307692,0.089285714,,,,,
40552,2014-08-17 17:00:00,133.993,6.8,1.551,4,5,0.290198609,1.260801391,1.551,0.285005513,0.110769231,0.107142857,,,,,
40553,2014-08-17 18:00:00,139.047,7.2,1.609,4,5,0.297376234,1.311623766,1.609,0.316979052,0.123076923,0.125,,,,,
40554,2014-08-17 19:00:00,135.393,6.7,1.567,4,5,0.305287623,1.261712377,1.567,0.293825799,0.107692308,0.142857143,,,,,
40555,2014-08-17 20:00:00,129.142,6.3,1.495,4,5,0.31386024,1.18113976,1.495,0.254134509,0.095384615,0.160714286,,,,,
40556,2014-08-17 21:00:00,124.143,5.9,1.437,4,5,0.32299239,1.11400761,1.437,0.22216097,0.083076923,0.178571429,,,,,
40557,2014-08-17 22:00:00,121.294,5.7,1.404,4,5,0.332593063,1.071406937,1.404,0.203969129,0.076923077,0.196428571,,,,,
40558,2014-08-17 23:00:00,118.952,5.0,1.377,4,5,0.342591952,1.034408048,1.377,0.189084895,0.055384615,0.214285714,,,,,
40559,2014-08-18 00:00:00,112.053,4.6,1.297,4,5,0.352918949,0.944081051,1.297,0.144983462,0.043076923,0.232142857,,,,,
40560,2014-08-18 01:00:00,104.565,4.1,1.21,4,5,0.363483719,0.846516281,1.21,0.097023153,0.027692308,0.25,,,,,
40561,2014-08-18 02:00:00,98.886,4.0,1.145,4,5,0.374190925,0.770809075,1.145,0.061190739,0.024615385,0.267857143,,,,,
40562,2014-08-18 03:00:00,94.844,3.7,1.098,4,5,0.384963114,0.713036886,1.098,0.035281147,0.015384615,0.285714286,,,,,
40563,2014-08-18 04:00:00,91.784,3.4,1.062,4,5,0.395742874,0.666257126,1.062,0.015435502,0.006153846,0.303571429,,,,,
40564,2014-08-18 05:00:00,90.052,3.2,1.042,4,5,0.406488782,0.635511218,1.042,0.004410143,0.0,0.321428571,,,,,
40565,2014-08-18 06:00:00,90.168,4.2,1.044,4,5,0.417176517,0.626823483,1.044,0.005512679,0.030769231,0.339285714,,,,,
40566,2014-08-18 07:00:00,89.359,6.7,1.034,4,5,0.427794048,0.606205952,1.034,0.0,0.107692308,0.357142857,,,,,
40567,2014-08-18 08:00:00,89.706,4.6,1.038,4,5,0.438332818,0.599667182,1.038,0.002205072,0.043076923,0.375,,,,,
40568,2014-08-18 09:00:00,89.995,4.1,1.042,4,5,0.448788447,0.593211553,1.042,0.004410143,0.027692308,0.392857143,,,,,
40569,2014-08-18 10:00:00,91.496,4.5,1.059,4,5,0.459162964,0.599837036,1.059,0.013781698,0.04,0.410714286,,,,,
40570,2014-08-18 11:00:00,97.062,5.5,1.123,4,5,0.469474776,0.653525224,1.123,0.049062845,0.070769231,0.428571429,,,,,
40571,2014-08-18 12:00:00,111.167,5.1,1.287,4,5,0.479787832,0.807212168,1.287,0.139470783,0.058461538,0.446428571,,,,,
40572,2014-08-18 13:00:00,121.737,5.6,1.409,4,5,0.490208427,0.918791573,1.409,0.206725469,0.073846154,0.464285714,,,,,
40573,2014-08-18 14:00:00,135.719,5.8,1.571,4,5,0.500849078,1.070150922,1.571,0.296030871,0.08,0.482142857,,,,,
40574,2014-08-18 15:00:00,159.61,6.8,1.847,4,5,0.511849652,1.335150348,1.847,0.448180816,0.110769231,0.5,,,,,
40575,2014-08-18 16:00:00,178.561,9.1,2.067,4,5,0.523389127,1.543610873,2.067,0.569459757,0.181538462,0.517857143,,,,,
40576,2014-08-18 17:00:00,187.574,12.7,2.171,4,5,0.535609769,1.635390231,2.171,0.626791621,0.292307692,0.535714286,,,,,
40577,2014-08-18 18:00:00,195.737,20.1,2.265,4,5,0.548577773,1.716422227,2.265,0.678610805,0.52,0.553571429,,,,,
40578,2014-08-18 19:00:00,212.802,30.4,2.463,4,5,0.562347547,1.900652453,2.463,0.787761852,0.836923077,0.571428571,,,,,
40579,2014-08-18 20:00:00,232.504,35.7,2.691,4,5,0.577020865,2.113979135,2.691,0.913450937,1.0,0.589285714,,,,,
