id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
46539,2015-04-24 04:00:00,635.097,7.1,7.351,36,1
46540,2015-04-24 05:00:00,615.272,7.0,7.121,36,1
46541,2015-04-24 06:00:00,599.548,6.8,6.939,36,1
46542,2015-04-24 07:00:00,582.853,6.7,6.746,36,1
46543,2015-04-24 08:00:00,568.264,6.7,6.577,36,1
46544,2015-04-24 09:00:00,553.352,6.9,6.405,36,1
46545,2015-04-24 10:00:00,539.249,7.4,6.241,36,1
46546,2015-04-24 11:00:00,524.012,7.4,6.065,36,1
46547,2015-04-24 12:00:00,510.072,7.2,5.904,36,1
46548,2015-04-24 13:00:00,495.322,7.5,5.733,36,1
46549,2015-04-24 14:00:00,483.327,7.9,5.594,36,1
46550,2015-04-24 15:00:00,473.763,8.0,5.483,36,1
46551,2015-04-24 16:00:00,463.713,8.2,5.367,36,1
46552,2015-04-24 17:00:00,455.462,8.4,5.272,36,1
46553,2015-04-24 18:00:00,444.362,8.3,5.143,36,1
46554,2015-04-24 19:00:00,435.2,8.1,5.037,36,1
46555,2015-04-24 20:00:00,429.253,7.7,4.968,36,1
46556,2015-04-24 21:00:00,416.073,7.4,4.816,36,1
46557,2015-04-24 22:00:00,399.036,7.4,4.618,36,1
46558,2015-04-24 23:00:00,383.606,7.3,4.44,36,1
46559,2015-04-25 00:00:00,369.944,7.3,4.282,36,1
46560,2015-04-25 01:00:00,359.175,7.0,4.157,36,1
46561,2015-04-25 02:00:00,349.691,6.9,4.047,36,1
46562,2015-04-25 03:00:00,341.494,6.8,3.952,36,1
46563,2015-04-25 04:00:00,333.136,6.7,3.856,36,1
46564,2015-04-25 05:00:00,326.546,6.8,3.779,36,1
46565,2015-04-25 06:00:00,318.51,6.7,3.686,36,1
46566,2015-04-25 07:00:00,310.795,6.6,3.597,36,1
46567,2015-04-25 08:00:00,304.044,6.5,3.519,36,1
46568,2015-04-25 09:00:00,297.454,6.3,3.443,36,1
46569,2015-04-25 10:00:00,290.864,6.2,3.366,36,1
46570,2015-04-25 11:00:00,284.528,6.2,3.293,36,1
46571,2015-04-25 12:00:00,278.698,8.0,3.226,36,1
46572,2015-04-25 13:00:00,274.145,7.9,3.173,36,1
46573,2015-04-25 14:00:00,268.834,6.7,3.112,36,1
46574,2015-04-25 15:00:00,264.661,8.2,3.063,36,1
46575,2015-04-25 16:00:00,264.408,6.1,3.06,36,1
46576,2015-04-25 17:00:00,267.443,5.8,3.095,36,1
46577,2015-04-25 18:00:00,268.202,7.4,3.104,36,1
46578,2015-04-25 19:00:00,268.708,8.2,3.11,36,1
46579,2015-04-25 20:00:00,271.363,6.2,3.141,36,1
46580,2015-04-25 21:00:00,273.513,6.5,3.166,36,1
46581,2015-04-25 22:00:00,268.076,6.6,3.103,36,1
46582,2015-04-25 23:00:00,261.247,6.6,3.024,36,1
46583,2015-04-26 00:00:00,259.224,6.5,3.0,36,1
46584,2015-04-26 01:00:00,258.339,6.7,2.99,36,1
46585,2015-04-26 02:00:00,254.798,7.1,2.949,36,1
46586,2015-04-26 03:00:00,253.154,7.4,2.93,36,1
46587,2015-04-26 04:00:00,250.878,7.5,2.904,36,1
46588,2015-04-26 05:00:00,249.36,7.3,2.886,36,1
46589,2015-04-26 06:00:00,247.59,7.1,2.866,36,1
46590,2015-04-26 07:00:00,244.093,6.9,2.825,36,1
46591,2015-04-26 08:00:00,241.592,6.6,2.796,36,1
46592,2015-04-26 09:00:00,242.654,6.7,2.808,36,1
46593,2015-04-26 10:00:00,243.244,6.8,2.815,36,1
46594,2015-04-26 11:00:00,240.293,6.9,2.781,36,1
46595,2015-04-26 12:00:00,237.343,7.3,2.747,36,1
46596,2015-04-26 13:00:00,233.566,7.6,2.703,36,1
46597,2015-04-26 14:00:00,230.025,8.2,2.662,36,1
46598,2015-04-26 15:00:00,226.012,8.2,2.616,36,1
46599,2015-04-26 16:00:00,221.409,9.8,2.563,36,1
46600,2015-04-26 17:00:00,216.924,8.4,2.511,36,1
46601,2015-04-26 18:00:00,211.849,8.1,2.452,36,1
46602,2015-04-26 19:00:00,207.185,7.5,2.398,36,1
46603,2015-04-26 20:00:00,204.186,7.1,2.363,36,1
46604,2015-04-26 21:00:00,201.433,6.9,2.331,36,1
46605,2015-04-26 22:00:00,199.629,6.7,2.311,36,1
46606,2015-04-26 23:00:00,197.731,6.5,2.289,36,1
46607,2015-04-27 00:00:00,196.117,6.4,2.27,36,1
46608,2015-04-27 01:00:00,193.934,6.3,2.245,36,1
46609,2015-04-27 02:00:00,192.32,6.2,2.226,36,1
46610,2015-04-27 03:00:00,189.567,6.1,2.194,36,1
46611,2015-04-27 04:00:00,186.435,6.1,2.158,36,1
46612,2015-04-27 05:00:00,183.017,6.0,2.118,36,1
46613,2015-04-27 06:00:00,181.024,6.1,2.095,36,1
46614,2015-04-27 07:00:00,179.412,6.7,2.077,36,1
46615,2015-04-27 08:00:00,177.233,7.6,2.051,36,1
46616,2015-04-27 09:00:00,175.434,7.6,2.03,36,1
46617,2015-04-27 10:00:00,173.634,7.7,2.01,36,1
46618,2015-04-27 11:00:00,171.834,7.7,1.989,36,1
46619,2015-04-27 12:00:00,169.75,7.7,1.965,36,1
46620,2015-04-27 13:00:00,166.814,7.7,1.931,36,1
46621,2015-04-27 14:00:00,163.878,7.8,1.897,36,1
46622,2015-04-27 15:00:00,161.794,7.8,1.873,36,1
46623,2015-04-27 16:00:00,160.468,7.8,1.857,36,1
46624,2015-04-27 17:00:00,159.331,7.7,1.844,36,1
46625,2015-04-27 18:00:00,158.952,7.8,1.84,36,1
46626,2015-04-27 19:00:00,157.535,7.9,1.823,36,1
46627,2015-04-27 20:00:00,156.036,7.9,1.806,36,1
46628,2015-04-27 21:00:00,154.701,7.8,1.791,36,1
46629,2015-04-27 22:00:00,153.227,7.5,1.773,36,1
46630,2015-04-27 23:00:00,151.752,7.0,1.756,36,1
46631,2015-04-28 00:00:00,150.277,6.5,1.739,36,1
46632,2015-04-28 01:00:00,148.942,5.8,1.724,36,1
46633,2015-04-28 02:00:00,147.748,5.6,1.71,36,1
46634,2015-04-28 03:00:00,146.484,5.6,1.695,36,1
46635,2015-04-28 04:00:00,145.149,5.4,1.68,36,1
46636,2015-04-28 05:00:00,143.552,5.3,1.661,36,1
46637,2015-04-28 06:00:00,141.937,5.2,1.643,36,1
46638,2015-04-28 07:00:00,140.152,5.2,1.622,36,1
57413,2016-07-20 06:00:00,104.238,3.9,1.206,80,2
57414,2016-07-20 07:00:00,113.762,3.9,1.317,80,2
57415,2016-07-20 08:00:00,126.892,7.4,1.469,80,2
57416,2016-07-20 09:00:00,163.954,19.1,1.898,80,2
57417,2016-07-20 10:00:00,204.678,41.3,2.369,80,2
57418,2016-07-20 11:00:00,274.33,34.7,3.175,80,2
57419,2016-07-20 12:00:00,400.965,38.0,4.641,80,2
57420,2016-07-20 13:00:00,518.178,63.1,5.997,80,2
57421,2016-07-20 14:00:00,633.423,60.3,7.331,80,2
57422,2016-07-20 15:00:00,746.631,70.1,8.642,80,2
57423,2016-07-20 16:00:00,833.514,60.7,9.647,80,2
57424,2016-07-20 17:00:00,940.314,49.7,10.883,80,2
57425,2016-07-20 18:00:00,1024.022,40.2,11.852,80,2
57426,2016-07-20 19:00:00,1139.981,43.7,13.194,80,2
57427,2016-07-20 20:00:00,1304.15,52.6,15.094,80,2
57428,2016-07-20 21:00:00,1475.034,59.6,17.072,80,2
57429,2016-07-20 22:00:00,1626.08,61.8,18.82,80,2
57430,2016-07-20 23:00:00,1697.328,51.0,19.645,80,2
57431,2016-07-21 00:00:00,1710.723,38.3,19.8,80,2
57432,2016-07-21 01:00:00,1660.279,30.1,19.216,80,2
57433,2016-07-21 02:00:00,1604.421,22.8,18.57,80,2
57434,2016-07-21 03:00:00,1533.458,19.8,17.748,80,2
57435,2016-07-21 04:00:00,1453.09,16.7,16.818,80,2
57436,2016-07-21 05:00:00,1369.821,15.2,15.854,80,2
57437,2016-07-21 06:00:00,1312.648,14.3,15.193,80,2
57438,2016-07-21 07:00:00,1243.483,13.0,14.392,80,2
57439,2016-07-21 08:00:00,1177.261,12.5,13.626,80,2
57440,2016-07-21 09:00:00,1112.021,12.0,12.871,80,2
57441,2016-07-21 10:00:00,1049.388,11.7,12.146,80,2
57442,2016-07-21 11:00:00,994.774,12.3,11.514,80,2
57443,2016-07-21 12:00:00,946.868,12.2,10.959,80,2
57444,2016-07-21 13:00:00,897.832,12.2,10.392,80,2
57445,2016-07-21 14:00:00,854.671,12.4,9.892,80,2
57446,2016-07-21 15:00:00,820.797,12.4,9.5,80,2
57447,2016-07-21 16:00:00,787.598,12.0,9.116,80,2
57448,2016-07-21 17:00:00,756.236,12.4,8.753,80,2
57449,2016-07-21 18:00:00,729.578,13.9,8.444,80,2
57450,2016-07-21 19:00:00,705.665,16.6,8.167,80,2
57451,2016-07-21 20:00:00,678.419,20.1,7.852,80,2
57452,2016-07-21 21:00:00,651.173,22.1,7.537,80,2
57453,2016-07-21 22:00:00,625.825,22.0,7.243,80,2
57454,2016-07-21 23:00:00,607.329,21.5,7.029,80,2
57455,2016-07-22 00:00:00,589.174,21.1,6.819,80,2
57456,2016-07-22 01:00:00,571.02,20.6,6.609,80,2
57457,2016-07-22 02:00:00,554.0,19.6,6.412,80,2
57458,2016-07-22 03:00:00,538.115,19.6,6.228,80,2
57459,2016-07-22 04:00:00,523.85,18.6,6.063,80,2
57460,2016-07-22 05:00:00,509.586,17.8,5.898,80,2
57461,2016-07-22 06:00:00,494.836,17.4,5.727,80,2
57462,2016-07-22 07:00:00,479.274,18.4,5.547,80,2
57463,2016-07-22 08:00:00,465.496,18.8,5.388,80,2
57464,2016-07-22 09:00:00,454.815,19.2,5.264,80,2
57465,2016-07-22 10:00:00,448.541,18.6,5.191,80,2
57466,2016-07-22 11:00:00,449.184,18.3,5.199,80,2
57467,2016-07-22 12:00:00,440.665,19.0,5.1,80,2
57468,2016-07-22 13:00:00,432.146,17.9,5.002,80,2
57469,2016-07-22 14:00:00,426.039,18.3,4.931,80,2
57470,2016-07-22 15:00:00,410.287,18.2,4.749,80,2
57471,2016-07-22 16:00:00,397.589,17.7,4.602,80,2
57472,2016-07-22 17:00:00,392.124,17.8,4.538,80,2
57473,2016-07-22 18:00:00,387.785,17.7,4.488,80,2
57474,2016-07-22 19:00:00,390.517,16.7,4.52,80,2
57475,2016-07-22 20:00:00,395.339,16.5,4.576,80,2
57476,2016-07-22 21:00:00,389.713,16.3,4.511,80,2
57477,2016-07-22 22:00:00,378.302,16.0,4.378,80,2
57478,2016-07-22 23:00:00,399.197,15.8,4.62,80,2
57479,2016-07-23 00:00:00,437.936,15.9,5.069,80,2
57480,2016-07-23 01:00:00,474.736,25.9,5.495,80,2
57481,2016-07-23 02:00:00,613.347,103.5,7.099,80,2
57482,2016-07-23 03:00:00,597.603,69.0,6.917,80,2
57483,2016-07-23 04:00:00,536.494,28.8,6.209,80,2
57484,2016-07-23 05:00:00,451.984,24.2,5.231,80,2
57485,2016-07-23 06:00:00,409.644,22.7,4.741,80,2
57486,2016-07-23 07:00:00,381.677,27.2,4.418,80,2
57487,2016-07-23 08:00:00,365.765,30.0,4.233,80,2
57488,2016-07-23 09:00:00,366.729,28.4,4.245,80,2
57489,2016-07-23 10:00:00,368.658,24.7,4.267,80,2
57490,2016-07-23 11:00:00,373.64,21.0,4.325,80,2
57491,2016-07-23 12:00:00,388.267,18.1,4.494,80,2
57492,2016-07-23 13:00:00,414.466,16.9,4.797,80,2
57493,2016-07-23 14:00:00,447.918,15.1,5.184,80,2
57494,2016-07-23 15:00:00,479.437,14.0,5.549,80,2
57495,2016-07-23 16:00:00,506.506,13.7,5.862,80,2
57496,2016-07-23 17:00:00,518.663,13.1,6.003,80,2
57497,2016-07-23 18:00:00,513.152,12.0,5.939,80,2
57498,2016-07-23 19:00:00,504.237,11.7,5.836,80,2
57499,2016-07-23 20:00:00,501.319,11.2,5.802,80,2
57500,2016-07-23 21:00:00,498.726,10.9,5.772,80,2
57501,2016-07-23 22:00:00,491.756,10.6,5.692,80,2
57502,2016-07-23 23:00:00,481.057,10.2,5.568,80,2
57503,2016-07-24 00:00:00,468.414,10.0,5.421,80,2
57504,2016-07-24 01:00:00,453.852,10.0,5.253,80,2
57505,2016-07-24 02:00:00,444.844,10.0,5.149,80,2
57506,2016-07-24 03:00:00,434.397,10.1,5.028,80,2
57507,2016-07-24 04:00:00,420.574,9.9,4.868,80,2
57508,2016-07-24 05:00:00,402.25,10.3,4.656,80,2
57509,2016-07-24 06:00:00,388.91,9.7,4.501,80,2
57510,2016-07-24 07:00:00,383.445,9.6,4.438,80,2
57511,2016-07-24 08:00:00,377.016,9.5,4.364,80,2
57512,2016-07-24 09:00:00,365.765,9.3,4.233,80,2
57513,2016-07-24 10:00:00,355.638,9.3,4.116,80,2
57514,2016-07-24 11:00:00,346.316,9.1,4.008,80,2
57515,2016-07-24 12:00:00,338.44,9.4,3.917,80,2
57516,2016-07-24 13:00:00,330.404,11.3,3.824,80,2
57517,2016-07-24 14:00:00,323.814,9.6,3.748,80,2
57518,2016-07-24 15:00:00,316.259,10.8,3.66,80,2
57519,2016-07-24 16:00:00,308.705,12.7,3.573,80,2
57520,2016-07-24 17:00:00,301.633,10.9,3.491,80,2
57521,2016-07-24 18:00:00,293.757,10.6,3.4,80,2
57522,2016-07-24 19:00:00,288.132,10.6,3.335,80,2
57523,2016-07-24 20:00:00,283.615,9.2,3.283,80,2
57524,2016-07-24 21:00:00,280.974,8.8,3.252,80,2
57525,2016-07-24 22:00:00,276.674,8.7,3.202,80,2
57526,2016-07-24 23:00:00,273.513,9.0,3.166,80,2
57527,2016-07-25 00:00:00,269.972,9.0,3.125,80,2
57528,2016-07-25 01:00:00,271.743,8.5,3.145,80,2
57529,2016-07-25 02:00:00,266.052,8.4,3.079,80,2
57530,2016-07-25 03:00:00,253.533,8.3,2.934,80,2
57531,2016-07-25 04:00:00,246.076,8.1,2.848,80,2
57532,2016-07-25 05:00:00,243.598,8.0,2.819,80,2
57533,2016-07-25 06:00:00,243.008,8.0,2.813,80,2
57534,2016-07-25 07:00:00,242.89,7.8,2.811,80,2
57535,2016-07-25 08:00:00,240.057,7.9,2.778,80,2
57536,2016-07-25 09:00:00,238.405,7.8,2.759,80,2
57537,2016-07-25 10:00:00,236.517,7.6,2.737,80,2
57538,2016-07-25 11:00:00,235.218,7.5,2.722,80,2
57539,2016-07-25 12:00:00,235.454,7.6,2.725,80,2
57540,2016-07-25 13:00:00,236.281,7.7,2.735,80,2
57541,2016-07-25 14:00:00,234.392,7.5,2.713,80,2
57542,2016-07-25 15:00:00,229.907,7.3,2.661,80,2
57543,2016-07-25 16:00:00,231.323,7.5,2.677,80,2
57544,2016-07-25 17:00:00,230.733,7.6,2.671,80,2
57545,2016-07-25 18:00:00,223.298,7.7,2.584,80,2
57546,2016-07-25 19:00:00,228.137,7.8,2.64,80,2
57547,2016-07-25 20:00:00,236.871,7.8,2.742,80,2
57548,2016-07-25 21:00:00,234.864,7.8,2.718,80,2
57549,2016-07-25 22:00:00,222.354,7.7,2.574,80,2
57550,2016-07-25 23:00:00,218.695,7.6,2.531,80,2
57551,2016-07-26 00:00:00,220.347,7.4,2.55,80,2
57552,2016-07-26 01:00:00,220.583,7.4,2.553,80,2
57553,2016-07-26 02:00:00,218.341,7.3,2.527,80,2
57554,2016-07-26 03:00:00,217.278,7.5,2.515,80,2
57555,2016-07-26 04:00:00,226.72,7.5,2.624,80,2
57556,2016-07-26 05:00:00,235.218,7.4,2.722,80,2
57557,2016-07-26 06:00:00,235.454,7.5,2.725,80,2
57558,2016-07-26 07:00:00,234.628,7.3,2.716,80,2
57559,2016-07-26 08:00:00,230.615,7.1,2.669,80,2
57560,2016-07-26 09:00:00,221.055,7.1,2.559,80,2
57561,2016-07-26 10:00:00,206.679,7.0,2.392,80,2
57562,2016-07-26 11:00:00,194.788,6.9,2.254,80,2
57563,2016-07-26 12:00:00,192.13,6.7,2.224,80,2
57564,2016-07-26 13:00:00,186.909,6.6,2.163,80,2
57565,2016-07-26 14:00:00,182.448,6.7,2.112,80,2
58450,2016-09-01 11:00:00,87.858,1.3,1.017,89,3
58451,2016-09-01 12:00:00,91.092,1.7,1.054,89,3
58452,2016-09-01 13:00:00,94.036,1.4,1.088,89,3
58453,2016-09-01 14:00:00,96.807,1.7,1.12,89,3
58454,2016-09-01 15:00:00,98.944,2.3,1.145,89,3
58455,2016-09-01 16:00:00,100.214,3.4,1.16,89,3
58456,2016-09-01 17:00:00,102.236,4.1,1.183,89,3
58457,2016-09-01 18:00:00,105.85,4.1,1.225,89,3
58458,2016-09-01 19:00:00,109.964,4.1,1.273,89,3
58459,2016-09-01 20:00:00,111.863,4.3,1.295,89,3
58460,2016-09-01 21:00:00,113.256,4.4,1.311,89,3
58461,2016-09-01 22:00:00,115.028,4.1,1.331,89,3
58462,2016-09-01 23:00:00,114.648,3.6,1.327,89,3
58463,2016-09-02 00:00:00,114.901,2.7,1.33,89,3
58464,2016-09-02 01:00:00,115.661,2.3,1.339,89,3
58465,2016-09-02 02:00:00,116.674,1.8,1.35,89,3
58466,2016-09-02 03:00:00,118.509,1.6,1.372,89,3
58467,2016-09-02 04:00:00,120.851,1.5,1.399,89,3
58468,2016-09-02 05:00:00,123.32,1.4,1.427,89,3
58469,2016-09-02 06:00:00,125.725,1.4,1.455,89,3
58470,2016-09-02 07:00:00,128.384,1.7,1.486,89,3
58471,2016-09-02 08:00:00,130.914,2.0,1.515,89,3
58472,2016-09-02 09:00:00,135.393,2.9,1.567,89,3
58473,2016-09-02 10:00:00,142.149,3.9,1.645,89,3
58474,2016-09-02 11:00:00,149.504,4.7,1.73,89,3
58475,2016-09-02 12:00:00,165.305,5.9,1.913,89,3
58476,2016-09-02 13:00:00,199.488,8.2,2.309,89,3
58477,2016-09-02 14:00:00,251.352,11.1,2.909,89,3
58478,2016-09-02 15:00:00,316.853,17.0,3.667,89,3
58479,2016-09-02 16:00:00,407.565,29.4,4.717,89,3
58480,2016-09-02 17:00:00,525.796,31.8,6.086,89,3
58481,2016-09-02 18:00:00,635.485,32.4,7.355,89,3
58482,2016-09-02 19:00:00,765.02,30.4,8.854,89,3
58483,2016-09-02 20:00:00,915.458,43.6,10.596,89,3
58484,2016-09-02 21:00:00,1087.461,32.9,12.586,89,3
58485,2016-09-02 22:00:00,1257.463,32.5,14.554,89,3
58486,2016-09-02 23:00:00,1433.517,29.2,16.592,89,3
58487,2016-09-03 00:00:00,1610.405,31.2,18.639,89,3
58488,2016-09-03 01:00:00,1769.056,33.3,20.475,89,3
58489,2016-09-03 02:00:00,1877.362,35.2,21.729,89,3
58490,2016-09-03 03:00:00,2001.002,37.9,23.16,89,3
58491,2016-09-03 04:00:00,2067.227,37.5,23.926,89,3
58492,2016-09-03 05:00:00,2131.82,37.7,24.674,89,3
58493,2016-09-03 06:00:00,2168.357,36.1,25.097,89,3
58494,2016-09-03 07:00:00,2315.989,36.7,26.805,89,3
58495,2016-09-03 08:00:00,2520.017,42.9,29.167,89,3
58496,2016-09-03 09:00:00,2637.827,41.4,30.53,89,3
58497,2016-09-03 10:00:00,2641.421,36.3,30.572,89,3
58498,2016-09-03 11:00:00,2549.969,28.3,29.514,89,3
58499,2016-09-03 12:00:00,2427.499,25.6,28.096,89,3
58500,2016-09-03 13:00:00,2271.119,21.7,26.286,89,3
58501,2016-09-03 14:00:00,2140.954,19.4,24.78,89,3
58502,2016-09-03 15:00:00,2010.789,18.4,23.273,89,3
58503,2016-09-03 16:00:00,1879.646,16.9,21.755,89,3
58504,2016-09-03 17:00:00,1764.455,14.8,20.422,89,3
58505,2016-09-03 18:00:00,1652.014,15.2,19.121,89,3
58506,2016-09-03 19:00:00,1545.997,15.7,17.893,89,3
58507,2016-09-03 20:00:00,1450.525,14.8,16.788,89,3
58508,2016-09-03 21:00:00,1358.552,15.2,15.724,89,3
58509,2016-09-03 22:00:00,1276.103,14.2,14.77,89,3
58510,2016-09-03 23:00:00,1206.939,14.1,13.969,89,3
58511,2016-09-04 00:00:00,1135.321,15.7,13.14,89,3
58512,2016-09-04 01:00:00,1078.08,15.2,12.478,89,3
58513,2016-09-04 02:00:00,1020.083,15.6,11.807,89,3
58514,2016-09-04 03:00:00,968.335,15.5,11.208,89,3
58515,2016-09-04 04:00:00,921.785,16.6,10.669,89,3
58516,2016-09-04 05:00:00,870.941,17.6,10.08,89,3
58517,2016-09-04 06:00:00,834.545,17.8,9.659,89,3
58518,2016-09-04 07:00:00,798.575,17.5,9.243,89,3
58519,2016-09-04 08:00:00,762.117,16.6,8.821,89,3
58520,2016-09-04 09:00:00,730.362,17.8,8.453,89,3
58521,2016-09-04 10:00:00,703.312,18.2,8.14,89,3
58522,2016-09-04 11:00:00,680.967,18.9,7.882,89,3
58523,2016-09-04 12:00:00,657.445,18.4,7.609,89,3
58524,2016-09-04 13:00:00,633.401,17.2,7.331,89,3
58525,2016-09-04 14:00:00,615.434,17.0,7.123,89,3
58526,2016-09-04 15:00:00,596.307,16.9,6.902,89,3
58527,2016-09-04 16:00:00,581.718,16.6,6.733,89,3
58528,2016-09-04 17:00:00,567.616,16.6,6.57,89,3
58529,2016-09-04 18:00:00,555.297,16.5,6.427,89,3
58530,2016-09-04 19:00:00,542.815,15.9,6.283,89,3
58531,2016-09-04 20:00:00,528.227,15.4,6.114,89,3
58532,2016-09-04 21:00:00,513.314,15.5,5.941,89,3
58533,2016-09-04 22:00:00,501.806,14.5,5.808,89,3
58534,2016-09-04 23:00:00,489.811,15.0,5.669,89,3
58535,2016-09-05 00:00:00,478.14,15.3,5.534,89,3
58536,2016-09-05 01:00:00,466.793,14.8,5.403,89,3
58537,2016-09-05 02:00:00,455.622,14.7,5.273,89,3
58538,2016-09-05 03:00:00,445.326,15.3,5.154,89,3
58539,2016-09-05 04:00:00,435.04,15.8,5.035,89,3
58540,2016-09-05 05:00:00,424.914,16.1,4.918,89,3
58541,2016-09-05 06:00:00,416.234,15.8,4.818,89,3
58542,2016-09-05 07:00:00,407.555,15.7,4.717,89,3
