"","q_quant","risingerp","fallingerp","hyst_index","flsh_index","run_id","storm_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh"
"82",0.81,0.49466110989252,0.654509001636661,-0.159847891744141,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"83",0.82,0.50522483000658,0.660490998363339,-0.155266168356759,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"84",0.83,0.51578855012064,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"85",0.84,0.5263522702347,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"86",0.85,0.53691599034876,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"87",0.86,0.547479710462821,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"88",0.87,0.558043430576881,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"89",0.88,0.568607150690941,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"90",0.89,0.579170870805001,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"91",0.9,0.589734590919061,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"92",0.91,0.600298311033121,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"93",0.92,0.610862031147181,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"94",0.93,0.621425751261241,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"95",0.94,0.631989471375301,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"96",0.95,0.642553191489362,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"97",0.96,0.714042553191489,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"98",0.97,0.785531914893617,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"99",0.98,0.857021276595744,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"100",0.99,0.928510638297872,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"101",1,1,NA,NA,0.642553191489362,"FC = 0.98, SFT = 0.1","storm_1","2014-02-19 17:00:00","2014-02-21 10:00:00",48472.6023620041,42,1154.10958004772,"0.98","0.1"
"102",0,1,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"103",0.01,0.1994,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"104",0.02,0.1432,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"105",0.03,0.3006,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"106",0.04,0.3176,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"107",0.05,0.257,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"108",0.06,0.2044,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"109",0.07,0.278466666666668,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"110",0.08,0.352533333333336,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"111",0.09,0.415199999999998,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"112",0.1,0.361333333333331,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"113",0.11,0.307466666666664,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"114",0.12,0.268400000000003,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"115",0.13,0.339100000000003,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"116",0.14,0.378999999999994,NA,NA,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"117",0.15,0.227499999999994,0.3,-0.0725000000000059,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"118",0.16,0.186400000000021,0.3,-0.113599999999979,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"119",0.17,0.616199999999995,0.3,0.316199999999995,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"120",0.18,0.530600000000006,0.3,0.230600000000006,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
"121",0.19,0.702300000000006,0.3,0.402300000000006,-0.76,"FC = 0.98, SFT = 0.1","storm_2","2014-03-01 19:00:00","2014-03-03 03:00:00",15860.0312729566,33,480.607008271411,"0.98","0.1"
