"","run_id","start","end","tot_q_m3","duration_hrs","intensity_m3_hr","filter_para","sf_thresh","storm_id"
"340","FC = 0.99, SFT = 0.2","2021-07-29 13:00:00","2021-07-31 02:00:00",51246.4893977343,38,1348.59182625617,"0.99","0.2","storm_340"
"341","FC = 0.99, SFT = 0.2","2021-07-31 10:00:00","2021-08-01 02:00:00",32448.9159089162,17,1908.75975934801,"0.99","0.2","storm_341"
"342","FC = 0.99, SFT = 0.2","2021-08-01 10:00:00","2021-08-02",15231.9934469108,15,1015.46622979405,"0.99","0.2","storm_342"
"343","FC = 0.99, SFT = 0.2","2021-08-03 08:00:00","2021-08-07 23:00:00",292002.510110944,112,2607.16526884772,"0.99","0.2","storm_343"
"344","FC = 0.99, SFT = 0.2","2021-08-11 14:00:00","2021-08-12 09:00:00",30259.4762296813,20,1512.97381148407,"0.99","0.2","storm_344"
"345","FC = 0.99, SFT = 0.2","2021-08-12 16:00:00","2021-08-17 02:00:00",125944.165910051,107,1177.04827953319,"0.99","0.2","storm_345"
"346","FC = 0.99, SFT = 0.2","2021-08-17 05:00:00","2021-08-17 23:00:00",20227.4633186926,19,1064.60333256277,"0.99","0.2","storm_346"
"347","FC = 0.99, SFT = 0.2","2021-08-18 11:00:00","2021-08-19",14504.0569308648,14,1036.00406649034,"0.99","0.2","storm_347"
"348","FC = 0.99, SFT = 0.2","2021-08-19 09:00:00","2021-08-21",52913.2372434236,40,1322.83093108559,"0.99","0.2","storm_348"
"349","FC = 0.99, SFT = 0.2","2021-08-21 10:00:00","2021-08-21 22:00:00",19552.4737103786,13,1504.03643925989,"0.99","0.2","storm_349"
"350","FC = 0.99, SFT = 0.2","2021-08-22 12:00:00","2021-08-23 01:00:00",20759.3272002195,14,1482.80908572996,"0.99","0.2","storm_350"
"351","FC = 0.99, SFT = 0.2","2021-08-23 08:00:00","2021-08-23 23:00:00",49426.1630487037,16,3089.13519054398,"0.99","0.2","storm_351"
"352","FC = 0.99, SFT = 0.2","2021-08-24 02:00:00","2021-08-31 01:00:00",2618527.38158179,168,15586.4725094154,"0.99","0.2","storm_352"
"353","FC = 0.99, SFT = 0.2","2021-08-31 10:00:00","2021-08-31 21:00:00",10650.5610337237,12,887.546752810309,"0.99","0.2","storm_353"
"354","FC = 0.99, SFT = 0.2","2021-09-14 05:00:00","2021-09-17",83773.3939843473,68,1231.9616762404,"0.99","0.2","storm_354"
"355","FC = 0.99, SFT = 0.2","2021-09-17 09:00:00","2021-09-18 03:00:00",22144.0936987868,19,1165.47861572562,"0.99","0.2","storm_355"
"356","FC = 0.99, SFT = 0.2","2021-09-18 09:00:00","2021-09-19",33690.631028467,16,2105.66443927919,"0.99","0.2","storm_356"
"357","FC = 0.99, SFT = 0.2","2021-09-19 13:00:00","2021-09-20 03:00:00",17925.8280553689,15,1195.05520369126,"0.99","0.2","storm_357"
"358","FC = 0.99, SFT = 0.2","2021-09-20 08:00:00","2021-09-21 03:00:00",49256.9778843458,20,2462.84889421729,"0.99","0.2","storm_358"
"359","FC = 0.99, SFT = 0.2","2021-09-29 20:00:00","2021-10-06 02:00:00",678191.58339452,151,4491.33498936768,"0.99","0.2","storm_359"
"360","FC = 0.99, SFT = 0.2","2021-10-07 11:00:00","2021-10-08 01:00:00",32377.9735810204,15,2158.53157206803,"0.99","0.2","storm_360"
"361","FC = 0.99, SFT = 0.2","2021-10-10 13:00:00","2021-10-11",25737.425873642,12,2144.78548947017,"0.99","0.2","storm_361"
"362","FC = 0.99, SFT = 0.2","2021-10-12 17:00:00","2021-10-15 04:00:00",111249.640896396,60,1854.16068160661,"0.99","0.2","storm_362"
"363","FC = 0.99, SFT = 0.2","2021-10-15 09:00:00","2021-10-19",228054.721135706,88,2591.53092199666,"0.99","0.2","storm_363"
"364","FC = 0.99, SFT = 0.2","2021-10-19 11:00:00","2021-10-19 22:00:00",9900.41678968575,12,825.034732473813,"0.99","0.2","storm_364"
"365","FC = 0.99, SFT = 0.2","2021-10-29 16:00:00","2021-10-30 04:00:00",15939.4213520942,13,1226.10933477648,"0.99","0.2","storm_365"
"366","FC = 0.99, SFT = 0.2","2021-11-20 09:00:00","2021-11-20 22:00:00",18596.0460770932,14,1328.28900550666,"0.99","0.2","storm_366"
"367","FC = 0.99, SFT = 0.2","2021-11-21 07:00:00","2021-11-25 02:00:00",202693.596373947,92,2203.19126493421,"0.99","0.2","storm_367"
"368","FC = 0.99, SFT = 0.2","2021-12-18 11:00:00","2021-12-19 02:00:00",23225.7599761132,16,1451.60999850708,"0.99","0.2","storm_368"
