id,Datetime,Discharge (ML/d),Turbidity (NTU),Discharge (cms),stormID,stormCount
4598,2022-08-05,550.034,35.8,6.366,365,11
4599,2022-08-06,1495.219,45.2,17.306,365,11
4600,2022-08-07,503.118,49.5,5.823,365,11
4601,2022-08-08,353.786,25.6,4.095,365,11
4602,2022-08-09,297.948,23.2,3.448,365,11
4639,2022-09-15,107.059,3.8,1.239,373,12
4640,2022-09-16,291.847,19.4,3.378,373,12
4641,2022-09-17,1821.606,25.2,21.083,373,12
4642,2022-09-18,533.471,14.8,6.174,373,12
4643,2022-09-19,352.281,17.6,4.077,373,12
4644,2022-09-20,283.077,16.3,3.276,373,12
4651,2022-09-27,228.045,9.2,2.639,375,13
4652,2022-09-28,230.043,19.4,2.663,375,13
4653,2022-09-29,1581.798,45.2,18.308,375,13
4654,2022-09-30,553.338,25.3,6.404,375,13
4655,2022-10-01,370.628,30.9,4.29,375,13
4656,2022-10-02,312.01,20.6,3.611,375,13
4657,2022-10-03,282.475,17.0,3.269,375,13
4658,2022-10-04,244.694,14.0,2.832,375,13
4659,2022-10-05,209.081,11.7,2.42,376,14
4660,2022-10-06,217.195,11.5,2.514,376,14
4661,2022-10-07,647.32,18.8,7.492,376,14
4662,2022-10-08,575.153,15.9,6.657,376,14
4663,2022-10-09,1168.804,38.3,13.528,376,14
4664,2022-10-10,2653.287,52.4,30.709,376,14
4665,2022-10-11,969.908,41.6,11.226,376,14
4666,2022-10-12,586.841,31.7,6.792,376,14
4667,2022-10-13,471.805,27.3,5.461,376,14
4685,2022-10-31,190.312,24.8,2.203,380,15
4686,2022-11-01,222.898,43.1,2.58,380,15
4687,2022-11-02,1172.435,53.6,13.57,380,15
4688,2022-11-03,1100.286,47.2,12.735,380,15
4689,2022-11-04,527.97,38.1,6.111,380,15
4690,2022-11-05,358.727,28.2,4.152,380,15
4697,2022-11-12,161.398,42.7,1.868,382,16
4698,2022-11-13,165.201,32.4,1.912,382,16
4699,2022-11-14,233.731,71.1,2.705,382,16
4700,2022-11-15,3459.543,678.8,40.041,382,16
4701,2022-11-16,903.79,1425.2,10.461,382,16
4702,2022-11-17,568.218,1492.7,6.577,382,16
4703,2022-11-18,461.376,495.7,5.34,382,16
5207,2024-04-05,40.832,0.7,0.473,435,17
5208,2024-04-06,167.862,8.1,1.943,435,17
5209,2024-04-07,1418.674,114.7,16.42,435,17
5210,2024-04-08,477.696,71.0,5.529,435,17
5211,2024-04-09,211.496,82.8,2.448,435,17
