"","datetime","base_flow","storm_flow","total_flow","smooth_st_flow","para_label","filter_para"
"1",2019-12-31 08:00:00,0.014,0,0.014,0,"filterPara_0.98","0.98"
"2",2019-12-31 09:00:00,0.0140001,0.0009999,0.015,0.000602141257362603,"filterPara_0.98","0.98"
"3",2019-12-31 10:00:00,0.0140002419670157,0.000999758032984282,0.015,0.00129259689121965,"filterPara_0.98","0.98"
"4",2019-12-31 11:00:00,0.0140002335780396,0.000999766421960419,0.015,0.00197916620150361,"filterPara_0.98","0.98"
"5",2020-01-09 11:00:00,0.0140002160958289,0.00499978390417106,0.019,0.00222342661042802,"filterPara_0.98","0.98"
"6",2020-01-09 12:00:00,0.0140001900318147,0.00199980996818531,0.016,0.00193853605565282,"filterPara_0.98","0.98"
"7",2020-01-09 13:00:00,0.0140001563485286,0.000999843651471381,0.015,0.00153586794918234,"filterPara_0.98","0.98"
"8",2020-01-09 14:00:00,0.0140001163979195,0.00099988360208049,0.015,0.00122138145265353,"filterPara_0.98","0.98"
"9",2020-01-09 15:00:00,0.0140000717766898,0.000999928223310209,0.015,0.000945396697108439,"filterPara_0.98","0.98"
"10",2020-01-09 16:00:00,0.0140000242547193,0.000999975745280672,0.015,0.000638296476799911,"filterPara_0.98","0.98"
"11",2020-01-09 17:00:00,0.014,0,0.014,0.000354109571998598,"filterPara_0.98","0.98"
"12",2020-01-09 18:00:00,0.014,0,0.014,0.000169064665468481,"filterPara_0.98","0.98"
"13",2020-01-09 19:00:00,0.014,0,0.014,7.63800092959215e-05,"filterPara_0.98","0.98"
"14",2020-01-09 20:00:00,0.014,0,0.014,7.16763092576538e-05,"filterPara_0.98","0.98"
"15",2020-01-09 21:00:00,0.014,0,0.014,0.000216244684504094,"filterPara_0.98","0.98"
"16",2020-01-09 22:00:00,0.014,0,0.014,0.000576153699651482,"filterPara_0.98","0.98"
"17",2020-01-09 23:00:00,0.0140001,0.0009999,0.015,0.00107307435887318,"filterPara_0.98","0.98"
"18",2020-01-10,0.014000596,0.001999404,0.016,0.00153346775667172,"filterPara_0.98","0.98"
"19",2020-01-10 01:00:00,0.01400177212,0.00199822788,0.016,0.00189514795743755,"filterPara_0.98","0.98"
"20",2020-01-10 02:00:00,0.0140037009568,0.0019962990432,0.016,0.00217536518114039,"filterPara_0.98","0.98"
"21",2020-01-10 03:00:00,0.01400645193128,0.00299354806872,0.017,0.00237288810342494,"filterPara_0.98","0.98"
"22",2020-01-10 04:00:00,0.0140100913863981,0.00198990861360192,0.016,0.00251586685061775,"filterPara_0.98","0.98"
"23",2020-01-10 05:00:00,0.0140145826825389,0.00298541731746108,0.017,0.00257173970881951,"filterPara_0.98","0.98"
"24",2020-01-10 06:00:00,0.0140199902902796,0.00298000970972042,0.017,0.0024894550513629,"filterPara_0.98","0.98"
"25",2020-01-10 07:00:00,0.0140262757606376,0.00197372423936241,0.016,0.00242337138367626,"filterPara_0.98","0.98"
"26",2020-01-10 08:00:00,0.0140332018160652,0.00196679818393483,0.016,0.0025096908933559,"filterPara_0.98","0.98"
"27",2020-01-10 09:00:00,0.0140407403189714,0.00295925968102862,0.017,0.00265177123354113,"filterPara_0.98","0.98"
"28",2020-01-10 10:00:00,0.0140490640010349,0.00295093599896507,0.017,0.00272735951440728,"filterPara_0.98","0.98"
"29",2020-01-10 11:00:00,0.0140582384396883,0.00294176156031166,0.017,0.0028458565838343,"filterPara_0.98","0.98"
"30",2020-01-10 12:00:00,0.0140681262751952,0.00193187372480479,0.016,0.00322230901432865,"filterPara_0.98","0.98"
"31",2020-01-11 03:00:00,0.0140786953019059,0.00392130469809408,0.018,0.00381636410986653,"filterPara_0.98","0.98"
"32",2020-01-11 04:00:00,0.0140903143170381,0.00490968568296187,0.019,0.00442832389930979,"filterPara_0.98","0.98"
"33",2020-01-11 05:00:00,0.0141033370934443,0.00489666290655571,0.019,0.00512094383811405,"filterPara_0.98","0.98"
"34",2020-01-11 06:00:00,0.0141178028330674,0.00488219716693261,0.019,0.00602450602014993,"filterPara_0.98","0.98"
"35",2020-01-12 04:00:00,0.0141339486082682,0.00786605139173182,0.022,0.0069872283081989,"filterPara_0.98","0.98"
"36",2020-01-12 05:00:00,0.0141523014313277,0.00784769856867229,0.022,0.00767638491225316,"filterPara_0.98","0.98"
"37",2020-01-12 06:00:00,0.0141731665620216,0.00882683343797844,0.023,0.0076756643693481,"filterPara_0.98","0.98"
"38",2020-01-12 07:00:00,0.0141967361669151,0.00980326383308488,0.024,0.00677745527541246,"filterPara_0.98","0.98"
"39",2020-01-12 19:00:00,0.0142225937209881,0.00377740627901187,0.018,0.00555092243089846,"filterPara_0.98","0.98"
"40",2020-01-12 20:00:00,0.0142495382784315,0.00375046172156854,0.018,0.00477866582622284,"filterPara_0.98","0.98"
"41",2020-01-12 21:00:00,0.0142769160160887,0.00372308398391135,0.018,0.00480363637006823,"filterPara_0.98","0.98"
"42",2020-01-12 22:00:00,0.0143046988289282,0.00369530117107181,0.018,0.00559436891842177,"filterPara_0.98","0.98"
"43",2020-01-13 11:00:00,0.0143332595628477,0.00766674043715229,0.022,0.00656857183125226,"filterPara_0.98","0.98"
"44",2020-01-13 12:00:00,0.0143634559878789,0.00863654401212113,0.023,0.00704906832149197,"filterPara_0.98","0.98"
"45",2020-01-13 13:00:00,0.0143957112520837,0.00760428874791635,0.022,0.00688630669853605,"filterPara_0.98","0.98"
"46",2020-01-13 14:00:00,0.0144297309233251,0.00657026907667491,0.021,0.00627745016354954,"filterPara_0.98","0.98"
"47",2020-01-13 15:00:00,0.014465031523216,0.00553496847678396,0.02,0.00545927366894729,"filterPara_0.98","0.98"
"48",2020-01-13 16:00:00,0.014501148206742,0.00449885179325798,0.019,0.00462710003746385,"filterPara_0.98","0.98"
"49",2020-01-13 17:00:00,0.0145376342103177,0.00346236578968232,0.018,0.00390046419810655,"filterPara_0.98","0.98"
"50",2020-01-13 18:00:00,0.0145741603144676,0.00342583968553239,0.018,0.00333584289680635,"filterPara_0.98","0.98"
"51",2020-01-13 19:00:00,0.0146105103207674,0.00238948967923259,0.017,0.00304994851428545,"filterPara_0.98","0.98"
"52",2020-01-13 20:00:00,0.0146464766626894,0.00235352333731056,0.017,0.00317624364827476,"filterPara_0.98","0.98"
"53",2020-01-13 21:00:00,0.0146820601468063,0.00331793985319372,0.018,0.00367849354588488,"filterPara_0.98","0.98"
"54",2020-01-13 22:00:00,0.0147175617008934,0.00428243829910663,0.019,0.00438753442262153,"filterPara_0.98","0.98"
"55",2020-01-13 23:00:00,0.0147533703687582,0.00524662963124175,0.02,0.00509307951419039,"filterPara_0.98","0.98"
"56",2020-01-14,0.0147898596652282,0.00621014033477182,0.021,0.00561418423618162,"filterPara_0.98","0.98"
"57",2020-01-14 01:00:00,0.0148272880416918,0.00617271195830819,0.021,0.00590081516217271,"filterPara_0.98","0.98"
"58",2020-01-14 02:00:00,0.0148657033392308,0.0061342966607692,0.021,0.00602472735481263,"filterPara_0.98","0.98"
