id,q_quant,risingerp,fallingerp,                                            hyst_index,flsh_index,run_id,hyst_index,stormID
64,0.64,0.37116210915818687,0.6220608591973813,,0.2938215102974829,,-0.25089875,0
65,0.65,0.3792364574711525,0.6056167011026934,,0.2938215102974829,,-0.226380244,0
66,0.66,0.38731080578411803,0.5891725430080054,,0.2938215102974829,,-0.201861737,0
67,0.67,0.39538515409708364,0.5727283849133173,,0.2938215102974829,,-0.177343231,0
68,0.68,0.4034595024100492,0.5562842268186294,,0.2938215102974829,,-0.152824724,0
69,0.6900000000000001,0.4115338507230148,0.5398400687239414,,0.2938215102974829,,-0.128306218,0
70,0.7000000000000001,0.4196081990359804,0.5233959106292534,,0.2938215102974829,,-0.103787712,0
71,0.71,0.4276825473489459,0.5091633536434066,,0.2938215102974829,,-0.081480806,0
72,0.72,0.43575689566191145,0.49974492018416916,,0.2938215102974829,,-0.063988025,0
73,0.73,0.44383124397487705,0.4903264867249318,,0.2938215102974829,,-0.046495243,0
74,0.74,0.4519055922878426,0.48090805326569436,,0.2938215102974829,,-0.029002461,0
75,0.75,0.4599799406008082,0.4714896198064569,,0.2938215102974829,,-0.011509679,0
76,0.76,0.4680542889137738,0.4620711863472195,,0.2938215102974829,,0.005983103,0
77,0.77,0.47612863722673937,0.4526527528879821,,0.2938215102974829,,0.023475884338757247,0
78,0.78,0.484202986,0.4432343194287447,,0.2938215102974829,,0.040968666,0
79,0.79,0.48956512229189575,0.43381588596950726,,0.2938215102974829,,0.055749236322388485,0
80,0.8,0.49136485482480907,0.42439745251026983,,0.2938215102974829,,0.066967402,0
81,0.81,0.4931645873577224,0.4149790190510324,,0.2938215102974829,,0.078185568,0
82,0.8200000000000001,0.49496431989063566,0.405560586,,0.2938215102974829,,0.089403734,0
83,0.8300000000000001,0.496764052,0.3961421521325576,,0.2938215102974829,,0.10062190029099138,0
84,0.84,0.4985637849564623,0.3867237186733203,,0.2938215102974829,,0.11184006628314203,0
85,0.85,0.5003635174893756,0.37730528521408285,,0.2938215102974829,,0.12305823227529272,0
86,0.86,0.5021632500222889,0.3678868517548455,,0.2938215102974829,,0.13427639826744342,0
87,0.87,0.5039629825552022,0.35846841829560805,,0.2938215102974829,,0.14549456425959417,0
88,0.88,0.5057627150881155,0.3497261776261819,,0.2938215102974829,,0.15603653746193363,0
89,0.89,0.5075624476210289,0.34352463192435556,,0.2938215102974829,,0.1640378156966733,0
90,0.9,0.5093621801539422,0.3373230862225292,,0.2938215102974829,,0.17203909393141298,0
91,0.91,0.5111619126868555,0.33112154052070286,,0.2938215102974829,,0.18004037216615265,0
92,0.92,0.5129616452197688,0.32491999481887657,,0.2938215102974829,,0.18804165040089227,0
93,0.93,0.5147613777526822,0.3187184491170502,,0.2938215102974829,,0.19604292863563194,0
94,0.9400000000000001,0.5165611102855955,0.31251690341522387,,0.2938215102974829,,0.2040442068703716,0
95,0.9500000000000001,0.5183608428185087,0.3063153577133975,,0.2938215102974829,,0.21204548510511118,0
96,0.96,0.520160575,0.3001138120115712,,0.2938215102974829,,0.2200467633398508,0
97,0.97,0.5219603078843353,0.2939122663097449,,0.2938215102974829,,0.22804804157459047,0
98,0.98,0.5237600404172487,0.2877107206079185,,0.2938215102974829,,0.23604931980933014,0
99,0.99,0.4397866686351214,,,0.2938215102974829,,,0
100,1,0.29794050343249434,,,0.2938215102974829,,,0
101,0,,0.024390243902438994,,-0.368902439,,,1
102,0.01,,0.02636741,,-0.368902439,,,1
103,0.02,,0.028344577062791868,,-0.368902439,,,1
104,0.03,,0.030321743642968302,,-0.368902439,,,1
105,0.04,,0.03229891,,-0.368902439,,,1
106,0.05,,0.034276076803321176,,-0.368902439,,,1
107,0.06,,0.036253243,,-0.368902439,,,1
108,0.07,,0.03542561,,-0.368902439,,,1
109,0.08,,0.034031707317073175,,-0.368902439,,,1
110,0.09,,0.032637805,,-0.368902439,,,1
111,0.1,,0.031243902439024387,,-0.368902439,,,1
112,0.11,,0.029849999999999995,,-0.368902439,,,1
113,0.12,,0.028456097560975602,,-0.368902439,,,1
114,0.13,,0.027682140047206864,,-0.368902439,,,1
115,0.14,,0.028581431943351637,,-0.368902439,,,1
116,0.15,,0.029480723839496407,,-0.368902439,,,1
117,0.16,,0.030380015735641176,,-0.368902439,,,1
118,0.17,,0.031279308,,-0.368902439,,,1
119,0.18,,0.0321786,,-0.368902439,,,1
120,0.19,,0.033077891424075495,,-0.368902439,,,1
121,0.2,,0.033977183,,-0.368902439,,,1
122,0.21,,0.034876475216365034,,-0.368902439,,,1
123,0.22,,0.035775767,,-0.368902439,,,1
124,0.23,,0.036675059,,-0.368902439,,,1
125,0.24,,0.037574351,,-0.368902439,,,1
126,0.25,,0.038473643,,-0.368902439,,,1
127,0.26,,0.039372935,,-0.368902439,,,1
128,0.27,,0.040272226593233665,,-0.368902439,,,1
129,0.28,0.9998832973139858,0.041171518,,-0.368902439,,0.9587117788246075,1
130,0.29,0.9974130904600186,0.042070810385523204,,-0.368902439,,0.9553422800744954,1
131,0.3,0.9949428836060512,0.042970102,,-0.368902439,,0.9519727813243832,1
132,0.31,0.992472677,0.043869394,,-0.368902439,,0.9486032825742712,1
133,0.32,0.9900024698981167,0.044768686,,-0.368902439,,0.9452337838241591,1
134,0.33,0.9875322630441494,0.045667977970102296,,-0.368902439,,0.9418642850740472,1
135,0.34,0.9850620561901822,0.048467880453452454,,-0.368902439,,0.9365941757367298,1
136,0.35000000000000003,0.9825918493362149,0.051412745,,-0.368902439,,0.9311791045749644,1
137,0.36,0.9801216424822476,0.054357609069048435,,-0.368902439,,0.9257640334131992,1
138,0.37,0.9776514356282803,0.057302473376846436,,-0.368902439,,0.9203489622514338,1
139,0.38,0.975181229,0.060247337684644436,,-0.368902439,,0.9149338910896686,1
140,0.39,0.9727110219203458,0.063192202,,-0.368902439,,0.9095188199279033,1
141,0.4,0.9702408150663785,0.066137066,,-0.368902439,,0.9041037487661381,1
142,0.41000000000000003,0.9677706082124112,0.069081931,,-0.368902439,,0.8986886776043728,1
143,0.42,0.965300401,0.072026795,,-0.368902439,,0.8932736064426076,1
144,0.43,0.9628301945044767,0.129146341,,-0.368902439,,0.8336838530410617,1
145,0.44,0.9603599876505093,0.097735192,,-0.368902439,,0.8626247960128789,1
146,0.45,0.9578897807965421,0.1143292682926827,,-0.368902439,,0.8435605125038594,1
147,0.46,0.9554195739425748,0.1331707317073177,,-0.368902439,,0.8222488422352572,1
148,0.47000000000000003,0.9529493670886076,0.13895663956639281,,-0.368902439,,0.8139927275222147,1
149,0.48,0.9504791602346403,0.002073171,,-0.368902439,,0.94840599,1
150,0.49,0.948008953,0.011049058,,-0.368902439,,0.9369598957310056,1
151,0.5,0.9455387465267058,0.020024945,,-0.368902439,,0.9255138019590783,1
152,0.51,0.9430685396727384,0.029000831,,-0.368902439,,0.9140677081871509,1
153,0.52,0.9405983328187711,0.037976718,,-0.368902439,,0.9026216144152235,1
154,0.53,0.9381281259648039,0.046952605,,-0.368902439,,0.8911755206432962,1
155,0.54,0.9356579191108366,0.055719512195121924,,-0.368902439,,0.8799384069157147,1
156,0.55,0.9331877122568694,0.064237805,,-0.368902439,,0.8689499073788206,1
157,0.56,0.9307175054029021,0.072756098,,-0.368902439,,0.8579614078419265,1
158,0.5700000000000001,0.9282472985489347,0.08127439,,-0.368902439,,0.8469729083050324,1
159,0.58,0.9257770916949676,0.089792683,,-0.368902439,,0.8359844087681384,1
160,0.59,0.9233068848410002,0.098310976,,-0.368902439,,0.8249959092312442,1
161,0.6,0.920836678,0.10682926829268286,,-0.368902439,,0.8140074096943501,1
162,0.61,0.9183664711330657,0.11534756097560969,,-0.368902439,,0.80301891,1
163,0.62,0.9158962642790984,0.12485853658536582,,-0.368902439,,0.7910377276937326,1
164,0.63,0.9134260574251312,0.13508048780487805,,-0.368902439,,0.7783455696202531,1
165,0.64,0.9109558505711639,0.14530243902439027,,-0.368902439,,0.7656534115467737,1
166,0.65,0.9084856437171966,0.15552439024390252,,-0.368902439,,0.7529612534732941,1
167,0.66,0.9060154368632293,0.16574634146341474,,-0.368902439,,0.7402690953998146,1
168,0.67,0.90354523,0.17596829268292696,,-0.368902439,,0.727576937,1
169,0.68,0.9010750231552948,0.18599437148217637,,-0.368902439,,0.7150806516731184,1
170,0.6900000000000001,0.8986048163013275,0.18688789868667918,,-0.368902439,,0.7117169176146483,1
171,0.7000000000000001,0.8961346094473602,0.187781426,,-0.368902439,,0.7083531835561783,1
172,0.71,0.893664403,0.1886749530956848,,-0.368902439,,0.7049894494977081,1
173,0.72,0.8911941957394257,0.1895684803001876,,-0.368902439,,0.7016257154392381,1
174,0.73,0.8887239888854583,0.19046200750469042,,-0.368902439,,0.6982619813807679,1
175,0.74,0.8862537820314911,0.19135553470919323,,-0.368902439,,0.6948982473222979,1
176,0.75,0.8837835751775238,0.1949732302201072,,-0.368902439,,0.6888103449574166,1
177,0.76,0.8813133683235566,0.20970553242117806,,-0.368902439,,0.6716078359023785,1
178,0.77,0.8788431614695893,0.2244378346222489,,-0.368902439,,0.6544053268473404,1
179,0.78,0.876372955,0.23917013682331972,,-0.368902439,,0.6372028177923024,1
180,0.79,0.8739027477616548,0.2539024390243906,,-0.368902439,,0.6200003087372642,1
181,0.8,0.8685479296653423,0.2686347412254614,,-0.368902439,,0.599913188,1
182,0.81,0.8523397617697099,0.3072721437740704,,-0.368902439,,0.5450676179956395,1
183,0.8200000000000001,0.8361315938740774,0.35129011553273526,,-0.368902439,,0.48484147834134217,1
184,0.8300000000000001,0.8199234259784449,0.38794538706256665,,-0.368902439,,0.43197803891587827,1
185,0.84,0.8037152580828127,0.40915694591728524,,-0.368902439,,0.3945583121655275,1
186,0.85,0.7875070901871802,0.43036850477200406,,-0.368902439,,0.3571385854151762,1
187,0.86,0.7712989222915478,0.4549628844114525,,-0.368902439,,0.31633603788009534,1
188,0.87,0.7550907543959153,0.4872852598091201,,-0.368902439,,0.26780549458679526,1
189,0.88,0.7388825865002828,0.5196076352067875,,-0.368902439,,0.21927495129349528,1
190,0.89,0.7226744186046504,0.5486171602787464,,-0.368902439,,0.17405725832590402,1
191,0.9,0.7064662507090179,0.5693597560975617,,-0.368902439,,0.1371064946114562,1
192,0.91,0.6902580828133855,0.5901023519163772,,-0.368902439,,0.10015573089700835,1
193,0.92,0.674049915,0.6108449477351925,,-0.368902439,,0.063204967,1
194,0.93,0.6578417470221206,0.629952575,,-0.368902439,,0.027889172,1
195,0.9400000000000001,0.6416335791264881,0.64802168,,-0.368902439,,-0.006388101,1
196,0.9500000000000001,0.6254254112308557,0.6660907859078599,,-0.368902439,,-0.040665375,1
197,0.96,0.6092172433352234,0.6841598915989165,,-0.368902439,,-0.074942648,1
198,0.97,0.6004317073170735,0.7022289972899733,,-0.368902439,,-0.10179729,1
199,0.98,0.6106536585365856,,,-0.368902439,,,1
200,0.99,0.6208756097560977,,,-0.368902439,,,1
201,1,0.6310975609756098,,,-0.368902439,,,1
202,0,0.2489626556016598,,,0.4647302904564315,,,2
203,0.01,0.23854104919976296,,,0.4647302904564315,,,2
204,0.02,0.22915975103734426,,,0.4647302904564315,,,2
205,0.03,0.29787448132780076,,,0.4647302904564315,,,2
206,0.04,0.3241369294605808,,,0.4647302904564315,,,2
207,0.05,0.35039937759336093,,,0.4647302904564315,,,2
208,0.06,0.376661826,,,0.4647302904564315,,,2
209,0.07,0.4029242738589211,,,0.4647302904564315,,,2
210,0.08,0.42918672199170116,,,0.4647302904564315,,,2
211,0.09,0.4554491701244813,,,0.4647302904564315,,,2
212,0.1,0.48171161825726133,,,0.4647302904564315,,,2
213,0.11,0.5079740663900414,,,0.4647302904564315,,,2
214,0.12,0.5342365145228215,,,0.4647302904564315,,,2
215,0.13,0.49693763359738513,,,0.4647302904564315,,,2
216,0.14,0.3925952470765752,,,0.4647302904564315,,,2
217,0.15,0.2882528605557656,,,0.4647302904564315,,,2
218,0.16,0.1839104740349557,,,0.4647302904564315,,,2
219,0.17,0.079568088,,,0.4647302904564315,,,2
220,0.18,0.001307054,,,0.4647302904564315,,,2
221,0.19,0.048944214,,,0.4647302904564315,,,2
222,0.2,0.017239994645964412,,,0.4647302904564315,,,2
223,0.21,0.028535671262213857,,,0.4647302904564315,,,2
224,0.22,0.049942946,,,0.4647302904564315,,,2
225,0.23,0.0716075,,,0.4647302904564315,,,2
226,0.24,0.089452485,,,0.4647302904564315,,,2
227,0.25,0.086330106,,,0.4647302904564315,,,2
228,0.26,0.082007069,,,0.4647302904564315,,,2
229,0.27,0.079741416,,,0.4647302904564315,,,2
230,0.28,0.083124662,,,0.4647302904564315,,,2
231,0.29,0.086507908,,,0.4647302904564315,,,2
232,0.3,0.094047529,0.032062175,,0.4647302904564315,,0.061985354,2
233,0.31,0.10253640135797816,0.035767635,,0.4647302904564315,,0.066768767,2
234,0.32,0.13239626556016626,0.038182573,,0.4647302904564315,,0.094213693,2
235,0.33,0.11877534084173076,0.039641598,,0.4647302904564315,,0.079133743,2
236,0.34,0.12878008298755178,0.041100622,,0.4647302904564315,,0.087679461,2
237,0.35000000000000003,0.1387848251333728,0.044434110745457146,,0.4647302904564315,,0.094350714,2
238,0.36,0.1430134297059742,0.048459007,,0.4647302904564315,,0.094554423,2
239,0.37,0.14552358006514077,0.052483903,,0.4647302904564315,,0.093039677,2
240,0.38,0.1480337304243073,0.053941909,,0.4647302904564315,,0.094091822,2
241,0.39,0.2866323446544732,0.053941909,,0.4647302904564315,,0.23269043594078023,2
242,0.4,0.5820398545156485,0.053941909,,0.4647302904564315,,0.5280979458019556,2
243,0.41000000000000003,0.8774473643768239,0.05683161,,0.4647302904564315,,0.8206157547899038,2
244,0.42,0.18845008542836983,0.060315848,,0.4647302904564315,,0.12813423728320356,2
245,0.43,0.16824523984953654,0.064199689,,0.4647302904564315,,0.10404555105285608,2
246,0.44,0.17479039826269047,0.068576763,,0.4647302904564315,,0.10621363477721332,2
247,0.45,0.1813355566758444,0.072953838,,0.4647302904564315,,0.10838171850157055,2
248,0.46,0.462866843,0.078549423,,0.4647302904564315,,0.3843174196348579,2
249,0.47000000000000003,0.5594182735334802,0.084945149,,0.4647302904564315,,0.4744731248948171,2
250,0.48,0.4930469449190468,0.091310596,,0.4647302904564315,,0.40173634882553405,2
251,0.49,0.3525077800829883,0.094157474,,0.4647302904564315,,0.25835030614310367,2
252,0.5,0.22266870495741428,0.097004352,,0.4647302904564315,,0.12566435317115787,2
253,0.51,0.23004062022275604,0.099719789,,0.4647302904564315,,0.1303208312775176,2
254,0.52,0.2374125354880978,0.10116080118846371,,0.4647302904564315,,0.13625173429963408,2
255,0.53,0.24478445075343955,0.10260181343168898,,0.4647302904564315,,0.14218263732175057,2
256,0.54,0.21448313187804455,0.10673195020746887,,0.4647302904564315,,0.10775118167057568,2
257,0.55,0.2074396212363017,0.12073858921161823,,0.4647302904564315,,0.086701032,2
258,0.56,0.24185764443025848,0.13474522821576762,,0.4647302904564315,,0.10711241621449086,2
259,0.5700000000000001,0.27627566762421524,0.15472935801202847,,0.4647302904564315,,0.12154630961218676,2
260,0.58,0.35438640368328156,0.17964753601566474,,0.4647302904564315,,0.17473886766761682,2
261,0.59,0.46311373841868786,0.20456571401930126,,0.4647302904564315,,0.2585480243993866,2
262,0.6,0.5718410731540942,0.21753332744769147,,0.4647302904564315,,0.35430774570640267,2
263,0.61,0.46065053801251943,0.211324711,,0.4647302904564315,,0.24932582714468143,2
264,0.62,0.3478852239960622,0.2051160942879845,,0.4647302904564315,,0.1427691297080777,2
265,0.63,0.3414794361728094,0.19890560165975107,,0.4647302904564315,,0.14257383451305833,2
266,0.64,0.3474871857456676,0.19265263781861294,,0.4647302904564315,,0.15483454792705467,2
267,0.65,0.3534949353185258,0.1863996739774748,,0.4647302904564315,,0.16709526134105102,2
268,0.66,0.359502685,0.1801467101363367,,0.4647302904564315,,0.17935597475504728,2
269,0.67,0.3656465361717482,0.17421521895682593,,0.4647302904564315,,0.19143131721492226,2
270,0.68,0.37389319862890136,0.1732505743973115,,0.4647302904564315,,0.20064262423158985,2
271,0.6900000000000001,0.3821398610860546,0.17228592983779709,,0.4647302904564315,,0.2098539312482575,2
272,0.7000000000000001,0.39038652354320774,0.17132128527828266,,0.4647302904564315,,0.21906523826492508,2
273,0.71,0.3986331860003608,0.17035664071876827,,0.4647302904564315,,0.22827654528159252,2
274,0.72,0.406879848,0.17434499110847654,,0.4647302904564315,,0.23253485734903748,2
275,0.73,0.4151265109146672,0.1799031811894882,,0.4647302904564315,,0.23522332972517898,2
276,0.74,0.3538778193172002,0.18546137127049986,,0.4647302904564315,,0.16841644804670033,2
277,0.75,0.44286389219834754,0.1910195613515115,,0.4647302904564315,,0.25184433084683605,2
278,0.76,0.5318499650794948,0.19657775143252315,,0.4647302904564315,,0.33527221364697163,2
279,0.77,0.6208360379606421,0.20257617997925306,,0.4647302904564315,,0.4182598579813891,2
280,0.78,0.6309272588703534,0.20895941390041492,,0.4647302904564315,,0.42196784496993844,2
281,0.79,0.5904318739944111,0.21534264782157678,,0.4647302904564315,,0.37508922617283436,2
282,0.8,0.5499364891184689,0.22172588174273863,,0.4647302904564315,,0.32821060737573027,2
283,0.81,0.5182785402702415,0.2281091156639005,,0.4647302904564315,,0.290169425,2
284,0.8200000000000001,0.5482072560910736,0.2311091739600405,,0.4647302904564315,,0.3170980821310331,2
285,0.8300000000000001,0.5781359719119056,0.23405174517939958,,0.4647302904564315,,0.344084227,2
286,0.84,0.6080646877327374,0.23699431639875865,,0.4647302904564315,,0.3710703713339787,2
287,0.85,0.6379934035535694,0.23993688761811777,,0.4647302904564315,,0.3980565159354516,2
288,0.86,0.6390041493775933,0.24657205620837536,,0.4647302904564315,,0.39243209316921795,2
289,0.87,0.6390041493775933,0.25441891279333295,,0.4647302904564315,,0.38458523658426036,2
290,0.88,0.7838133650581783,0.2622657693782906,,0.4647302904564315,,0.5215475956798877,2
291,0.89,0.7829971273539739,0.2701126259632482,,0.4647302904564315,,0.5128845013907257,2
292,0.9,0.7821808896497694,0.28202800829875485,,0.4647302904564315,,0.5001528813510145,2
293,0.91,0.7813646519455649,0.29766041790160014,,0.4647302904564315,,0.4837042340439648,2
294,0.92,0.7805484142413605,0.3132928275044455,,0.4647302904564315,,0.467255587,2
295,0.93,0.7868217006255032,0.3289252371072908,,0.4647302904564315,,0.45789646351821234,2
296,0.9400000000000001,0.8025007741376106,0.3453415646189654,,0.4647302904564315,,0.45715920951864514,2
297,0.9500000000000001,0.8181798476497181,0.36242283169719647,,0.4647302904564315,,0.4557570159525216,2
298,0.96,0.8338589211618254,0.3795040987754273,,0.4647302904564315,,0.45435482238639807,2
299,0.97,0.8495379946739329,0.40959066950768125,,0.4647302904564315,,0.4399473251662516,2
300,0.98,0.8979714153987997,0.4474464505999769,,0.4647302904564315,,0.45052496479882276,2
301,0.99,0.938049793,0.4853022316922725,,0.4647302904564315,,0.4527475608388555,2
302,1,0.7136929460580913,,,0.4647302904564315,,,2
303,0,0.048913043,,,0.38179347826086946,,,3
304,0.01,0.054263907,,,0.38179347826086946,,,3
305,0.02,0.05961477,,,0.38179347826086946,,,3
306,0.03,0.11320454943899025,,,0.38179347826086946,,,3
307,0.04,0.12096121057118497,,,0.38179347826086946,,,3
308,0.05,0.16336513916337295,,,0.38179347826086946,,,3
309,0.06,0.19575407608695655,,,0.38179347826086946,,,3
310,0.07,0.22814301301054019,,,0.38179347826086946,,,3
311,0.08,0.26053194993412376,,,0.38179347826086946,,,3
312,0.09,0.2786212944664031,,,0.38179347826086946,,,3
313,0.1,0.2815983201581027,,,0.38179347826086946,,,3
314,0.11,0.2845753458498023,,,0.38179347826086946,,,3
315,0.12,0.2875523715415019,0.010993788819875686,,0.38179347826086946,,0.27655858272162626,3
316,0.13,0.2885799287856071,0.000229684,,0.38179347826086946,,0.28835024452059677,3
317,0.14,0.2864083583208395,0.00134201,,0.38179347826086946,,0.2850663484047449,3
318,0.15,0.2842367878560719,0.00698006,,0.38179347826086946,,0.27725672815000946,3
319,0.16,0.2820652173913043,0.010823637477036152,,0.38179347826086946,,0.27124157991426817,3
320,0.17,0.2798936469265367,0.010923741056686856,,0.38179347826086946,,0.2689699058698498,3
321,0.18,0.27772207646176905,0.012075192625206387,,0.38179347826086946,,0.26564688383656265,3
322,0.19,0.2780686856407322,0.012228260869565221,,0.38179347826086946,,0.265840425,3
323,0.2,0.27926558924485123,0.014314829192546587,,0.38179347826086946,,0.26495076005230467,3
324,0.21,0.28046249284897024,0.016667834,,0.38179347826086946,,0.2637946589179976,3
325,0.22,0.2816593964530892,0.017605614074406105,,0.38179347826086946,,0.2640537823786831,3
326,0.23,0.2828563000572082,0.019029348,,0.38179347826086946,,0.26382695223112124,3
327,0.24,0.2840532036613272,0.020471648,,0.38179347826086946,,0.2635815557440271,3
328,0.25,0.2852501072654462,0.021743881,,0.38179347826086946,,0.26350622614656505,3
329,0.26,0.2864470108695652,0.023016114,,0.38179347826086946,,0.26343089654910307,3
330,0.27,0.2876439144736842,0.023801316,,0.38179347826086946,,0.2638425984478128,3
331,0.28,0.2888408180778032,0.024722084980237178,,0.38179347826086946,,0.264118733,3
332,0.29,0.29003772168192216,0.026789463932806335,,0.38179347826086946,,0.2632482577491158,3
333,0.3,0.29123462528604116,0.028989130434782618,,0.38179347826086946,,0.26224549485125853,3
334,0.31,0.29243152889016016,0.031900000000000005,,0.38179347826086946,,0.2605315288901602,3
335,0.32,0.29362843249427917,0.034336044390392215,,0.38179347826086946,,0.25929238810388694,3
336,0.33,0.29482533609839817,0.035608278,,0.38179347826086946,,0.2592170585064249,3
337,0.34,0.2960222397025172,0.036867718,,0.38179347826086946,,0.2591545216007837,3
338,0.35000000000000003,0.2972191433066362,0.038056799,,0.38179347826086946,,0.25916234450015707,3
339,0.36,0.29841604691075513,0.03924588,,0.38179347826086946,,0.25917016739953036,3
340,0.37,0.29961295051487413,0.041083198427382076,,0.38179347826086946,,0.25852975208749207,3
341,0.38,0.30080985411899314,0.043018617,,0.38179347826086946,,0.2577912370977165,3
342,0.39,0.3069468181265762,0.0457712,,0.38179347826086946,,0.2611756179828464,3
343,0.4,0.32385569531795955,0.048778297,,0.38179347826086946,,0.2750773985159473,3
